idMisuraPrimaria,idAnimale,codiceIstat,siglaProvincia,codiceSpecieAIA,codiceRazzaAIA,giorno,mese,anno,DataMacellazione,PesoCarcassa,PesoVivo,Categoria,Classificazione,PaeseDiProvenienza,ArrivatoMortoAlMacello,CodiceCausaleMorte,CarcassaDestinataAlConsumo,PaeseDiProvenienzaIso31663char
-9223372036005133287,-9223372036846647512,20,MN,C4,11,18,6,2019,2019-06-18,189.0,,0,00,IT,N,,N,
-9223372036005133404,-9223372036846646551,20,MN,C4,11,18,6,2019,2019-06-18,153.0,,0,00,IT,N,,N,
-9223372036005133456,-9223372036846647965,20,MN,C4,11,18,6,2019,2019-06-18,152.0,,0,00,IT,N,,N,
-9223372036005133482,-9223372036846646550,20,MN,C4,11,18,6,2019,2019-06-18,148.0,,0,00,IT,N,,N,
-9223372036005133508,-9223372036846646985,20,MN,C4,11,18,6,2019,2019-06-18,146.0,,0,00,IT,N,,N,
-9223372036005133547,-9223372036846647725,20,MN,C4,11,18,6,2019,2019-06-18,152.0,,0,00,IT,N,,N,
-9223372036005141854,-9223372036846922141,23,VR,C4,11,14,6,2019,2019-06-14,,,E,U3,IT,N,,N,
-9223372036005155846,-9223372036846908526,23,VR,C4,11,18,6,2019,2019-06-18,127.9,242.65,0,00,IT,N,,N,
-9223372036005155860,-9223372036846909887,23,VR,C4,11,18,6,2019,2019-06-18,116.4,220.83,0,00,IT,N,,N,
-9223372036005172441,-9223372036840585832,26,TV,C4,11,18,6,2019,2019-06-18,128.0,,Z,00,IT,N,,N,
-9223372036005174667,-9223372036846916452,22,TN,C4,11,17,6,2019,2019-06-17,,,V,,IT,N,,N,
-9223372036005175056,-9223372036846916453,22,TN,C4,11,17,6,2019,2019-06-17,,,V,,IT,N,,N,
-9223372036005175105,-9223372036846488550,22,TN,C4,11,17,6,2019,2019-06-17,,,V,,IT,N,,N,
-9223372036005186273,-9223372036846926544,21,BZ,C4,11,18,6,2019,2019-06-18,,,,,IT,N,,N,
-9223372036005189123,-9223372036840586926,83,ME,C4,11,13,6,2019,2019-06-13,,,,,IT,N,,N,
-9223372036005189593,-9223372036840586970,83,ME,C4,11,6,6,2019,2019-06-06,,,,,IT,N,,N,
-9223372036005191762,-9223372036840587058,22,TN,C4,11,18,6,2019,2019-06-18,,,A,,IT,N,,N,
-9223372036005195615,-9223372036848114213,22,TN,C4,11,17,6,2019,2019-06-17,,,D,,IT,N,,N,
-9223372036005200331,-9223372036846646549,20,MN,C4,11,17,6,2019,2019-06-17,187.0,,0,00,IT,N,,N,
-9223372036005200409,-9223372036840587352,20,MN,C4,11,17,6,2019,2019-06-17,150.0,,0,00,IT,N,,N,
-9223372036005200552,-9223372036846646987,20,MN,C4,11,17,6,2019,2019-06-17,152.0,,0,00,IT,N,,N,
-9223372036005200578,-9223372036846647724,20,MN,C4,11,17,6,2019,2019-06-17,168.0,,0,00,IT,N,,N,
-9223372036005212418,-9223372036840587972,21,BZ,C4,11,17,6,2019,2019-06-17,93.0,,,,IT,N,,N,
-9223372036005212649,-9223372036846324608,21,BZ,C4,11,17,6,2019,2019-06-17,93.0,,,,IT,N,,N,
-9223372036005213044,-9223372036840588010,21,BZ,C4,11,17,6,2019,2019-06-17,85.8,,,,IT,N,,N,
-9223372036005216772,-9223372036848660898,98,LO,C4,11,17,6,2019,2019-06-17,,,D,P3,IT,N,,N,
-9223372036005216837,-9223372036840588135,98,LO,C4,11,17,6,2019,2019-06-17,,,D,R3,IT,N,,N,
-9223372036005224958,-9223372036840588474,21,BZ,C4,11,17,6,2019,2019-06-17,,,,,IT,N,,N,
-9223372036005225342,-9223372036846323763,21,BZ,C4,11,17,6,2019,2019-06-17,139.5,,,,IT,N,,N,
-9223372036005225367,-9223372036840588506,21,BZ,C4,11,17,6,2019,2019-06-17,139.5,,,,IT,N,,N,
-9223372036005225379,-9223372036846323764,21,BZ,C4,11,17,6,2019,2019-06-17,127.1,,,,IT,N,,N,
-9223372036005225391,-9223372036846212584,21,BZ,C4,11,17,6,2019,2019-06-17,120.9,,,,IT,N,,N,
-9223372036005225402,-9223372036840588507,21,BZ,C4,11,17,6,2019,2019-06-17,,,,,IT,N,,N,
-9223372036005240414,-9223372036846947765,23,VR,C4,11,10,6,2019,2019-06-10,238.0,,0,00,IT,N,,N,
-9223372036005253325,-9223372036840590324,62,BN,C4,11,17,6,2019,2019-06-17,,,,,IT,N,,N,
-9223372036005263319,-9223372036840590897,17,BS,C4,11,12,6,2019,2019-06-12,151.9,,0,00,IT,N,,N,
-9223372036005263358,-9223372036840590899,17,BS,C4,11,12,6,2019,2019-06-12,218.9,,0,00,IT,N,,N,
-9223372036005263371,-9223372036840590900,17,BS,C4,11,12,6,2019,2019-06-12,186.2,,0,00,IT,N,,N,
-9223372036005263397,-9223372036840590902,17,BS,C4,11,12,6,2019,2019-06-12,211.9,,0,00,IT,N,,N,
-9223372036005263462,-9223372036840590904,17,BS,C4,11,12,6,2019,2019-06-12,190.5,,0,00,IT,N,,N,
-9223372036005265877,-9223372036846916476,17,BS,C4,11,13,6,2019,2019-06-13,179.7,,0,00,IT,N,,N,
-9223372036005266228,-9223372036840591041,17,BS,C4,11,13,6,2019,2019-06-13,154.8,,0,00,IT,N,,N,
-9223372036005273094,-9223372036848652196,22,TN,C4,11,10,6,2019,2019-06-10,,,D,,IT,N,,N,
-9223372036005274471,-9223372036840591644,22,TN,C4,11,10,6,2019,2019-06-10,,,A,,IT,N,,N,
-9223372036005313213,-9223372036840594194,14,SO,C4,11,17,6,2019,2019-06-17,,,0,00,IT,N,,N,
-9223372036005325437,-9223372036840595069,26,TV,C4,11,15,6,2019,2019-06-15,172.7,172.7,0,00,IT,N,,N,
-9223372036005331379,-9223372036840595519,23,VR,C4,11,15,6,2019,2019-06-15,,,E,U3,IT,N,,N,
-9223372036005361213,-9223372036846908933,20,MN,C4,11,14,6,2019,2019-06-14,169.0,,0,00,IT,N,,N,
-9223372036005361226,-9223372036846908818,20,MN,C4,11,14,6,2019,2019-06-14,189.0,,0,00,IT,N,,N,
-9223372036005361239,-9223372036846908824,20,MN,C4,11,14,6,2019,2019-06-14,187.0,,0,00,IT,N,,N,
-9223372036005361304,-9223372036846908815,20,MN,C4,11,14,6,2019,2019-06-14,166.0,,0,00,IT,N,,N,
-9223372036005361317,-9223372036846934821,20,MN,C4,11,14,6,2019,2019-06-14,189.0,,0,00,IT,N,,N,
-9223372036005361330,-9223372036846908477,20,MN,C4,11,14,6,2019,2019-06-14,180.0,,0,00,IT,N,,N,
-9223372036005361382,-9223372036846908826,20,MN,C4,11,14,6,2019,2019-06-14,188.0,,0,00,IT,N,,N,
-9223372036005361395,-9223372036846912135,20,MN,C4,11,14,6,2019,2019-06-14,174.0,,0,00,IT,N,,N,
-9223372036005361408,-9223372036840597034,20,MN,C4,11,14,6,2019,2019-06-14,112.0,,0,00,IT,N,,N,
-9223372036005361720,-9223372036846912122,20,MN,C4,11,14,6,2019,2019-06-14,172.0,,0,00,IT,N,,N,
-9223372036005361802,-9223372036846908078,20,MN,C4,11,14,6,2019,2019-06-14,172.0,,0,00,IT,N,,N,
-9223372036005361854,-9223372036846922568,20,MN,C4,11,14,6,2019,2019-06-14,197.0,,0,00,IT,N,,N,
-9223372036005361867,-9223372036846910156,20,MN,C4,11,14,6,2019,2019-06-14,152.0,,0,00,IT,N,,N,
-9223372036005361919,-9223372036846909880,20,MN,C4,11,14,6,2019,2019-06-14,212.0,,0,00,IT,N,,N,
-9223372036005361932,-9223372036846912136,20,MN,C4,11,14,6,2019,2019-06-14,169.0,,0,00,IT,N,,N,
-9223372036005405564,-9223372036840599454,24,VI,C4,11,15,6,2019,2019-06-15,199.5,328.56,0,00,IT,N,,N,
-9223372036005433129,-9223372036840601225,26,TV,C4,11,13,6,2019,2019-06-13,165.72,,V,00,IT,N,,N,
-9223372036005442798,-9223372036846908847,26,TV,C4,11,11,6,2019,2019-06-11,160.52,,V,00,IT,N,,N,
-9223372036005455412,-9223372036846719712,26,TV,C4,11,10,6,2019,2019-06-10,178.56,,V,00,IT,N,,N,
-9223372036005459990,-9223372036845829426,26,TV,C4,11,11,6,2019,2019-06-11,,,0,00,IT,N,,N,
-9223372036005493676,-9223372036848611877,28,PD,C4,11,10,6,2019,2019-06-10,,,0,00,IT,N,,N,
-9223372036005503174,-9223372036840605561,72,BA,C4,11,7,6,2019,2019-06-07,237.85,522.52,D,P1,IT,N,,N,
-9223372036005513895,-9223372036840606244,21,BZ,C4,11,14,6,2019,2019-06-14,,,,,IT,N,,N,
-9223372036005520263,-9223372036840606619,22,TN,C4,11,13,6,2019,2019-06-13,,,V,,IT,N,,N,
-9223372036005520309,-9223372036846485715,22,TN,C4,11,13,6,2019,2019-06-13,,,E,,IT,N,,N,
-9223372036005548579,-9223372036846946502,21,BZ,C4,11,12,6,2019,2019-06-12,,,,,IT,N,,N,
-9223372036005548733,-9223372036848126059,21,BZ,C4,11,12,6,2019,2019-06-12,,,,,IT,N,,N,
-9223372036005548866,-9223372036848628097,21,BZ,C4,11,12,6,2019,2019-06-12,,,,,IT,N,,N,
-9223372036005589290,-9223372036848642425,21,BZ,C4,11,13,6,2019,2019-06-13,,,,,IT,N,,N,
-9223372036005597782,-9223372036848644984,23,VR,C4,11,13,6,2019,2019-06-13,,,D,U3,IT,N,,N,
-9223372036005597847,-9223372036848659886,23,VR,C4,11,13,6,2019,2019-06-13,,,D,U3,IT,N,,N,
-9223372036005597873,-9223372036848656592,23,VR,C4,11,13,6,2019,2019-06-13,,,D,U3,IT,N,,N,
-9223372036005597886,-9223372036848644742,23,VR,C4,11,13,6,2019,2019-06-13,,,E,R3,IT,N,,N,
-9223372036005597899,-9223372036840611094,23,VR,C4,11,13,6,2019,2019-06-13,,,D,U3,IT,N,,N,
-9223372036005597912,-9223372036848660211,23,VR,C4,11,13,6,2019,2019-06-13,,,D,R3,IT,N,,N,
-9223372036005597925,-9223372036848652726,23,VR,C4,11,13,6,2019,2019-06-13,,,D,U3,IT,N,,N,
-9223372036005597938,-9223372036848633057,23,VR,C4,11,13,6,2019,2019-06-13,,,E,R3,IT,N,,N,
-9223372036005611656,-9223372036840611995,21,BZ,C4,11,3,6,2019,2019-06-03,120.0,,,,IT,N,,N,
-9223372036005615414,-9223372036848655112,20,MN,C4,11,10,6,2019,2019-06-10,,,D,O2,IT,N,,N,
-9223372036005615508,-9223372036847726584,20,MN,C4,11,10,6,2019,2019-06-10,,,E,O2,IT,N,,N,
-9223372036005615521,-9223372036845689002,20,MN,C4,11,10,6,2019,2019-06-10,,,E,O2,IT,N,,N,
-9223372036005627444,-9223372036840612848,21,BZ,C4,11,11,6,2019,2019-06-11,60.0,,,,IT,N,,N,
-9223372036005635205,-9223372036848643524,21,BZ,C4,11,12,6,2019,2019-06-12,,,,,IT,N,,N,
-9223372036005635253,-9223372036846645574,21,BZ,C4,11,12,6,2019,2019-06-12,55.8,,,,IT,N,,N,
-9223372036005635427,-9223372036846494942,21,BZ,C4,11,12,6,2019,2019-06-12,,,,,IT,N,,N,
-9223372036005641691,-9223372036846644546,21,BZ,C4,11,12,6,2019,2019-06-12,139.5,,,,IT,N,,N,
-9223372036005645964,-9223372036848610413,21,BZ,C4,11,12,6,2019,2019-06-12,,,,,IT,N,,N,
-9223372036005649683,-9223372036840613842,21,BZ,C4,11,12,6,2019,2019-06-12,,,,,IT,N,,N,
-9223372036005694741,-9223372036846908887,28,PD,C4,11,7,6,2019,2019-06-07,215.2,359.99,0,00,IT,N,,N,
-9223372036005694876,-9223372036840616562,28,PD,C4,11,7,6,2019,2019-06-07,146.0,244.23,0,00,IT,N,,N,
-9223372036005697509,-9223372036840616725,4,CN,C4,11,10,6,2019,2019-06-10,,,D,,IT,N,,N,
-9223372036005700025,-9223372036846947318,21,BZ,C4,11,11,6,2019,2019-06-11,,,,,IT,N,,N,
-9223372036005700035,-9223372036840616895,21,BZ,C4,11,11,6,2019,2019-06-11,,,,,IT,N,,N,
-9223372036005700124,-9223372036848651134,21,BZ,C4,11,11,6,2019,2019-06-11,,,,,IT,N,,N,
-9223372036005700157,-9223372036848614997,21,BZ,C4,11,11,6,2019,2019-06-11,,,,,IT,N,,N,
-9223372036005700267,-9223372036840616913,21,BZ,C4,11,11,6,2019,2019-06-11,,,,,IT,N,,N,
-9223372036005700278,-9223372036840616914,21,BZ,C4,11,11,6,2019,2019-06-11,,,,,IT,N,,N,
-9223372036005703668,-9223372036846914848,21,BZ,C4,11,12,6,2019,2019-06-12,,,,,IT,N,,N,
-9223372036005740307,-9223372036846494889,21,BZ,C4,11,12,6,2019,2019-06-12,,,,,IT,N,,N,
-9223372036005740329,-9223372036846057000,21,BZ,C4,11,12,6,2019,2019-06-12,,,,,IT,N,,N,
-9223372036005740826,-9223372036848629627,21,BZ,C4,11,12,6,2019,2019-06-12,,,,,IT,N,,N,
-9223372036005741194,-9223372036840619063,21,BZ,C4,11,11,6,2019,2019-06-11,,,,,IT,N,,N,
-9223372036005741217,-9223372036846644412,21,BZ,C4,11,11,6,2019,2019-06-11,93.0,,,,IT,N,,N,
-9223372036005746706,-9223372036840619220,21,BZ,C4,11,11,6,2019,2019-06-11,,,,,IT,N,,N,
-9223372036005748740,-9223372036848613585,21,BZ,C4,11,12,6,2019,2019-06-12,,,,,IT,N,,N,
-9223372036005753215,-9223372036840619578,21,BZ,C4,11,11,6,2019,2019-06-11,,,,,IT,N,,N,
-9223372036005753268,-9223372036846165045,21,BZ,C4,11,12,6,2019,2019-06-12,,,,,IT,N,,N,
-9223372036005753300,-9223372036846326566,21,BZ,C4,11,11,6,2019,2019-06-11,86.8,,,,IT,N,,N,
-9223372036005753322,-9223372036840619585,21,BZ,C4,11,11,6,2019,2019-06-11,,,,,IT,N,,N,
-9223372036005753333,-9223372036840619586,21,BZ,C4,11,11,6,2019,2019-06-11,,,,,IT,N,,N,
-9223372036005753345,-9223372036840619587,21,BZ,C4,11,11,6,2019,2019-06-11,86.8,,,,IT,N,,N,
-9223372036005753356,-9223372036840619588,21,BZ,C4,11,11,6,2019,2019-06-11,,,,,IT,N,,N,
-9223372036005753411,-9223372036846947165,21,BZ,C4,11,12,6,2019,2019-06-12,,,,,IT,N,,N,
-9223372036005753422,-9223372036846489897,21,BZ,C4,11,12,6,2019,2019-06-12,,,,,IT,N,,N,
-9223372036005782362,-9223372036847310223,21,BZ,C4,11,5,6,2019,2019-06-05,,,,,IT,N,,N,
-9223372036005787214,-9223372036840621570,14,SO,C4,11,10,6,2019,2019-06-10,156.0,156.0,0,00,IT,N,,N,
-9223372036005814646,-9223372036848602142,26,TV,C4,11,7,6,2019,2019-06-07,,,D,U2,IT,N,,N,
-9223372036005814659,-9223372036848658527,26,TV,C4,11,7,6,2019,2019-06-07,,,D,U2,IT,N,,N,
-9223372036005814672,-9223372036848603588,26,TV,C4,11,7,6,2019,2019-06-07,,,D,U2,IT,N,,N,
-9223372036005822760,-9223372036840623678,98,LO,C4,11,10,6,2019,2019-06-10,,,D,P2,IT,N,,N,
-9223372036005823590,-9223372036840623703,98,LO,C4,11,10,6,2019,2019-06-10,,,D,O1,IT,N,,N,
-9223372036005829309,-9223372036840623854,20,MN,C4,11,10,6,2019,2019-06-10,121.0,,0,00,IT,N,,N,
-9223372036005888721,-9223372036848659036,4,CN,C4,11,7,6,2019,2019-06-07,,,D,O2,IT,N,,N,
-9223372036005888734,-9223372036849137197,4,CN,C4,11,7,6,2019,2019-06-07,,,D,P1,IT,N,,N,
-9223372036005888760,-9223372036848650310,4,CN,C4,11,7,6,2019,2019-06-07,,,D,O2,IT,N,,N,
-9223372036005888812,-9223372036848656026,4,CN,C4,11,7,6,2019,2019-06-07,,,D,O2,IT,N,,N,
-9223372036005888825,-9223372036840627509,4,CN,C4,11,7,6,2019,2019-06-07,,,D,P2,IT,N,,N,
-9223372036005888890,-9223372036840627511,4,CN,C4,11,7,6,2019,2019-06-07,,,D,P2,IT,N,,N,
-9223372036005888942,-9223372036849139400,4,CN,C4,11,7,6,2019,2019-06-07,,,D,P2,IT,N,,N,
-9223372036005888981,-9223372036840627513,4,CN,C4,11,7,6,2019,2019-06-07,,,D,O2,IT,N,,N,
-9223372036005912130,-9223372036846946737,76,PZ,C4,11,10,6,2019,2019-06-10,,,,,IT,N,,N,
-9223372036005956457,-9223372036848281224,76,PZ,C4,11,10,6,2019,2019-06-10,,,,,IT,N,,N,
-9223372036006060337,-9223372036846896534,26,TV,C4,11,7,6,2019,2019-06-07,181.1,,V,00,IT,N,,N,
-9223372036006067893,-9223372036846916467,26,TV,C4,11,6,6,2019,2019-06-06,149.45,,V,00,IT,N,,N,
-9223372036006068455,-9223372036846909329,26,TV,C4,11,6,6,2019,2019-06-06,142.3,,V,00,IT,N,,N,
-9223372036006068539,-9223372036846909308,26,TV,C4,11,6,6,2019,2019-06-06,145.04,,V,00,IT,N,,N,
-9223372036006068651,-9223372036846913258,26,TV,C4,11,6,6,2019,2019-06-06,183.55,,V,00,IT,N,,N,
-9223372036006068763,-9223372036846909283,26,TV,C4,11,6,6,2019,2019-06-06,175.03,,V,00,IT,N,,N,
-9223372036006068777,-9223372036846909309,26,TV,C4,11,6,6,2019,2019-06-06,158.07,,V,00,IT,N,,N,
-9223372036006068843,-9223372036846913555,26,TV,C4,11,6,6,2019,2019-06-06,162.29,,V,00,IT,N,,N,
-9223372036006073821,-9223372036840638933,26,TV,C4,11,5,6,2019,2019-06-05,156.11,,V,00,IT,N,,N,
-9223372036006074185,-9223372036840638948,26,TV,C4,11,5,6,2019,2019-06-05,145.82,,V,00,IT,N,,N,
-9223372036006079722,-9223372036840639337,26,TV,C4,11,5,6,2019,2019-06-05,110.45,,V,00,IT,N,,N,
-9223372036006082530,-9223372036840639529,26,TV,C4,11,5,6,2019,2019-06-05,178.85,,V,00,IT,N,,N,
-9223372036006084936,-9223372036846896475,26,TV,C4,11,4,6,2019,2019-06-04,,,E,E3,IT,N,,N,
-9223372036006097835,-9223372036846890128,26,TV,C4,11,1,6,2019,2019-06-01,135.14,,V,00,IT,N,,N,
-9223372036006097887,-9223372036846890127,26,TV,C4,11,1,6,2019,2019-06-01,139.55,,V,00,IT,N,,N,
-9223372036006099999,-9223372036840640492,26,TV,C4,11,1,6,2019,2019-06-01,175.81,,V,00,IT,N,,N,
-9223372036006133392,-9223372036848616428,21,BZ,C4,11,6,6,2019,2019-06-06,,,,,IT,N,,N,
-9223372036006133402,-9223372036848640890,21,BZ,C4,11,6,6,2019,2019-06-06,,,,,IT,N,,N,
-9223372036006133422,-9223372036846165007,21,BZ,C4,11,6,6,2019,2019-06-06,,,,,IT,N,,N,
-9223372036006157748,-9223372036840644313,27,VE,C4,11,6,6,2019,2019-06-06,186.59,305.14,V,00,IT,N,,N,
-9223372036006164655,-9223372036846933046,26,TV,C4,11,5,6,2019,2019-06-05,,,A,U3,IT,N,,N,
-9223372036006167459,-9223372036840644895,17,BS,C4,11,5,6,2019,2019-06-05,187.2,,0,00,IT,N,,N,
-9223372036006167885,-9223372036840644912,17,BS,C4,11,5,6,2019,2019-06-05,163.3,,0,00,IT,N,,N,
-9223372036006167960,-9223372036840644916,17,BS,C4,11,5,6,2019,2019-06-05,187.4,,0,00,IT,N,,N,
-9223372036006167986,-9223372036840644918,17,BS,C4,11,5,6,2019,2019-06-05,178.4,,0,00,IT,N,,N,
-9223372036006168038,-9223372036840644922,17,BS,C4,11,5,6,2019,2019-06-05,175.0,,0,00,IT,N,,N,
-9223372036006168737,-9223372036840644944,17,BS,C4,11,5,6,2019,2019-06-05,184.2,,0,00,IT,N,,N,
-9223372036006168763,-9223372036840644946,17,BS,C4,11,5,6,2019,2019-06-05,196.2,,0,00,IT,N,,N,
-9223372036006168852,-9223372036840644952,17,BS,C4,11,5,6,2019,2019-06-05,166.6,,0,00,IT,N,,N,
-9223372036006168904,-9223372036840644956,17,BS,C4,11,5,6,2019,2019-06-05,166.2,,0,00,IT,N,,N,
-9223372036006179906,-9223372036846492739,21,BZ,C4,11,4,6,2019,2019-06-04,,,,,IT,N,,N,
-9223372036006192086,-9223372036845829430,28,PD,C4,11,6,6,2019,2019-06-06,,,A,R2,IT,N,,N,
-9223372036006201523,-9223372036848661242,98,LO,C4,11,6,6,2019,2019-06-06,,,D,O2,IT,N,,N,
-9223372036006201808,-9223372036848597995,98,LO,C4,11,6,6,2019,2019-06-06,,,D,R4,IT,N,,N,
-9223372036006204020,-9223372036840647016,21,BZ,C4,11,5,6,2019,2019-06-05,,,,,IT,N,,N,
-9223372036006231078,-9223372036840648609,23,VR,C4,11,6,6,2019,2019-06-06,123.7,216.52,0,00,IT,N,,N,
-9223372036006233332,-9223372036848649952,23,VR,C4,11,6,6,2019,2019-06-06,,,D,U3,IT,N,,N,
-9223372036006255043,-9223372036847516260,93,PN,C4,11,6,6,2019,2019-06-06,,,,,IT,N,,N,
-9223372036006255053,-9223372036846470051,93,PN,C4,11,6,6,2019,2019-06-06,,,,,IT,N,,N,
-9223372036006255949,-9223372036846924527,21,BZ,C4,11,5,6,2019,2019-06-05,,,,,IT,N,,N,
-9223372036006256071,-9223372036847311023,21,BZ,C4,11,5,6,2019,2019-06-05,,,,,IT,N,,N,
-9223372036006256119,-9223372036846368394,97,LC,C4,11,3,6,2019,2019-06-03,125.0,175.0,0,00,IT,N,,N,
-9223372036006256760,-9223372036840650228,21,BZ,C4,11,4,6,2019,2019-06-04,,,,,IT,N,,N,
-9223372036006256770,-9223372036840650229,21,BZ,C4,11,4,6,2019,2019-06-04,,,,,IT,N,,N,
-9223372036006256780,-9223372036840650230,21,BZ,C4,11,4,6,2019,2019-06-04,,,,,IT,N,,N,
-9223372036006256972,-9223372036840650246,21,BZ,C4,11,4,6,2019,2019-06-04,,,,,IT,N,,N,
-9223372036006259608,-9223372036846185344,21,BZ,C4,11,4,6,2019,2019-06-04,80.6,,,,IT,N,,N,
-9223372036006259997,-9223372036846154634,21,BZ,C4,11,4,6,2019,2019-06-04,81.22,,,,IT,N,,N,
-9223372036006261459,-9223372036846941921,21,BZ,C4,11,4,6,2019,2019-06-04,,,,,IT,N,,N,
-9223372036006262414,-9223372036840650556,21,BZ,C4,11,4,6,2019,2019-06-04,,,,,IT,N,,N,
-9223372036006266539,-9223372036846644331,21,BZ,C4,11,4,6,2019,2019-06-04,80.6,,,,IT,N,,N,
-9223372036006267136,-9223372036846323910,21,BZ,C4,11,3,6,2019,2019-06-03,62.0,,,,IT,N,,N,
-9223372036006273080,-9223372036840651150,22,TN,C4,11,6,6,2019,2019-06-06,,,V,,IT,N,,N,
-9223372036006274156,-9223372036840651209,22,TN,C4,11,4,6,2019,2019-06-04,,,B,,IT,N,,N,
-9223372036006275167,-9223372036849107123,20,MN,C4,11,5,6,2019,2019-06-05,,,D,R3,IT,N,,N,
-9223372036006275287,-9223372036848661468,20,MN,C4,11,5,6,2019,2019-06-05,,,D,O2,IT,N,,N,
-9223372036006280503,-9223372036846909371,21,BZ,C4,11,5,6,2019,2019-06-05,,,,,IT,N,,N,
-9223372036006280540,-9223372036846326028,21,BZ,C4,11,5,6,2019,2019-06-05,,,,,IT,N,,N,
-9223372036006280562,-9223372036846486750,21,BZ,C4,11,5,6,2019,2019-06-05,,,,,IT,N,,N,
-9223372036006281002,-9223372036847310749,21,BZ,C4,11,5,6,2019,2019-06-05,,,,,IT,N,,N,
-9223372036006281340,-9223372036846644721,21,BZ,C4,11,4,6,2019,2019-06-04,,,,,IT,N,,N,
-9223372036006281528,-9223372036847310616,21,BZ,C4,11,4,6,2019,2019-06-04,,,,,IT,N,,N,
-9223372036006281538,-9223372036848654995,21,BZ,C4,11,4,6,2019,2019-06-04,,,,,IT,N,,N,
-9223372036006335843,-9223372036840654294,20,MN,C4,11,5,6,2019,2019-06-05,,,D,P1,IT,N,,N,
-9223372036006335869,-9223372036840654295,20,MN,C4,11,5,6,2019,2019-06-05,,,D,P1,IT,N,,N,
-9223372036006358462,-9223372036846490531,22,TN,C4,11,3,6,2019,2019-06-03,,,V,,IT,N,,N,
-9223372036006370759,-9223372036840656562,98,LO,C4,11,4,6,2019,2019-06-04,,,D,P1,IT,N,,N,
-9223372036006406581,-9223372036846915960,23,VR,C4,11,4,6,2019,2019-06-04,147.5,286.91,0,00,IT,N,,N,
-9223372036006408359,-9223372036846913460,23,VR,C4,11,4,6,2019,2019-06-04,149.5,267.11,0,00,IT,N,,N,
-9223372036006408415,-9223372036840658502,23,VR,C4,11,4,6,2019,2019-06-04,178.0,318.03,0,00,IT,N,,N,
-9223372036006413193,-9223372036848587572,22,TN,C4,11,4,6,2019,2019-06-04,,,E,,IT,N,,N,
-9223372036006507086,-9223372036846455363,45,MS,C4,11,3,6,2019,2019-06-03,180.0,,,,IT,N,,N,
-9223372036006537025,-9223372036840666306,21,BZ,C4,11,3,6,2019,2019-06-03,,,,,IT,N,,N,
-9223372036006537048,-9223372036840666307,21,BZ,C4,11,3,6,2019,2019-06-03,,,,,IT,N,,N,
-9223372036006537120,-9223372036846947657,21,BZ,C4,11,3,6,2019,2019-06-03,,,,,IT,N,,N,
-9223372036006537132,-9223372036846645841,21,BZ,C4,11,3,6,2019,2019-06-03,86.18,,,,IT,N,,N,
-9223372036006539264,-9223372036846935983,18,PV,C4,11,3,6,2019,2019-06-03,,,A,U2,IT,N,,N,
-9223372036006539590,-9223372036840666480,14,SO,C4,11,3,6,2019,2019-06-03,,,0,00,IT,N,,N,
-9223372036006544881,-9223372036840666850,87,CT,C4,11,3,6,2019,2019-06-03,183.0,,E,R3,IT,N,,N,
-9223372036006585275,-9223372036845829425,93,PN,C4,11,3,6,2019,2019-06-03,,,,,IT,N,,N,
-9223372036006585285,-9223372036847519685,93,PN,C4,11,3,6,2019,2019-06-03,,,,,IT,N,,N,
-9223372036006626966,-9223372036848634021,21,BZ,C4,11,3,6,2019,2019-06-03,,,,,IT,N,,N,
-9223372036006642289,-9223372036846326547,21,BZ,C4,11,3,6,2019,2019-06-03,,,,,IT,N,,N,
-9223372036006644567,-9223372036846165034,21,BZ,C4,11,3,6,2019,2019-06-03,,,,,IT,N,,N,
-9223372035949621944,-9223372036837621554,21,BZ,C4,11,23,7,2019,2019-07-23,,,,,IT,N,,N,
-9223372035995665721,-9223372036848114393,22,TN,C4,11,22,7,2019,2019-07-22,,,D,,IT,N,,N,
-9223372035998369181,-9223372036840245959,21,BZ,C4,11,29,7,2019,2019-07-29,,,,,IT,N,,N,
-9223372035998369192,-9223372036840245960,21,BZ,C4,11,29,7,2019,2019-07-29,,,,,IT,N,,N,
-9223372035999083285,-9223372036846445072,57,RI,C4,11,31,7,2019,2019-07-31,,,A,00,IT,N,,N,
-9223372035999274773,-9223372036840293788,21,BZ,C4,11,29,7,2019,2019-07-29,,,,,IT,N,,N,
-9223372035999274807,-9223372036848640303,21,BZ,C4,11,29,7,2019,2019-07-29,,,,,IT,N,,N,
-9223372035999274817,-9223372036848655766,21,BZ,C4,11,29,7,2019,2019-07-29,,,,,IT,N,,N,
-9223372035999276554,-9223372036846172996,21,BZ,C4,11,31,7,2019,2019-07-31,97.0,,,,IT,N,,N,
-9223372035999913565,-9223372036840326832,21,BZ,C4,11,29,7,2019,2019-07-29,,,,,IT,N,,N,
-9223372035999913670,-9223372036846195378,21,BZ,C4,11,29,7,2019,2019-07-29,93.0,,,,IT,N,,N,
-9223372035999914646,-9223372036840326909,21,BZ,C4,11,30,7,2019,2019-07-30,155.0,,,,IT,N,,N,
-9223372036000003891,-9223372036847311376,21,BZ,C4,11,30,7,2019,2019-07-30,,,,,IT,N,,N,
-9223372036000003901,-9223372036840331678,21,BZ,C4,11,30,7,2019,2019-07-30,,,,,IT,N,,N,
-9223372036000003911,-9223372036840331679,21,BZ,C4,11,30,7,2019,2019-07-30,,,,,IT,N,,N,
