idAnimale,num_successful_pregnancy,num_problematic_pregnancy
-9223372036847942808,1,0
-9223372036847418506,4,0
-9223372036849122428,1,0
-9223372036849515608,4,0
-9223372036849515606,5,0
-9223372036848598099,4,1
-9223372036848598098,5,0
-9223372036848598097,4,0
-9223372036848598096,6,1
-9223372036848598095,5,0
-9223372036832476185,2,0
-9223372036850039807,4,2
-9223372036850039796,6,0
-9223372036848598003,5,0
-9223372036848598004,4,0
-9223372036848598001,4,0
-9223372036847942639,4,0
-9223372036847942638,2,0
-9223372036847942637,4,0
-9223372036847942636,4,0
-9223372036848597995,1,0
-9223372036848597994,1,0
-9223372036847942635,4,0
-9223372036848597992,4,0
-9223372036850039784,5,0
-9223372036848597990,1,0
-9223372036850039773,5,0
-9223372036850039763,7,0
-9223372036833000395,1,0
-9223372036850039754,4,1
-9223372036849122244,6,0
-9223372036849122205,1,0
-9223372036849122195,2,0
-9223372036848597890,1,0
-9223372036848597881,2,0
-9223372036848597880,1,0
-9223372036849384313,2,1
-9223372036848597878,4,0
-9223372036848597877,2,0
-9223372036848597876,2,0
-9223372036848597875,3,0
-9223372036848597874,3,0
-9223372036848597879,5,0
-9223372036848597872,4,0
-9223372036848597871,6,0
-9223372036848597870,4,0
-9223372036848597869,5,0
-9223372036849122144,2,0
-9223372036848859990,1,0
-9223372036833917782,3,0
-9223372036848597843,5,0
-9223372036847942468,1,0
-9223372036848597802,1,0
-9223372036848597801,6,0
-9223372036848597800,5,0
-9223372036848597799,6,0
-9223372036834704165,2,0
-9223372036848859909,2,0
-9223372036848597762,3,0
-9223372036834704116,2,0
-9223372036848597745,2,0
-9223372036848597742,6,0
-9223372036849122029,5,0
-9223372036848859874,5,0
-9223372036848859872,2,0
-9223372036848597710,5,0
-9223372036848597709,1,0
-9223372036848597708,7,0
-9223372036849121991,2,0
-9223372036845583019,2,0
-9223372036833262239,3,0
-9223372036845582993,2,0
-9223372036847417997,1,0
-9223372036847417995,3,0
-9223372036845320819,1,0
-9223372036849121873,3,0
-9223372036844141122,5,0
-9223372036833131034,1,0
-9223372036845189655,1,0
-9223372036849121765,6,0
-9223372036845582805,3,0
-9223372036847942095,4,0
-9223372036845582799,1,0
-9223372036845582783,2,0
-9223372036848597421,7,0
-9223372036845582753,2,0
-9223372036845582751,2,0
-9223372036845582741,3,0
-9223372036849121684,6,0
-9223372036845582739,2,0
-9223372036845582738,1,0
-9223372036833393016,2,0
-9223372036847417695,3,0
-9223372036847417694,1,0
-9223372036844403036,2,0
-9223372036845582654,2,0
-9223372036844009777,1,1
-9223372036845189425,2,0
-9223372036849121555,3,0
-9223372036848597262,3,0
-9223372036848597257,6,0
-9223372036845582589,2,0
-9223372036847941876,1,0
-9223372036849121518,3,0
-9223372036848597225,2,0
-9223372036847941853,4,0
-9223372036847941852,1,0
-9223372036844271837,1,0
-9223372036847941848,4,0
-9223372036847941846,4,0
-9223372036845582544,2,1
-9223372036848597198,4,0
-9223372036847941822,3,0
-9223372036847941811,2,0
-9223372036848597170,2,0
-9223372036848597169,1,0
-9223372036847941809,1,0
-9223372036847941807,4,0
-9223372036847941806,1,0
-9223372036847941810,3,0
-9223372036845582514,2,0
-9223372036847941800,2,0
-9223372036847941799,1,0
-9223372036847941796,2,0
-9223372036847941795,3,0
-9223372036847941793,2,0
-9223372036847941792,4,0
-9223372036847941791,4,0
-9223372036847941790,4,0
-9223372036847941789,3,0
-9223372036849121430,1,0
-9223372036847941782,1,0
-9223372036847941771,3,0
-9223372036847941770,5,0
-9223372036847941769,4,0
-9223372036844271753,2,0
-9223372036847941762,2,0
-9223372036847941759,2,0
-9223372036847941758,2,1
-9223372036847941757,4,0
-9223372036847941756,5,0
-9223372036845582462,2,0
-9223372036847941754,4,0
-9223372036845582457,1,0
-9223372036845582456,1,1
-9223372036847941751,4,0
-9223372036847941750,1,0
-9223372036845582458,2,0
-9223372036847941747,4,0
-9223372036847941746,4,0
-9223372036847941745,4,0
-9223372036847941744,2,0
-9223372036847941742,2,0
-9223372036847941741,4,0
-9223372036847941740,3,0
-9223372036847941739,2,0
-9223372036847941738,3,0
-9223372036847941737,2,0
-9223372036847941735,4,0
-9223372036847941734,3,0
-9223372036847941733,2,0
-9223372036847941732,2,1
-9223372036847941729,3,0
-9223372036849121376,3,0
-9223372036847941728,2,0
-9223372036847941727,3,1
-9223372036847941715,1,1
-9223372036831819854,1,0
-9223372036847941699,5,0
-9223372036847941686,4,0
-9223372036848597041,6,0
-9223372036844533788,2,0
-9223372036845211217,1,0
-9223372036845582352,2,0
-9223372036844533776,1,0
-9223372036845582347,2,0
-9223372036845582342,2,0
-9223372036845582326,2,0
-9223372036845582319,1,0
-9223372036845582318,2,0
-9223372036848596955,2,0
-9223372036845582298,1,0
-9223372036844271576,1,0
-9223372036845582295,2,0
-9223372036844271574,1,0
-9223372036845582293,2,0
-9223372036845582288,2,0
-9223372036844271547,1,0
-9223372036830377914,1,0
-9223372036844271545,1,0
-9223372036830377915,1,0
-9223372036844271540,1,0
-9223372036845582236,1,0
-9223372036845582233,2,0
-9223372036847941519,3,0
-9223372036847941518,4,0
-9223372036847941517,4,0
-9223372036832475020,1,0
-9223372036848596866,2,0
-9223372036844271459,1,0
-9223372036844271454,1,0
-9223372036849121096,1,0
-9223372036849121068,3,0
-9223372036844271400,1,0
-9223372036844271388,1,0
-9223372036847941394,3,0
-9223372036847941391,4,0
-9223372036847941388,2,0
-9223372036849121014,3,0
-9223372036848596703,1,0
-9223372036844271325,1,0
-9223372036848596689,0,1
-9223372036848596687,3,0
-9223372036848596684,2,1
-9223372036844271304,1,0
-9223372036844271302,1,0
-9223372036850431681,3,0
-9223372036844271293,1,0
-9223372036850431674,4,0
-9223372036850431669,2,0
-9223372036849120927,6,0
-9223372036849120914,2,0
-9223372036846368386,2,0
-9223372036845581923,2,0
-9223372036845712994,3,0
-9223372036849120848,2,0
-9223372036849120824,2,0
-9223372036844271145,1,0
-9223372036846368295,3,0
-9223372036829722149,1,0
-9223372036848596509,2,0
-9223372036848596508,2,0
-9223372036848596506,2,0
-9223372036848596505,1,0
-9223372036848596504,1,0
-9223372036848596503,1,0
-9223372036848596502,1,0
-9223372036848596500,2,0
-9223372036848596499,1,0
-9223372036848596498,1,0
-9223372036848596497,1,0
-9223372036848596495,2,0
-9223372036849120780,4,0
-9223372036845581835,3,0
-9223372036845581834,2,0
-9223372036845581833,2,0
-9223372036844271108,1,0
-9223372036847547905,1,0
-9223372036844271099,1,0
-9223372036845712886,3,0
-9223372036845712848,2,0
-9223372036845712846,2,0
-9223372036829328838,1,0
-9223372036850169270,5,0
-9223372036844271030,1,0
-9223372036844271027,2,0
-9223372036844271026,1,0
-9223372036847940987,4,0
-9223372036847940986,1,0
-9223372036845581687,2,0
-9223372036845581662,1,0
-9223372036847940929,4,0
-9223372036832474394,1,0
-9223372036844664082,1,0
-9223372036844664070,1,0
-9223372036844664069,1,0
-9223372036849120514,6,0
-9223372036849120472,7,0
-9223372036847416520,1,0
-9223372036847416515,1,0
-9223372036847416510,1,0
-9223372036844663998,1,0
-9223372036844663979,1,0
-9223372036834309282,2,0
-9223372036844663970,1,0
-9223372036844663968,2,0
-9223372036844663963,1,0
-9223372036829721754,0,1
-9223372036849120407,1,0
-9223372036844663957,1,0
-9223372036844663956,1,0
-9223372036845581459,3,0
-9223372036844663944,1,0
-9223372036844663941,1,0
-9223372036845581443,3,0
-9223372036845581441,1,0
-9223372036845581438,3,0
-9223372036845581437,2,0
-9223372036847940732,2,0
-9223372036844663932,2,0
-9223372036844663934,1,0
-9223372036849120375,2,0
-9223372036845581431,2,0
-9223372036809536631,2,0
-9223372036847940723,3,0
-9223372036844663912,1,0
-9223372036844663905,1,0
-9223372036844663904,1,0
-9223372036845581407,2,0
-9223372036844663902,1,0
-9223372036844663892,1,0
-9223372036845581392,2,0
-9223372036847416399,3,0
-9223372036847416398,2,0
-9223372036847416397,3,0
-9223372036847416396,1,0
-9223372036847416395,3,0
-9223372036847416394,2,0
-9223372036844663872,1,0
-9223372036844663871,1,0
-9223372036845581369,3,0
-9223372036849251368,4,0
-9223372036844925984,1,0
-9223372036847809564,2,0
-9223372036845581333,2,0
-9223372036844663822,1,0
-9223372036848595980,1,0
-9223372036848595979,5,0
-9223372036848595978,2,0
-9223372036849120265,2,0
-9223372036847809542,5,0
-9223372036847940609,2,0
-9223372036849120256,2,0
-9223372036847809533,3,0
-9223372036847809519,1,0
-9223372036847809509,2,0
-9223372036844663771,1,0
-9223372036847809498,1,0
-9223372036847809494,2,0
-9223372036844663766,1,0
-9223372036829197261,1,0
-9223372036844663751,1,0
-9223372036844663750,1,0
-9223372036847416259,1,0
-9223372036847416257,1,0
-9223372036844663740,3,0
-9223372036844663738,1,0
-9223372036845581237,2,0
-9223372036845056949,2,0
-9223372036844663732,1,0
-9223372036844663728,1,0
-9223372036844663726,1,0
-9223372036847940524,5,0
-9223372036847940523,4,0
-9223372036844663716,1,0
-9223372036844663710,3,0
-9223372036844663704,1,0
-9223372036848595863,4,0
-9223372036848595862,6,0
-9223372036848595861,2,0
-9223372036848595860,6,0
-9223372036844663699,1,0
-9223372036844663696,1,0
-9223372036844663694,1,0
-9223372036845450116,2,0
-9223372036845581187,1,0
-9223372036848595840,5,0
-9223372036848595839,6,0
-9223372036848595838,3,0
-9223372036844663677,2,0
-9223372036847940477,4,0
-9223372036848595836,7,0
-9223372036848595835,6,0
-9223372036848595837,2,0
-9223372036845450111,2,0
-9223372036844663669,1,0
-9223372036845450099,2,0
-9223372036844663666,2,0
-9223372036844663665,1,0
-9223372036844663667,1,0
-9223372036845581165,2,0
-9223372036845450076,2,0
-9223372036847940438,4,0
-9223372036847940437,4,0
-9223372036847940432,4,0
-9223372036848595791,4,0
-9223372036847416142,3,0
-9223372036847940430,4,0
-9223372036847940429,3,0
-9223372036848595792,6,0
-9223372036848595788,7,0
-9223372036848595787,7,0
-9223372036848595785,5,0
-9223372036848595783,6,0
-9223372036848595784,3,0
-9223372036848595790,4,0
-9223372036848595780,2,0
-9223372036848595779,2,0
-9223372036848595778,1,0
-9223372036848595781,5,0
-9223372036848595782,6,0
-9223372036848595777,1,0
-9223372036847940407,3,0
-9223372036845056821,2,0
-9223372036847940404,2,0
-9223372036847940403,3,2
-9223372036847940402,4,0
-9223372036849120049,6,0
-9223372036847940401,5,0
-9223372036845450037,2,0
-9223372036847940398,2,0
-9223372036849906475,5,0
-9223372036849906467,6,0
-9223372036845450014,1,0
-9223372036847940381,4,0
-9223372036847940380,2,0
-9223372036847940379,4,0
-9223372036847940378,3,0
-9223372036847940377,3,0
-9223372036847940376,1,0
-9223372036849906454,6,0
-9223372036847940373,3,0
-9223372036847940372,5,0
-9223372036847940371,2,0
-9223372036847940374,2,0
-9223372036847940367,4,0
-9223372036847940366,4,0
-9223372036847940364,3,1
-9223372036847940363,4,0
-9223372036847940358,3,0
-9223372036849906437,4,1
-9223372036847940356,4,0
-9223372036849120004,1,1
-9223372036847940354,4,0
-9223372036847940353,1,0
-9223372036847940352,2,0
-9223372036847940351,3,0
-9223372036847940350,5,0
-9223372036847940349,5,0
-9223372036847940348,3,0
-9223372036847940347,4,0
-9223372036847940346,3,0
-9223372036848595710,5,0
-9223372036847940344,1,0
-9223372036849906423,6,0
-9223372036847940345,4,0
-9223372036845449973,2,0
-9223372036849119986,3,0
-9223372036849119983,3,0
-9223372036849906413,4,0
-9223372036848595688,1,0
-9223372036847940320,2,0
-9223372036847940311,3,0
-9223372036847940310,3,0
-9223372036845580999,1,0
-9223372036845580996,1,0
-9223372036845580977,1,0
-9223372036845449900,2,0
-9223372036845449891,2,0
-9223372036847940255,6,0
-9223372036849906327,7,0
-9223372036847940246,3,0
-9223372036847940244,3,0
-9223372036849906321,6,0
-9223372036848595596,3,0
-9223372036848595595,2,0
-9223372036849906315,5,0
-9223372036834833029,2,0
-9223372036844663427,1,0
-9223372036845449858,1,0
-9223372036845449855,2,0
-9223372036849906300,7,0
-9223372036845449848,2,0
-9223372036845449847,2,0
-9223372036849119861,4,0
-9223372036849119857,1,0
-9223372036844794410,2,0
-9223372036848595497,6,0
-9223372036844663336,1,0
-9223372036845580838,3,0
-9223372036848595481,3,0
-9223372036847415832,1,0
-9223372036848595464,6,0
-9223372036848595463,5,0
-9223372036845449722,2,0
-9223372036848595447,1,0
-9223372036848595441,1,0
-9223372036848595438,2,0
-9223372036848595437,1,0
-9223372036845449708,2,0
-9223372036845449707,1,0
-9223372036833653226,1,0
-9223372036848595430,2,0
-9223372036848595425,7,0
-9223372036848595422,3,0
-9223372036848595421,6,0
-9223372036848595420,4,0
-9223372036848595419,5,0
-9223372036844138971,3,0
-9223372036845449684,2,0
-9223372036845449681,2,0
-9223372036845449680,2,0
-9223372036844663223,1,0
-9223372036844663222,1,0
-9223372036844138931,4,0
-9223372036844663216,1,0
-9223372036844663215,1,0
-9223372036847546785,1,0
-9223372036844532128,1,0
-9223372036847939996,4,0
-9223372036847939977,3,0
-9223372036845449590,1,0
-9223372036845449580,1,0
-9223372036845449570,3,0
-9223372036830507357,1,0
-9223372036844663116,2,0
-9223372036845449543,2,0
-9223372036845449542,2,0
-9223372036847946286,1,0
-9223372036845449537,2,0
-9223372036845449526,2,0
-9223372036848595251,5,0
-9223372036848595250,4,0
-9223372036848595249,5,0
-9223372036848595248,2,0
-9223372036848595247,3,0
-9223372036848595246,3,0
-9223372036848595245,1,0
-9223372036848595242,5,1
-9223372036847546665,1,0
-9223372036848595217,5,0
-9223372036848595216,3,0
-9223372036848595212,1,0
-9223372036848595207,7,0
-9223372036845580529,1,0
-9223372036847415533,1,0
-9223372036849119469,3,0
-9223372036848595181,2,0
-9223372036849119466,4,0
-9223372036845449400,2,0
-9223372036833652895,1,0
-9223372036848595097,1,0
-9223372036848595085,8,0
-9223372036848595084,6,0
-9223372036848595083,1,0
-9223372036848595082,2,0
-9223372036847939708,2,0
-9223372036847939685,4,0
-9223372036848595031,1,0
-9223372036848595028,1,0
-9223372036848595025,3,0
-9223372036847939646,2,0
-9223372036847939642,3,0
-9223372036847939641,3,0
-9223372036847939639,3,0
-9223372036847939633,2,0
-9223372036847939631,4,0
-9223372036847939630,4,0
-9223372036847939629,4,0
-9223372036847939628,2,0
-9223372036847939623,3,0
-9223372036847939621,4,0
-9223372036847939620,2,0
-9223372036847939617,1,0
-9223372036847939616,3,0
-9223372036847939615,5,0
-9223372036847939612,3,0
-9223372036847939611,1,0
-9223372036847939610,1,0
-9223372036847939607,4,0
-9223372036847939606,3,0
-9223372036847939603,3,0
-9223372036847939602,4,0
-9223372036847939601,1,0
-9223372036847939595,4,0
-9223372036847939594,4,0
-9223372036847939593,1,1
-9223372036844793850,1,0
-9223372036849250295,4,0
-9223372036849250292,4,0
-9223372036844662746,1,0
-9223372036849119185,1,0
-9223372036835749832,1,0
-9223372036849119170,5,0
-9223372036833914817,2,0
-9223372036845711295,3,0
-9223372036846104509,1,0
-9223372036844531613,1,0
-9223372036848594831,5,0
-9223372036849119106,6,0
-9223372036845449083,2,0
-9223372036849119067,4,0
-9223372036846235475,2,0
-9223372036847939403,4,0
-9223372036850298694,3,1
-9223372036850298683,4,0
-9223372036846104352,2,0
-9223372036848594709,7,0
-9223372036848594707,1,0
-9223372036848594706,7,0
-9223372036848594705,3,0
-9223372036844531461,1,1
-9223372036844531460,2,0
-9223372036847415021,2,0
-9223372036847415020,2,0
-9223372036847415019,2,0
-9223372036847415018,1,0
-9223372036847415017,2,0
-9223372036847415016,2,0
-9223372036847415015,2,0
-9223372036834832103,3,0
-9223372036844531429,2,0
-9223372036844793496,1,0
-9223372036848594552,6,0
-9223372036848594549,2,0
-9223372036848594548,4,0
-9223372036848594547,2,0
-9223372036846104141,2,0
-9223372036846104129,2,0
-9223372036831817277,1,0
-9223372036846104115,3,0
-9223372036846104114,3,0
-9223372036834831912,1,0
-9223372036849118730,3,0
-9223372036848594420,2,0
-9223372036850298354,6,0
-9223372036846104046,1,0
-9223372036846104025,2,0
-9223372036846104021,3,0
-9223372036846104014,3,0
-9223372036846104005,2,0
-9223372036846103999,3,0
-9223372036832472482,1,0
-9223372036847938956,4,0
-9223372036846103948,4,0
-9223372036834438531,4,0
-9223372036846103919,3,0
-9223372036845972808,1,0
-9223372036848594237,6,0
-9223372036848594235,1,0
-9223372036828540195,1,0
-9223372036845317382,2,0
-9223372036832079100,1,0
-9223372036845972730,3,0
-9223372036808617206,1,0
-9223372036808617204,1,0
-9223372036808617198,1,0
-9223372036845972709,1,0
-9223372036849511646,5,0
-9223372036845972693,3,0
-9223372036845972690,3,0
-9223372036845972689,1,0
-9223372036847938745,4,0
-9223372036847938744,4,0
-9223372036847938743,1,0
-9223372036848594060,2,0
-9223372036848594059,4,0
-9223372036845972602,2,0
-9223372036847414391,1,0
-9223372036847545427,1,0
-9223372036847545425,1,0
-9223372036849118282,6,0
-9223372036845317193,2,0
-9223372036848593989,2,1
-9223372036849118243,1,0
-9223372036849118229,1,0
-9223372036845972456,3,0
-9223372036845972454,4,0
-9223372036845972440,3,0
-9223372036845972435,3,0
-9223372036845972430,3,0
-9223372036831947722,1,0
-9223372036847414204,5,0
-9223372036845972377,2,0
-9223372036849118102,2,0
-9223372036847938453,4,0
-9223372036847938444,4,0
-9223372036847938443,3,0
-9223372036847938442,2,0
-9223372036847938440,1,0
-9223372036845972358,1,0
-9223372036847938437,5,0
-9223372036847938427,3,0
-9223372036847938421,3,0
-9223372036847938420,3,0
-9223372036847938419,4,0
-9223372036847938417,4,0
-9223372036845972336,3,0
-9223372036847938413,4,0
-9223372036847938412,4,0
-9223372036847938411,4,0
-9223372036847938406,5,0
-9223372036847938402,1,0
-9223372036846252634,1,0
-9223372036847938391,2,0
-9223372036847938390,4,0
-9223372036847938388,3,0
-9223372036847938387,2,0
-9223372036847938386,1,0
-9223372036844399443,1,0
-9223372036847938383,1,0
-9223372036847938381,4,0
-9223372036847938380,4,0
-9223372036847938379,3,0
-9223372036847414090,2,0
-9223372036847938377,4,0
-9223372036847938373,1,0
-9223372036847938372,3,0
-9223372036847938371,5,0
-9223372036844194553,2,0
-9223372036847545151,2,0
-9223372036847938366,3,0
-9223372036847938365,2,0
-9223372036849118004,1,0
-9223372036847938354,3,0
-9223372036847938353,1,0
-9223372036845185841,1,0
-9223372036847938346,4,0
-9223372036847938345,4,0
-9223372036847938344,2,0
-9223372036834306848,1,0
-9223372036849380126,1,0
-9223372036845972245,3,0
-9223372036846103306,3,0
-9223372036848593657,4,0
-9223372036848593651,5,0
-9223372036845972206,1,0
-9223372036845972170,1,0
-9223372036845972168,2,0
-9223372036844137155,1,0
-9223372036848593578,4,0
-9223372036847413922,3,0
-9223372036847413921,5,0
-9223372036847938186,1,0
-9223372036845972062,2,0
-9223372036847544899,2,1
-9223372036845054508,1,0
-9223372036845054507,1,0
-9223372036844399139,3,0
-9223372036847544861,4,0
-9223372036849379847,5,0
-9223372036847413754,1,0
-9223372036847413753,1,0
-9223372036847413733,3,0
-9223372036847413685,3,0
-9223372036847413679,1,0
-9223372036847413631,3,0
-9223372036846102907,3,0
-9223372036846102894,3,0
-9223372036846102893,2,0
-9223372036848593253,3,0
-9223372036848593252,4,0
-9223372036848593251,2,0
-9223372036848593250,3,1
-9223372036848593249,5,1
-9223372036844661081,1,0
-9223372036844398903,1,0
-9223372036847413522,2,0
-9223372036850034885,5,0
-9223372036850034876,7,0
-9223372036845709497,2,0
-9223372036850034867,4,0
-9223372036850034858,4,1
-9223372036850034849,6,0
-9223372036849641624,5,0
-9223372036850034838,2,0
-9223372036849117328,2,1
-9223372036849117327,6,0
-9223372036850034829,3,0
-9223372036845316228,1,0
-9223372036850034819,4,0
-9223372036848593021,1,0
-9223372036848593020,3,0
-9223372036848593019,1,0
-9223372036848593018,1,0
-9223372036848593017,1,0
-9223372036848593016,4,0
-9223372036849117305,3,0
-9223372036848593014,4,0
-9223372036848593013,2,0
-9223372036848593012,2,0
-9223372036848593011,3,0
-9223372036848593010,3,0
-9223372036850034803,6,0
-9223372036848593008,1,0
-9223372036848593007,1,0
-9223372036848593006,3,0
-9223372036848593005,3,0
-9223372036848593004,2,0
-9223372036850034793,4,0
-9223372036849117286,3,0
-9223372036850034784,3,0
-9223372036850034775,4,0
-9223372036850034767,5,0
-9223372036850034758,5,0
-9223372036847937606,1,0
-9223372036850034748,5,0
-9223372036849117234,3,0
-9223372036850034736,3,0
-9223372036837451820,1,0
-9223372036850034725,2,1
-9223372036850034714,3,0
-9223372036846102546,3,0
-9223372036850034702,3,0
-9223372036850034692,4,0
-9223372036831684602,2,0
-9223372036846102522,1,0
-9223372036850296799,1,0
-9223372036847413203,1,0
-9223372036834699215,4,0
-9223372036850034632,3,0
-9223372036850034623,3,0
-9223372036850034614,3,0
-9223372036850034605,4,1
-9223372036847413159,1,0
-9223372036850034593,6,0
-9223372036850034585,4,0
-9223372036839679895,1,0
-9223372036850034575,5,0
-9223372036840204166,1,0
-9223372036850034565,2,0
-9223372036850034556,5,0
-9223372036846102373,1,0
-9223372036845709150,3,0
-9223372036849117017,1,0
-9223372036849117009,3,0
-9223372036850034498,7,0
-9223372036849116993,5,0
-9223372036850034487,5,0
-9223372036846495540,1,0
-9223372036844136184,1,0
-9223372036846495460,1,0
-9223372036845577950,1,0
-9223372036829718215,1,0
-9223372036848592527,2,0
-9223372036847937164,1,0
-9223372036844660335,1,0
-9223372036844660332,1,0
-9223372036847412745,1,0
-9223372036847412744,6,0
-9223372036847412743,4,0
-9223372036847412741,3,0
-9223372036847412732,2,0
-9223372036847412731,3,0
-9223372036847412730,3,0
-9223372036847412729,4,0
-9223372036827096566,4,0
-9223372036847412716,1,0
-9223372036847412710,3,1
-9223372036848854488,2,0
-9223372036848592316,2,0
-9223372036848592315,7,0
-9223372036848592314,1,0
-9223372036848592313,7,0
-9223372036848592312,6,0
-9223372036849116582,2,0
-9223372036848592243,3,0
-9223372036848592242,7,0
-9223372036848592241,1,0
-9223372036848592240,3,0
-9223372036848592239,8,0
-9223372036848592238,6,0
-9223372036848592237,4,0
-9223372036846495086,1,0
-9223372036845970778,1,0
-9223372036848592212,1,1
-9223372036846495041,1,0
-9223372036848592186,3,0
-9223372036848592185,3,0
-9223372036848592184,1,0
-9223372036848592181,2,0
-9223372036848592180,5,0
-9223372036848592179,4,0
-9223372036848592178,4,0
-9223372036848592177,8,0
-9223372036848592176,8,0
-9223372036848592174,1,0
-9223372036848592173,5,0
-9223372036848592172,3,0
-9223372036849116449,1,0
-9223372036832470293,2,0
-9223372036848592115,4,0
-9223372036848592114,2,0
-9223372036848592113,6,0
-9223372036848592112,4,0
-9223372036848592111,2,0
-9223372036848592109,5,0
-9223372036850164958,4,1
-9223372036845315293,2,0
-9223372036850164956,3,0
-9223372036850164955,1,2
-9223372036847936689,3,0
-9223372036830766252,0,1
-9223372036847936679,1,0
-9223372036847936678,1,0
-9223372036847936670,4,0
-9223372036848592029,5,0
-9223372036845053078,1,0
-9223372036845708437,1,0
-9223372036845053042,1,0
-9223372036848591954,2,0
-9223372036848591936,1,0
-9223372036848591933,4,0
-9223372036846494772,2,0
-9223372036848591918,7,0
-9223372036848591917,1,0
-9223372036845708318,2,0
-9223372036847412248,2,0
-9223372036847412247,3,0
-9223372036847412246,2,0
-9223372036847412245,2,0
-9223372036847412244,2,0
-9223372036847412243,3,0
-9223372036847412242,3,0
-9223372036847412241,2,0
-9223372036848591880,5,0
-9223372036847543300,1,0
-9223372036847543289,2,0
-9223372036847543287,7,0
-9223372036848591858,1,0
-9223372036847543274,1,0
-9223372036847543272,7,0
-9223372036848591848,3,0
-9223372036847543270,5,0
-9223372036847543271,1,0
-9223372036847543266,4,0
-9223372036847543264,1,0
-9223372036830634968,1,0
-9223372036847543246,2,0
-9223372036846494667,1,0
-9223372036848591808,1,0
-9223372036848591802,4,0
-9223372036848591798,1,0
-9223372036848591797,1,0
-9223372036848591796,3,0
-9223372036848591794,7,0
-9223372036848591786,1,0
-9223372036849116071,2,0
-9223372036848591766,3,0
-9223372036848591765,2,0
-9223372036848591764,3,0
-9223372036848591763,6,0
-9223372036848591762,7,0
-9223372036847543182,5,0
-9223372036847543181,2,0
-9223372036834698119,2,0
-9223372036845314944,2,0
-9223372036845314943,2,0
-9223372036848591735,4,1
-9223372036848591734,5,0
-9223372036847412085,1,0
-9223372036845314926,2,0
-9223372036845314923,3,0
-9223372036845314921,2,0
-9223372036847936356,3,0
-9223372036847936355,4,0
-9223372036847412067,1,0
-9223372036847936354,1,0
-9223372036847936353,4,0
-9223372036847936352,1,1
-9223372036847936351,1,0
-9223372036848591709,6,0
-9223372036848591708,1,0
-9223372036847936349,4,0
-9223372036848591706,4,0
-9223372036847936342,2,0
-9223372036847936341,4,0
-9223372036847936340,4,0
-9223372036847936339,1,0
-9223372036847936337,4,0
-9223372036847936336,4,0
-9223372036847936335,4,0
-9223372036847936334,3,0
-9223372036847936333,4,0
-9223372036847936331,3,0
-9223372036847936330,4,0
-9223372036847936329,4,0
-9223372036847543108,1,1
-9223372036847936324,2,0
-9223372036847936323,4,0
-9223372036845314883,2,0
-9223372036847936319,4,0
-9223372036847936318,2,0
-9223372036847936315,4,0
-9223372036847543098,2,0
-9223372036847936313,4,0
-9223372036847936312,4,0
-9223372036847936311,1,0
-9223372036847936310,3,1
-9223372036847936309,4,0
-9223372036847936308,3,0
-9223372036847936307,5,0
-9223372036847543088,1,0
-9223372036847543082,1,0
-9223372036847543081,3,0
-9223372036845314855,2,0
-9223372036847936294,3,0
-9223372036847936293,3,0
-9223372036845314853,2,0
-9223372036847543075,1,0
-9223372036847543074,1,0
-9223372036847543073,5,0
-9223372036847936290,4,0
-9223372036847936291,3,0
-9223372036847543048,1,0
-9223372036832469749,1,0
-9223372036847936241,3,1
-9223372036847936240,3,0
-9223372036847936234,4,0
-9223372036849115881,2,0
-9223372036847936233,3,0
-9223372036847543001,0,0
-9223372036848591548,2,0
-9223372036848591547,2,0
-9223372036832993964,1,0
-9223372036847542946,2,0
-9223372036844659357,1,0
-9223372036848591515,4,0
-9223372036847542939,4,0
-9223372036849115800,1,0
-9223372036845314711,1,0
-9223372036845314712,1,0
-9223372036832469655,1,0
-9223372036828930708,1,0
-9223372036832469650,1,0
-9223372036847542927,1,0
-9223372036846494342,1,0
-9223372036849115780,1,0
-9223372036845314691,2,0
-9223372036847542914,3,0
-9223372036848591486,6,0
-9223372036832469629,1,0
-9223372036848591483,5,0
-9223372036847936119,3,0
-9223372036848591475,1,0
-9223372036848591474,3,0
-9223372036849377905,2,0
-9223372036849377906,1,0
-9223372036845314671,2,0
-9223372036849377903,3,0
-9223372036849377904,2,0
-9223372036847936108,1,0
-9223372036845314656,2,0
-9223372036847542867,6,0
-9223372036845314642,2,0
-9223372036832469574,1,0
-9223372036847542853,2,0
-9223372036845314628,1,0
-9223372036847542850,3,0
-9223372036844266050,2,0
-9223372036845314620,4,0
-9223372036848591419,3,0
-9223372036848591418,4,0
-9223372036848591417,1,1
-9223372036848591416,2,0
-9223372036846494263,4,0
-9223372036847542838,1,0
-9223372036846494261,3,0
-9223372036845314607,2,0
-9223372036848591406,6,0
-9223372036848591405,2,0
-9223372036848591404,5,0
-9223372036847542826,2,0
-9223372036848591394,5,0
-9223372036848591393,2,0
-9223372036833124896,2,0
-9223372036848067103,5,0
-9223372036850164254,4,0
-9223372036848591391,6,0
-9223372036850164255,2,0
-9223372036850164257,3,1
-9223372036848591392,6,0
-9223372036847542808,4,0
-9223372036848591383,1,0
-9223372036845314580,2,0
-9223372036846494227,3,0
-9223372036845314575,2,0
-9223372036846494220,1,0
-9223372036849115650,4,0
-9223372036847542773,2,0
-9223372036847542764,6,0
-9223372036847542763,0,0
-9223372036847542755,5,0
-9223372036839809505,1,0
