idAnimale,mean,std,count
-9223372036848123897,1.6896315789473686,0.38938077839271606,19
-9223372036847632358,1.3888333333333334,0.20028264749820163,6
-9223372036847992795,1.114,0.32462170290971,8
-9223372036845797331,1.6572000000000002,0.1567334042251364,5
-9223372036845535186,1.3695714285714284,0.23317213576660312,14
-9223372036844224467,1.3365,0.12549999999999994,2
-9223372036848648137,1.1392631578947368,0.4453025987260045,19
-9223372036845469640,1.247,0.0,1
-9223372036848648133,1.4706666666666666,0.15041350412187804,3
-9223372036848648132,1.2598125,0.197682263604376,16
-9223372036848648131,1.6615,0.023500000000000076,2
-9223372036848648125,1.463190476190476,0.39030581648943885,21
-9223372036848648124,1.5402727272727275,0.16868749531124164,11
-9223372036848648122,1.4519090909090908,0.3171528035922846,11
-9223372036848648121,1.3306,0.10122074886109074,10
-9223372036844231414,1.3095000000000003,0.285049907910878,10
-9223372036849139618,1.231111111111111,0.354273103832009,9
-9223372036845797282,1.243,0.24624931933454614,11
-9223372036845797280,1.60776,0.2538866329683388,25
-9223372036845797276,1.4657619047619048,0.23212699823729596,21
-9223372036845797275,1.6501904761904764,0.28106542519959726,21
-9223372036848615316,1.3448571428571428,0.15794703322988513,7
-9223372036845797258,1.3641,0.21465108897930146,10
-9223372036845797237,1.2435000000000003,0.2441632211686039,14
-9223372036845797235,1.429,0.22283837455983785,17
-9223372036848648048,1.3868666666666667,0.24513584442553935,15
-9223372036848648038,1.4290909090909092,0.12079919818025177,11
-9223372036844224355,1.3285,0.1043371937517968,4
-9223372036844224354,1.2695,0.22873838768339694,4
-9223372036834131806,1.7083000000000002,0.3784949273107897,10
-9223372036845436765,1.4908823529411765,0.33288116274747465,17
-9223372036849106780,1.4980476190476189,0.3006045458247788,21
-9223372036848123732,1.604625,0.31072131303629624,8
-9223372036844224332,1.3456666666666666,0.21645066155798384,3
-9223372036833836875,1.5815000000000001,0.1969193997553314,6
-9223372036848123706,1.3345,0.3632419992236581,8
-9223372036848123704,1.5786666666666667,0.3310908317801762,24
-9223372036848123700,1.448263157894737,0.3162966366037897,19
-9223372036842028848,1.206,0.0,1
-9223372036848123695,1.5290833333333333,0.32362541575442155,12
-9223372036848123682,1.3788823529411767,0.30187412303668815,17
-9223372036848647969,1.320111111111111,0.4348392920109029,9
-9223372036848123677,1.4686818181818184,0.28212656514467155,22
-9223372036844224280,1.2777142857142858,0.2494140071021985,7
-9223372036848647959,1.3725294117647058,0.18526360159546873,17
-9223372036848123670,1.7083478260869562,0.27778136674850135,23
-9223372036844224279,1.5961428571428573,0.34081558841420745,7
-9223372036848123666,1.3122608695652174,0.37402025257781735,23
-9223372036848123665,1.4830476190476192,0.20223429980629049,21
-9223372036844224272,1.3596249999999999,0.23592633251716522,8
-9223372036845892169,1.2914999999999999,0.23461670869739862,16
-9223372036845892168,1.7088999999999994,0.3686849468041785,20
-9223372036848647941,1.3904999999999998,0.24193129189916715,8
-9223372036831084293,1.312,0.0,1
-9223372036848123649,1.5482857142857145,0.4333222866200545,7
-9223372036848123648,1.28925,0.24521946802813194,20
-9223372036844224249,1.1056000000000001,0.13468273831490063,5
-9223372036848123636,1.4018181818181819,0.31219714580892577,22
-9223372036844224243,1.395,0.18338702244161117,5
-9223372036844224241,1.5125,0.2983324487882604,6
-9223372036834983657,1.314875,0.7061889686018891,8
-9223372036848647905,1.2864615384615385,0.17442856831318365,13
-9223372036848647897,1.3650000000000002,0.03894440481849307,3
-9223372036845797080,1.06425,0.3056856023760359,4
-9223372036848647890,1.0250000000000001,0.1766937086221993,3
-9223372036844977848,1.4181428571428571,0.1668955435264213,7
-9223372036846091958,1.6016153846153847,0.26845900373500337,13
-9223372036849106606,1.3061249999999998,0.18377869673876793,8
-9223372036846091950,1.831692307692308,0.7856533180065329,13
-9223372036845469354,1.6010833333333334,0.5514604032828548,12
-9223372036845469352,2.0031818181818184,0.4212634283118556,11
-9223372036849106597,1.8191818181818185,0.5468507055996874,22
-9223372036844224154,1.5417142857142854,0.19260078199345348,7
-9223372036831149720,1.453,0.1932683798935218,3
-9223372036831149719,1.1306666666666665,0.37780579961432864,6
-9223372036830756503,1.031,0.0,1
-9223372036844224147,1.5976,0.4084990085667283,5
-9223372036845108880,1.7155714285714283,0.5875420610214963,7
-9223372036834983564,1.6865,0.2518149121875033,4
-9223372036845796997,1.6319375,0.37256550913060915,16
-9223372036845796992,1.4176363636363638,0.20409680088681303,11
-9223372036845796989,1.407076923076923,0.24962139378804535,13
-9223372036846321275,1.2313333333333334,0.05678223509357678,6
-9223372036848123498,1.4506666666666665,0.34210411020948317,6
-9223372036848615017,1.473,0.1592503270535626,3
-9223372036848123496,1.2808571428571427,0.28874676427200185,7
-9223372036848123495,1.751,0.0,1
-9223372036848615014,1.5259166666666666,0.16968645513285835,24
-9223372036848123493,1.29,0.06099999999999994,2
-9223372036848615013,1.4695714285714288,0.19849135076000315,14
-9223372036848123497,1.4014000000000002,0.13674443315908694,5
-9223372036848123491,1.50256,0.40152828841813876,25
-9223372036848615016,2.2095000000000002,0.3095000000000001,2
-9223372036848123488,1.2772173913043476,0.3158185990780617,23
-9223372036848123487,1.349,0.201336709489937,17
-9223372036848647774,1.772,0.0,1
-9223372036848615008,1.256,0.014999999999999902,2
-9223372036848647772,1.5371363636363637,0.3708048121015772,22
-9223372036848123492,1.2847894736842107,0.22236564931315234,19
-9223372036848123482,1.3351904761904763,0.19387762931135785,21
-9223372036848615001,1.4959999999999998,0.31001827903098456,9
-9223372036846485080,1.0482857142857143,0.08893611557214103,7
-9223372036848647767,1.636611111111111,0.33002190817662874,18
-9223372036848647766,1.6660000000000001,0.09349153259342086,3
-9223372036848123477,1.9533333333333336,0.6955715475619872,9
-9223372036848123479,1.3336315789473685,0.3025540770326619,19
-9223372036848123475,1.3324545454545456,0.17294027536399725,22
-9223372036848123478,1.7005000000000001,0.5040118691913061,14
-9223372036848614993,1.6542000000000001,0.22739486948184792,15
-9223372036846550613,1.0236666666666667,0.022291004663067295,3
-9223372036848123471,1.4554666666666667,0.19264055186336607,15
-9223372036848647758,1.4600000000000002,0.3062802949058575,21
-9223372036848647757,1.410625,0.347784034100187,8
-9223372036848123470,1.1592500000000001,0.32031264024387174,8
-9223372036848614988,1.4849999999999999,0.13183280657290466,18
-9223372036848614986,1.5830952380952383,0.31833239662219276,21
-9223372036848123465,1.2010909090909092,0.19540305875779126,22
-9223372036848614989,1.3082500000000001,0.32040121332479377,8
-9223372036848123467,1.574875,0.24648627624068647,16
-9223372036848614981,1.2735555555555556,0.16916797116811383,9
-9223372036848123458,1.2573846153846153,0.3435217020266894,13
-9223372036848123457,2.073,0.0,1
-9223372036848123456,1.3822,0.3056225777000122,10
-9223372036848614977,1.458,0.0,1
-9223372036848123454,1.4461666666666666,0.3003232055266089,18
-9223372036848647741,1.5666190476190476,0.3760385588372904,21
-9223372036848123452,1.2534999999999998,0.1925,2
-9223372036845796925,1.7262857142857142,0.2792007543408323,7
-9223372036848614970,1.5279545454545456,0.2069860507536959,22
-9223372036848614969,1.307,0.0,1
-9223372036845698621,1.298909090909091,0.10238204258866933,11
-9223372036845796919,1.7288461538461537,0.24953706250200625,13
-9223372036848647732,1.611,0.08602325267042635,3
-9223372036846485044,1.4173333333333333,0.30053322981364683,3
-9223372036830199346,1.4,0.0,1
-9223372036848123441,1.2130952380952382,0.19154556955309485,21
-9223372036848123435,1.5882857142857145,0.35443598963465794,21
-9223372036848647718,1.31175,0.21205998561727765,8
-9223372036848123428,1.5754375,0.24971357811250472,16
-9223372036834983459,1.5776666666666668,0.38993361258324755,3
-9223372036830756385,1.5583333333333336,0.16210353344562087,3
-9223372036845108767,1.7478000000000002,0.35623245219940314,10
-9223372036848647709,1.3988571428571428,0.13924944582749804,14
-9223372036849204764,0.945,0.0,1
-9223372036846222873,1.5847272727272725,0.3014595075806099,11
-9223372036848647703,1.1972500000000001,0.12203355071454738,4
-9223372036849139221,1.5058,0.2481530979053052,10
-9223372036845436435,1.6459166666666665,0.3933173990416504,12
-9223372036848123409,1.5253333333333334,0.15711340560952208,15
-9223372036848123408,1.3005714285714287,0.23611590604708393,21
-9223372036845960719,1.6031499999999999,0.29664866003405443,20
-9223372036845075984,1.413916666666667,0.38731134296440234,12
-9223372036845796860,1.516133333333333,0.26860525352684783,15
-9223372036834983418,1.23075,0.1177760056208394,4
-9223372036833541625,1.3011666666666668,0.31770605736889707,6
-9223372036849106424,1.329,0.0,1
-9223372036848647667,1.8491428571428572,0.5300771988443702,7
-9223372036845993450,1.643076923076923,0.3975870415661226,13
-9223372036831182309,1.231,0.0,1
-9223372036847926755,1.628625,0.27555531999037874,8
-9223372036847926754,1.503,0.0,1
-9223372036845698529,1.1875,0.033500000000000085,2
-9223372036845796832,1.4682307692307692,0.3771780142556957,13
-9223372036847926751,1.3845714285714286,0.4034631713208096,7
-9223372036845796834,1.44775,0.38651010659489876,16
-9223372036847926748,1.7766250000000001,0.47884533972358967,16
-9223372036848647644,1.506142857142857,0.2593499723602556,7
-9223372036845796824,1.53075,0.23342169457871734,4
-9223372036845469128,1.3575,0.15570725737742608,12
-9223372036848647593,1.3587222222222222,0.48696518305333997,18
-9223372036847926697,1.7037368421052632,0.5436591271535833,19
-9223372036847926691,1.6641,0.3202896969932065,10
-9223372036847926690,1.3825,0.2389126409380634,4
-9223372036847926689,1.7047272727272729,0.2889470196511625,11
-9223372036847926688,1.5406470588235293,0.26546849623137864,17
-9223372036847926687,1.4596818181818185,0.38424736189591074,22
-9223372036847926679,1.1436666666666666,0.025037749277618582,3
-9223372036847926675,1.4308235294117646,0.30199069625211533,17
