idAnimale,mean,std,count
-9223372036845469640,2.9516666666666667,0.4906599863675682,12
-9223372036849401793,2.6661904761904758,0.2617246133680025,21
-9223372036849401792,2.6876923076923074,0.18667758491596992,13
-9223372036849401791,2.9175,0.27279800219209804,4
-9223372036849401790,3.028888888888889,0.2368283224637367,18
-9223372036849401771,2.786428571428572,0.3445205186271234,14
-9223372036849401770,2.7343478260869567,0.3714463632291258,23
-9223372036849401763,2.795142857142857,0.20313783397446358,35
-9223372036849139618,2.69051282051282,0.32825059781185406,39
-9223372036848615317,2.1483333333333334,0.28195251767313984,12
-9223372036848615316,2.5097058823529412,0.3111882851087543,34
-9223372036847959886,2.9362500000000002,0.4340200888207825,8
-9223372036849139489,2.46843137254902,0.2889085108528548,51
-9223372036845469429,2.03,0.0,1
-9223372036844682986,2.4825,0.23327826731180942,8
-9223372036834983657,2.99,0.2945165530152762,10
-9223372036848615117,2.692,0.4099463379516885,15
-9223372036848615116,2.67,0.24,2
-9223372036849139400,2.7007692307692306,0.30655559261078036,13
-9223372036845469354,2.3991666666666664,0.2847940288855946,12
-9223372036845469352,2.530909090909091,0.2814719280514342,11
-9223372036834983564,2.625,0.22819947414488054,4
-9223372036848615021,2.6666666666666665,0.1158543146465517,3
-9223372036848615020,2.352222222222222,0.18527923537657529,9
-9223372036848615019,2.7416666666666667,0.26854029285917014,6
-9223372036848615018,2.5625,0.18599395151455864,8
-9223372036848615017,2.757307692307692,0.24072898410241805,26
-9223372036848615016,3.1418749999999998,0.2160647689351506,32
-9223372036848615014,2.8427999999999995,0.29281420730558827,50
-9223372036848615013,2.43725,0.2201021069867347,40
-9223372036848615008,2.758846153846154,0.20881215192823288,26
-9223372036848615005,2.7889130434782605,0.3266312124710412,46
-9223372036848615004,2.54,0.0,1
-9223372036848615003,2.7982608695652176,0.19532920202688908,23
-9223372036848615002,2.93,0.0,1
-9223372036848615001,2.5378947368421056,0.32896294699952905,38
-9223372036848615000,2.6666666666666665,0.18372685039360886,3
-9223372036848614999,2.8200000000000003,0.301164406927512,10
-9223372036848614998,2.926153846153846,0.23496443140115617,13
-9223372036848614997,2.8966666666666665,0.23513589451397876,6
-9223372036848614995,2.8744444444444444,0.33102907261082115,9
-9223372036848614993,3.0089189189189187,0.1888769624368515,37
-9223372036848614992,2.611111111111111,0.2205268663120938,9
-9223372036848614991,3.0649999999999995,0.3224444983953898,22
-9223372036848614989,2.6762500000000005,0.23642850399222173,40
-9223372036848614988,3.1408163265306124,0.23842028347055352,49
-9223372036848614987,3.2484615384615387,0.21223521616887359,13
-9223372036848614986,2.745625,0.2612462619349797,48
-9223372036848614984,2.4534615384615384,0.31727132658744345,52
-9223372036848614981,2.9705555555555554,0.29045887492843353,36
-9223372036848614979,2.924166666666667,0.36832861987934384,24
-9223372036848614978,2.6862500000000002,0.4108356575323033,16
-9223372036848614977,2.493333333333333,0.2555560386468864,30
-9223372036848614971,2.155,0.22499999999999998,2
-9223372036848614970,3.095490196078431,0.39659983153611067,51
-9223372036848614969,2.699629629629629,0.18951168206895208,27
-9223372036849139254,2.15,0.10000000000000009,2
-9223372036834983459,2.832,0.16557777628655368,5
-9223372036849139221,2.5955555555555554,0.2579130392253737,36
-9223372036845075984,2.561666666666667,0.15571519586161853,12
-9223372036834983418,2.3899999999999997,0.1454303957224899,4
-9223372036833541625,2.607142857142857,0.3990780190716127,14
-9223372036849139183,2.705,0.5014728307695243,4
-9223372036845993450,2.8530769230769226,0.26136872320049237,13
-9223372036831182309,2.49,0.0,1
-9223372036845469128,2.7066666666666666,0.1769337603612028,12
-9223372036844682679,2.934285714285714,0.15277033583194122,7
