,idAnimale,idMisuraPrimaria,codiceIstat,siglaProvincia,codiceSpecieAIA,codiceRazzaAIA,nomeMisura,valoreMisura,unitaDiMisura,giorno,mese,anno,identifying_column
102,-9223372036848637770,-9223372036794486939,21,BZ,C4,11,Caseina,2.29,g/100 g,26,11,2017,-9223372036848637770_2017
103,-9223372036848655697,-9223372036794482864,21,BZ,C4,11,Caseina,2.71,g/100 g,28,11,2017,-9223372036848655697_2017
111,-9223372036848649381,-9223372036794431671,21,BZ,C4,11,Caseina,2.83,g/100 g,25,11,2017,-9223372036848649381_2017
119,-9223372036849064006,-9223372036792631657,1,TO,C4,11,Caseina,2.32,g/100 g,21,11,2017,-9223372036849064006_2017
123,-9223372036848662173,-9223372036790582030,21,BZ,C4,11,Caseina,2.34,g/100 g,28,11,2017,-9223372036848662173_2017
131,-9223372036849086980,-9223372036795855364,4,CN,C4,11,Caseina,3.27,g/100 g,27,11,2017,-9223372036849086980_2017
133,-9223372036848646455,-9223372036794498107,21,BZ,C4,11,Caseina,2.14,g/100 g,29,11,2017,-9223372036848646455_2017
139,-9223372036848637966,-9223372036794417829,21,BZ,C4,11,Caseina,2.9,g/100 g,28,11,2017,-9223372036848637966_2017
140,-9223372036849124356,-9223372036794263426,21,BZ,C4,11,Caseina,3.09,g/100 g,15,11,2017,-9223372036849124356_2017
143,-9223372036848635947,-9223372036794635937,97,LC,C4,11,Caseina,3.15,g/100 g,17,11,2017,-9223372036848635947_2017
144,-9223372036848642422,-9223372036794527160,21,BZ,C4,11,Caseina,3.29,g/100 g,24,11,2017,-9223372036848642422_2017
145,-9223372036848659785,-9223372036794498969,21,BZ,C4,11,Caseina,2.32,g/100 g,29,11,2017,-9223372036848659785_2017
146,-9223372036848660447,-9223372036794496557,21,BZ,C4,11,Caseina,2.87,g/100 g,29,11,2017,-9223372036848660447_2017
147,-9223372036848631012,-9223372036794492856,21,BZ,C4,11,Caseina,3.14,g/100 g,12,11,2017,-9223372036848631012_2017
150,-9223372036848645597,-9223372036794448863,21,BZ,C4,11,Caseina,2.62,g/100 g,24,11,2017,-9223372036848645597_2017
154,-9223372036848642826,-9223372036791541501,21,BZ,C4,11,Caseina,2.81,g/100 g,29,11,2017,-9223372036848642826_2017
157,-9223372036850183357,-9223372036791501250,24,VI,C4,11,Caseina,2.64,g/100 g,29,11,2017,-9223372036850183357_2017
164,-9223372036848650049,-9223372036794629359,96,BI,C4,11,Caseina,2.96,g/100 g,22,11,2017,-9223372036848650049_2017
168,-9223372036848627338,-9223372036794496280,21,BZ,C4,11,Caseina,2.77,g/100 g,29,11,2017,-9223372036848627338_2017
181,-9223372036848597198,-9223372036794252246,22,TN,C4,11,Caseina,3.45,g/100 g,11,11,2017,-9223372036848597198_2017
184,-9223372036850171701,-9223372036792518362,2,VC,C4,11,Caseina,2.96,g/100 g,15,11,2017,-9223372036850171701_2017
186,-9223372036848595084,-9223372036791407710,22,TN,C4,11,Caseina,2.43,g/100 g,13,11,2017,-9223372036848595084_2017
187,-9223372036848656364,-9223372036790596593,21,BZ,C4,11,Caseina,2.35,g/100 g,29,11,2017,-9223372036848656364_2017
188,-9223372036848623778,-9223372036790590779,21,BZ,C4,11,Caseina,2.73,g/100 g,21,11,2017,-9223372036848623778_2017
195,-9223372036848648379,-9223372036794497770,21,BZ,C4,11,Caseina,3.96,g/100 g,15,11,2017,-9223372036848648379_2017
196,-9223372036848659884,-9223372036794493393,21,BZ,C4,11,Caseina,2.5,g/100 g,16,11,2017,-9223372036848659884_2017
197,-9223372036849122848,-9223372036794485898,21,BZ,C4,11,Caseina,2.13,g/100 g,28,11,2017,-9223372036849122848_2017
202,-9223372036848650786,-9223372036794154223,22,TN,C4,11,Caseina,3.64,g/100 g,17,11,2017,-9223372036848650786_2017
203,-9223372036848601959,-9223372036794119608,22,TN,C4,11,Caseina,3.21,g/100 g,20,11,2017,-9223372036848601959_2017
207,-9223372036848641415,-9223372036791517818,21,BZ,C4,11,Caseina,3.16,g/100 g,8,11,2017,-9223372036848641415_2017
208,-9223372036848657359,-9223372036790588290,21,BZ,C4,11,Caseina,2.83,g/100 g,22,11,2017,-9223372036848657359_2017
214,-9223372036848658973,-9223372036794517778,21,BZ,C4,11,Caseina,2.61,g/100 g,26,11,2017,-9223372036848658973_2017
216,-9223372036848658263,-9223372036794490099,21,BZ,C4,11,Caseina,2.5,g/100 g,30,11,2017,-9223372036848658263_2017
219,-9223372036848626038,-9223372036794466750,21,BZ,C4,11,Caseina,3.33,g/100 g,13,11,2017,-9223372036848626038_2017
220,-9223372036848629651,-9223372036794464558,21,BZ,C4,11,Caseina,2.47,g/100 g,28,11,2017,-9223372036848629651_2017
227,-9223372036849084235,-9223372036794421992,21,BZ,C4,11,Caseina,2.76,g/100 g,27,11,2017,-9223372036849084235_2017
228,-9223372036848645523,-9223372036794388959,21,BZ,C4,11,Caseina,3.13,g/100 g,30,11,2017,-9223372036848645523_2017
231,-9223372036848603623,-9223372036794186422,22,TN,C4,11,Caseina,3.23,g/100 g,13,11,2017,-9223372036848603623_2017
234,-9223372036848647750,-9223372036790596646,21,BZ,C4,11,Caseina,2.97,g/100 g,28,11,2017,-9223372036848647750_2017
241,-9223372036848629787,-9223372036798165294,30,UD,C4,11,Caseina,2.94,g/100 g,14,11,2017,-9223372036848629787_2017
243,-9223372036848643476,-9223372036794524195,21,BZ,C4,11,Caseina,3.11,g/100 g,15,11,2017,-9223372036848643476_2017
250,-9223372036848623798,-9223372036794456822,21,BZ,C4,11,Caseina,3.18,g/100 g,7,11,2017,-9223372036848623798_2017
254,-9223372036849155954,-9223372036791521014,21,BZ,C4,11,Caseina,3.0,g/100 g,4,11,2017,-9223372036849155954_2017
257,-9223372036848620865,-9223372036790596031,21,BZ,C4,11,Caseina,2.37,g/100 g,24,11,2017,-9223372036848620865_2017
258,-9223372036848631164,-9223372036790593562,21,BZ,C4,11,Caseina,2.72,g/100 g,9,11,2017,-9223372036848631164_2017
263,-9223372036849041951,-9223372036797867409,2,VC,C4,11,Caseina,2.97,g/100 g,17,11,2017,-9223372036849041951_2017
264,-9223372036850172279,-9223372036797184374,2,VC,C4,11,Caseina,2.25,g/100 g,15,11,2017,-9223372036850172279_2017
266,-9223372036848647706,-9223372036794520305,21,BZ,C4,11,Caseina,3.94,g/100 g,6,11,2017,-9223372036848647706_2017
270,-9223372036848642773,-9223372036794462124,21,BZ,C4,11,Caseina,2.69,g/100 g,10,11,2017,-9223372036848642773_2017
273,-9223372036848645004,-9223372036794430334,21,BZ,C4,11,Caseina,3.15,g/100 g,24,11,2017,-9223372036848645004_2017
274,-9223372036848639192,-9223372036794407761,21,BZ,C4,11,Caseina,2.96,g/100 g,27,11,2017,-9223372036848639192_2017
276,-9223372036848658407,-9223372036794379318,21,BZ,C4,11,Caseina,3.29,g/100 g,26,11,2017,-9223372036848658407_2017
280,-9223372036848632836,-9223372036791528793,21,BZ,C4,11,Caseina,2.88,g/100 g,27,11,2017,-9223372036848632836_2017
294,-9223372036848646441,-9223372036794464564,21,BZ,C4,11,Caseina,2.37,g/100 g,28,11,2017,-9223372036848646441_2017
297,-9223372036848645665,-9223372036794390402,21,BZ,C4,11,Caseina,3.02,g/100 g,26,11,2017,-9223372036848645665_2017
304,-9223372036848652568,-9223372036791197510,21,BZ,C4,11,Caseina,2.95,g/100 g,12,11,2017,-9223372036848652568_2017
307,-9223372036848654019,-9223372036790580278,21,BZ,C4,11,Caseina,2.78,g/100 g,28,11,2017,-9223372036848654019_2017
308,-9223372036848654491,-9223372036790562459,21,BZ,C4,11,Caseina,2.44,g/100 g,28,11,2017,-9223372036848654491_2017
309,-9223372036848034032,-9223372036794524179,21,BZ,C4,11,Caseina,2.89,g/100 g,15,11,2017,-9223372036848034032_2017
311,-9223372036848623971,-9223372036794516806,21,BZ,C4,11,Caseina,2.77,g/100 g,17,11,2017,-9223372036848623971_2017
314,-9223372036848650035,-9223372036794485283,21,BZ,C4,11,Caseina,2.51,g/100 g,29,11,2017,-9223372036848650035_2017
315,-9223372036848661880,-9223372036794477147,21,BZ,C4,11,Caseina,2.68,g/100 g,8,11,2017,-9223372036848661880_2017
319,-9223372036848657784,-9223372036794466357,21,BZ,C4,11,Caseina,2.12,g/100 g,28,11,2017,-9223372036848657784_2017
322,-9223372036848630212,-9223372036794463360,21,BZ,C4,11,Caseina,3.16,g/100 g,16,11,2017,-9223372036848630212_2017
323,-9223372036848658930,-9223372036794462443,21,BZ,C4,11,Caseina,2.22,g/100 g,27,11,2017,-9223372036848658930_2017
324,-9223372036848653100,-9223372036794455457,21,BZ,C4,11,Caseina,3.19,g/100 g,28,11,2017,-9223372036848653100_2017
330,-9223372036850391960,-9223372036792943011,1,TO,C4,11,Caseina,2.89,g/100 g,20,11,2017,-9223372036850391960_2017
331,-9223372036848641452,-9223372036791546454,21,BZ,C4,11,Caseina,2.55,g/100 g,27,11,2017,-9223372036848641452_2017
333,-9223372036848644408,-9223372036791533994,21,BZ,C4,11,Caseina,3.15,g/100 g,14,11,2017,-9223372036848644408_2017
334,-9223372036850185944,-9223372036791501257,24,VI,C4,11,Caseina,3.27,g/100 g,29,11,2017,-9223372036850185944_2017
340,-9223372036850185852,-9223372036797252352,24,VI,C4,11,Caseina,2.7,g/100 g,29,11,2017,-9223372036850185852_2017
341,-9223372036848620848,-9223372036794540507,21,BZ,C4,11,Caseina,2.41,g/100 g,29,11,2017,-9223372036848620848_2017
343,-9223372036848630535,-9223372036794516226,21,BZ,C4,11,Caseina,3.24,g/100 g,14,11,2017,-9223372036848630535_2017
348,-9223372036848625959,-9223372036794476891,21,BZ,C4,11,Caseina,3.01,g/100 g,25,11,2017,-9223372036848625959_2017
352,-9223372036848640923,-9223372036794451221,21,BZ,C4,11,Caseina,2.92,g/100 g,4,11,2017,-9223372036848640923_2017
355,-9223372036848644112,-9223372036794408384,21,BZ,C4,11,Caseina,3.42,g/100 g,28,11,2017,-9223372036848644112_2017
358,-9223372036848651161,-9223372036791542464,21,BZ,C4,11,Caseina,3.08,g/100 g,27,11,2017,-9223372036848651161_2017
367,-9223372036848643355,-9223372036794510381,21,BZ,C4,11,Caseina,3.89,g/100 g,21,11,2017,-9223372036848643355_2017
370,-9223372036848629170,-9223372036794500398,21,BZ,C4,11,Caseina,2.76,g/100 g,28,11,2017,-9223372036848629170_2017
379,-9223372036848634455,-9223372036794411120,21,BZ,C4,11,Caseina,4.23,g/100 g,14,11,2017,-9223372036848634455_2017
385,-9223372036850096376,-9223372036792360755,1,TO,C4,11,Caseina,2.31,g/100 g,29,11,2017,-9223372036850096376_2017
386,-9223372036850095759,-9223372036792360731,1,TO,C4,11,Caseina,2.59,g/100 g,29,11,2017,-9223372036850095759_2017
390,-9223372036848659795,-9223372036791513138,21,BZ,C4,11,Caseina,2.55,g/100 g,24,11,2017,-9223372036848659795_2017
392,-9223372036848630175,-9223372036790592891,21,BZ,C4,11,Caseina,3.01,g/100 g,14,11,2017,-9223372036848630175_2017
394,-9223372036848630196,-9223372036790588373,21,BZ,C4,11,Caseina,2.15,g/100 g,27,11,2017,-9223372036848630196_2017
397,-9223372036848652589,-9223372036790584078,21,BZ,C4,11,Caseina,2.94,g/100 g,25,11,2017,-9223372036848652589_2017
400,-9223372036849084546,-9223372036795137941,16,BG,C4,11,Caseina,2.36,g/100 g,23,11,2017,-9223372036849084546_2017
402,-9223372036849103049,-9223372036794498112,21,BZ,C4,11,Caseina,2.44,g/100 g,29,11,2017,-9223372036849103049_2017
409,-9223372036848634255,-9223372036794467251,21,BZ,C4,11,Caseina,2.82,g/100 g,29,11,2017,-9223372036848634255_2017
410,-9223372036848653013,-9223372036794459204,21,BZ,C4,11,Caseina,2.31,g/100 g,1,11,2017,-9223372036848653013_2017
413,-9223372036848651757,-9223372036794421115,21,BZ,C4,11,Caseina,3.04,g/100 g,29,11,2017,-9223372036848651757_2017
415,-9223372036848658359,-9223372036794398308,21,BZ,C4,11,Caseina,3.19,g/100 g,27,11,2017,-9223372036848658359_2017
418,-9223372036848602648,-9223372036794212331,22,TN,C4,11,Caseina,3.35,g/100 g,20,11,2017,-9223372036848602648_2017
422,-9223372036848034430,-9223372036791549416,21,BZ,C4,11,Caseina,2.43,g/100 g,28,11,2017,-9223372036848034430_2017
424,-9223372036848642283,-9223372036791527111,21,BZ,C4,11,Caseina,3.24,g/100 g,3,11,2017,-9223372036848642283_2017
425,-9223372036848657306,-9223372036791516774,21,BZ,C4,11,Caseina,2.73,g/100 g,26,11,2017,-9223372036848657306_2017
430,-9223372036848648338,-9223372036794499296,21,BZ,C4,11,Caseina,3.65,g/100 g,28,11,2017,-9223372036848648338_2017
437,-9223372036848649379,-9223372036794430509,21,BZ,C4,11,Caseina,2.51,g/100 g,28,11,2017,-9223372036848649379_2017
444,-9223372036848659839,-9223372036790664961,17,BS,C4,11,Caseina,3.09,g/100 g,7,11,2017,-9223372036848659839_2017
445,-9223372036848115768,-9223372034205114804,21,BZ,C4,11,Caseina,2.69,g/100 g,28,11,2017,-9223372036848115768_2017
448,-9223372036848647768,-9223372036794524797,21,BZ,C4,11,Caseina,2.4,g/100 g,6,11,2017,-9223372036848647768_2017
456,-9223372036848648542,-9223372036794453760,21,BZ,C4,11,Caseina,3.17,g/100 g,28,11,2017,-9223372036848648542_2017
460,-9223372036848649961,-9223372036794409588,21,BZ,C4,11,Caseina,2.67,g/100 g,29,11,2017,-9223372036848649961_2017
462,-9223372036849101795,-9223372036794390411,21,BZ,C4,11,Caseina,2.97,g/100 g,26,11,2017,-9223372036849101795_2017
463,-9223372036849060157,-9223372036793271696,1,TO,C4,11,Caseina,3.13,g/100 g,22,11,2017,-9223372036849060157_2017
472,-9223372036850095830,-9223372036796742514,1,TO,C4,11,Caseina,3.02,g/100 g,29,11,2017,-9223372036850095830_2017
473,-9223372036848645240,-9223372036794537050,21,BZ,C4,11,Caseina,2.88,g/100 g,12,11,2017,-9223372036848645240_2017
474,-9223372036848623356,-9223372036794517208,21,BZ,C4,11,Caseina,2.6,g/100 g,30,11,2017,-9223372036848623356_2017
475,-9223372036848654490,-9223372036794499610,21,BZ,C4,11,Caseina,3.02,g/100 g,29,11,2017,-9223372036848654490_2017
476,-9223372036848640246,-9223372036794478108,21,BZ,C4,11,Caseina,3.68,g/100 g,7,11,2017,-9223372036848640246_2017
478,-9223372036848653337,-9223372036794472464,21,BZ,C4,11,Caseina,2.56,g/100 g,21,11,2017,-9223372036848653337_2017
479,-9223372036848631483,-9223372036794468527,21,BZ,C4,11,Caseina,2.74,g/100 g,17,11,2017,-9223372036848631483_2017
481,-9223372036848654131,-9223372036794433533,21,BZ,C4,11,Caseina,3.25,g/100 g,6,11,2017,-9223372036848654131_2017
482,-9223372036848644165,-9223372036794421105,21,BZ,C4,11,Caseina,3.43,g/100 g,29,11,2017,-9223372036848644165_2017
483,-9223372036848615483,-9223372036794419405,21,BZ,C4,11,Caseina,3.31,g/100 g,29,11,2017,-9223372036848615483_2017
489,-9223372036848622344,-9223372036791529366,21,BZ,C4,11,Caseina,2.29,g/100 g,28,11,2017,-9223372036848622344_2017
492,-9223372036848596507,-9223372036791447867,22,TN,C4,11,Caseina,3.45,g/100 g,6,11,2017,-9223372036848596507_2017
493,-9223372036848653860,-9223372036791444732,22,TN,C4,11,Caseina,2.74,g/100 g,10,11,2017,-9223372036848653860_2017
498,-9223372036845023454,-9223372034205115158,21,BZ,C4,11,Caseina,2.38,g/100 g,29,11,2017,-9223372036845023454_2017
499,-9223372036849090804,-9223372036794817212,17,BS,C4,11,Caseina,3.07,g/100 g,7,11,2017,-9223372036849090804_2017
508,-9223372036848640894,-9223372036794455453,21,BZ,C4,11,Caseina,2.95,g/100 g,28,11,2017,-9223372036848640894_2017
509,-9223372036848631489,-9223372036794449143,21,BZ,C4,11,Caseina,2.73,g/100 g,28,11,2017,-9223372036848631489_2017
518,-9223372036848644958,-9223372036791526284,21,BZ,C4,11,Caseina,2.83,g/100 g,25,11,2017,-9223372036848644958_2017
519,-9223372036848662037,-9223372036791521775,21,BZ,C4,11,Caseina,2.81,g/100 g,28,11,2017,-9223372036848662037_2017
523,-9223372036849135546,-9223372036790575475,21,BZ,C4,11,Caseina,2.92,g/100 g,26,11,2017,-9223372036849135546_2017
525,-9223372036848661611,-9223372034205286542,1,TO,C4,11,Caseina,2.79,g/100 g,27,11,2017,-9223372036848661611_2017
526,-9223372036850346291,-9223372036798134518,30,UD,C4,11,Caseina,3.54,g/100 g,30,11,2017,-9223372036850346291_2017
531,-9223372036848631791,-9223372036794492858,21,BZ,C4,11,Caseina,2.82,g/100 g,12,11,2017,-9223372036848631791_2017
538,-9223372036848646284,-9223372036794414536,21,BZ,C4,11,Caseina,2.79,g/100 g,13,11,2017,-9223372036848646284_2017
542,-9223372036848635196,-9223372036791540464,21,BZ,C4,11,Caseina,2.75,g/100 g,28,11,2017,-9223372036848635196_2017
543,-9223372036848632300,-9223372036791535991,21,BZ,C4,11,Caseina,2.82,g/100 g,28,11,2017,-9223372036848632300_2017
545,-9223372036850610282,-9223372034205476687,17,BS,C4,11,Caseina,3.39,g/100 g,23,11,2017,-9223372036850610282_2017
546,-9223372036848636900,-9223372036794504134,21,BZ,C4,11,Caseina,2.78,g/100 g,28,11,2017,-9223372036848636900_2017
548,-9223372036848658828,-9223372036794484465,21,BZ,C4,11,Caseina,2.2,g/100 g,15,11,2017,-9223372036848658828_2017
549,-9223372036848626095,-9223372036794480395,21,BZ,C4,11,Caseina,3.09,g/100 g,4,11,2017,-9223372036848626095_2017
555,-9223372036848636905,-9223372036794433060,21,BZ,C4,11,Caseina,2.29,g/100 g,30,11,2017,-9223372036848636905_2017
561,-9223372036848659531,-9223372036791549362,21,BZ,C4,11,Caseina,2.68,g/100 g,29,11,2017,-9223372036848659531_2017
562,-9223372036848642251,-9223372036791521002,21,BZ,C4,11,Caseina,2.59,g/100 g,4,11,2017,-9223372036848642251_2017
566,-9223372036848639243,-9223372036790580478,21,BZ,C4,11,Caseina,3.64,g/100 g,25,11,2017,-9223372036848639243_2017
568,-9223372036850172432,-9223372036797175529,2,VC,C4,11,Caseina,2.39,g/100 g,15,11,2017,-9223372036850172432_2017
569,-9223372036848220285,-9223372036794684467,96,BI,C4,11,Caseina,2.73,g/100 g,24,11,2017,-9223372036848220285_2017
572,-9223372036848648988,-9223372036794502323,21,BZ,C4,11,Caseina,3.87,g/100 g,24,11,2017,-9223372036848648988_2017
575,-9223372036848657778,-9223372036794466354,21,BZ,C4,11,Caseina,3.01,g/100 g,28,11,2017,-9223372036848657778_2017
581,-9223372036848661297,-9223372036794174595,22,TN,C4,11,Caseina,2.71,g/100 g,3,11,2017,-9223372036848661297_2017
585,-9223372036849041994,-9223372036792518358,2,VC,C4,11,Caseina,3.05,g/100 g,15,11,2017,-9223372036849041994_2017
588,-9223372036848660505,-9223372036790596416,21,BZ,C4,11,Caseina,4.11,g/100 g,7,11,2017,-9223372036848660505_2017
590,-9223372036850391970,-9223372036798361394,1,TO,C4,11,Caseina,2.92,g/100 g,20,11,2017,-9223372036850391970_2017
591,-9223372036849396237,-9223372036796782138,1,TO,C4,11,Caseina,2.77,g/100 g,29,11,2017,-9223372036849396237_2017
600,-9223372036849142393,-9223372036794450055,21,BZ,C4,11,Caseina,3.76,g/100 g,11,11,2017,-9223372036849142393_2017
607,-9223372036848660947,-9223372036794145615,22,TN,C4,11,Caseina,2.7,g/100 g,8,11,2017,-9223372036848660947_2017
612,-9223372036848649588,-9223372036791531919,21,BZ,C4,11,Caseina,2.62,g/100 g,30,11,2017,-9223372036848649588_2017
615,-9223372036848630296,-9223372036790581342,21,BZ,C4,11,Caseina,2.34,g/100 g,27,11,2017,-9223372036848630296_2017
620,-9223372036848659224,-9223372036794490721,21,BZ,C4,11,Caseina,3.32,g/100 g,30,11,2017,-9223372036848659224_2017
624,-9223372036849106707,-9223372036794419866,21,BZ,C4,11,Caseina,2.52,g/100 g,26,11,2017,-9223372036849106707_2017
625,-9223372036848656590,-9223372036794387135,21,BZ,C4,11,Caseina,2.62,g/100 g,29,11,2017,-9223372036848656590_2017
630,-9223372036848637768,-9223372036791546472,21,BZ,C4,11,Caseina,2.69,g/100 g,25,11,2017,-9223372036848637768_2017
636,-9223372036850183262,-9223372036797269460,24,VI,C4,11,Caseina,3.18,g/100 g,29,11,2017,-9223372036850183262_2017
643,-9223372036848634595,-9223372036794467665,21,BZ,C4,11,Caseina,3.02,g/100 g,15,11,2017,-9223372036848634595_2017
657,-9223372036848645264,-9223372036791540465,21,BZ,C4,11,Caseina,3.77,g/100 g,28,11,2017,-9223372036848645264_2017
661,-9223372036848654988,-9223372036791522703,21,BZ,C4,11,Caseina,2.69,g/100 g,14,11,2017,-9223372036848654988_2017
664,-9223372036848635259,-9223372036790584213,21,BZ,C4,11,Caseina,2.97,g/100 g,17,11,2017,-9223372036848635259_2017
667,-9223372036848658763,-9223372036790554305,21,BZ,C4,11,Caseina,3.04,g/100 g,18,11,2017,-9223372036848658763_2017
669,-9223372036850548550,-9223372036799253988,1,TO,C4,11,Caseina,3.12,g/100 g,22,11,2017,-9223372036850548550_2017
672,-9223372036848635191,-9223372036794497177,21,BZ,C4,11,Caseina,3.14,g/100 g,13,11,2017,-9223372036848635191_2017
673,-9223372036848652569,-9223372036794490719,21,BZ,C4,11,Caseina,2.61,g/100 g,30,11,2017,-9223372036848652569_2017
676,-9223372036848623967,-9223372036794472205,21,BZ,C4,11,Caseina,2.53,g/100 g,24,11,2017,-9223372036848623967_2017
678,-9223372036848631119,-9223372036794451883,21,BZ,C4,11,Caseina,2.49,g/100 g,27,11,2017,-9223372036848631119_2017
681,-9223372036848646263,-9223372036794417840,21,BZ,C4,11,Caseina,3.08,g/100 g,28,11,2017,-9223372036848646263_2017
686,-9223372036848605933,-9223372036794202647,22,TN,C4,11,Caseina,3.0,g/100 g,6,11,2017,-9223372036848605933_2017
689,-9223372036848623284,-9223372036791520873,21,BZ,C4,11,Caseina,3.44,g/100 g,8,11,2017,-9223372036848623284_2017
692,-9223372036848568763,-9223372036797244492,24,VI,C4,11,Caseina,3.29,g/100 g,28,11,2017,-9223372036848568763_2017
701,-9223372036848651179,-9223372036794459390,21,BZ,C4,11,Caseina,2.28,g/100 g,4,11,2017,-9223372036848651179_2017
704,-9223372036849116250,-9223372036794438037,21,BZ,C4,11,Caseina,2.54,g/100 g,29,11,2017,-9223372036849116250_2017
705,-9223372036848627573,-9223372036794435739,21,BZ,C4,11,Caseina,2.62,g/100 g,30,11,2017,-9223372036848627573_2017
707,-9223372036848660845,-9223372036794416581,21,BZ,C4,11,Caseina,3.87,g/100 g,3,11,2017,-9223372036848660845_2017
708,-9223372036848659376,-9223372036794181736,22,TN,C4,11,Caseina,3.11,g/100 g,7,11,2017,-9223372036848659376_2017
712,-9223372036849157727,-9223372036791548725,21,BZ,C4,11,Caseina,3.42,g/100 g,28,11,2017,-9223372036849157727_2017
715,-9223372036848624978,-9223372036791512181,21,BZ,C4,11,Caseina,3.09,g/100 g,29,11,2017,-9223372036848624978_2017
722,-9223372036848655960,-9223372034205375733,14,SO,C4,11,Caseina,2.89,g/100 g,27,11,2017,-9223372036848655960_2017
723,-9223372036850292329,-9223372036797854026,2,VC,C4,11,Caseina,2.28,g/100 g,17,11,2017,-9223372036850292329_2017
738,-9223372036848642130,-9223372036794408098,21,BZ,C4,11,Caseina,3.25,g/100 g,24,11,2017,-9223372036848642130_2017
739,-9223372036848636624,-9223372036794323167,21,BZ,C4,11,Caseina,2.98,g/100 g,17,11,2017,-9223372036848636624_2017
740,-9223372036848637784,-9223372036791546273,21,BZ,C4,11,Caseina,2.72,g/100 g,26,11,2017,-9223372036848637784_2017
745,-9223372036848649930,-9223372036790589584,21,BZ,C4,11,Caseina,2.53,g/100 g,10,11,2017,-9223372036848649930_2017
746,-9223372036848653978,-9223372036790576425,21,BZ,C4,11,Caseina,3.17,g/100 g,16,11,2017,-9223372036848653978_2017
