,idAnimale,idMisuraPrimaria,codiceIstat,siglaProvincia,codiceSpecieAIA,codiceRazzaAIA,nomeMisura,valoreMisura,unitaDiMisura,giorno,mese,anno,identifying_column
687,-9223372036848568763,-9223372036797244492,24,VI,C4,11,Urea,24.2,mg/dl,28,11,2017,-9223372036848568763_2017
696,-9223372036848651179,-9223372036794459390,21,BZ,C4,11,Urea,10.0,mg/dl,4,11,2017,-9223372036848651179_2017
699,-9223372036849116250,-9223372036794438037,21,BZ,C4,11,Urea,20.1,mg/dl,29,11,2017,-9223372036849116250_2017
700,-9223372036848627573,-9223372036794435739,21,BZ,C4,11,Urea,9.6,mg/dl,30,11,2017,-9223372036848627573_2017
702,-9223372036848660845,-9223372036794416581,21,BZ,C4,11,Urea,18.3,mg/dl,3,11,2017,-9223372036848660845_2017
703,-9223372036848659376,-9223372036794181736,22,TN,C4,11,Urea,24.37,mg/dl,7,11,2017,-9223372036848659376_2017
707,-9223372036849157727,-9223372036791548725,21,BZ,C4,11,Urea,20.3,mg/dl,28,11,2017,-9223372036849157727_2017
710,-9223372036848624978,-9223372036791512181,21,BZ,C4,11,Urea,29.6,mg/dl,29,11,2017,-9223372036848624978_2017
717,-9223372036848655960,-9223372034205375733,14,SO,C4,11,Urea,23.0,mg/dl,27,11,2017,-9223372036848655960_2017
718,-9223372036850292329,-9223372036797854026,2,VC,C4,11,Urea,27.78,mg/dl,17,11,2017,-9223372036850292329_2017
733,-9223372036848642130,-9223372036794408098,21,BZ,C4,11,Urea,21.4,mg/dl,24,11,2017,-9223372036848642130_2017
734,-9223372036848636624,-9223372036794323167,21,BZ,C4,11,Urea,33.5,mg/dl,17,11,2017,-9223372036848636624_2017
