,idAnimale,idMisuraPrimaria,codiceIstat,siglaProvincia,codiceSpecieAIA,codiceRazzaAIA,nomeMisura,valoreMisura,unitaDiMisura,giorno,mese,anno,identifying_column
61,-9223372036850183323,-9223372036791501249,24,VI,C4,11,Consistenza del coagulo (A30),41.94,mm,29,11,2017,-9223372036850183323_2017
62,-9223372036849553962,-9223372036798260719,25,BL,C4,11,Consistenza del coagulo (A30),18.21,mm,20,11,2017,-9223372036849553962_2017
63,-9223372036849793210,-9223372036795168790,24,VI,C4,11,Consistenza del coagulo (A30),10.16,mm,3,11,2017,-9223372036849793210_2017
64,-9223372036848655117,-9223372036793340766,25,BL,C4,11,Consistenza del coagulo (A30),24.38,mm,15,11,2017,-9223372036848655117_2017
65,-9223372036848572699,-9223372036797232299,24,VI,C4,11,Consistenza del coagulo (A30),33.06,mm,29,11,2017,-9223372036848572699_2017
66,-9223372036848580463,-9223372036795824670,23,VR,C4,11,Consistenza del coagulo (A30),35.8,mm,6,11,2017,-9223372036848580463_2017
67,-9223372036849085431,-9223372036795824899,23,VR,C4,11,Consistenza del coagulo (A30),32.81,mm,6,11,2017,-9223372036849085431_2017
68,-9223372036849830054,-9223372036795355716,24,VI,C4,11,Consistenza del coagulo (A30),19.04,mm,7,11,2017,-9223372036849830054_2017
69,-9223372036849675936,-9223372036792937437,24,VI,C4,11,Consistenza del coagulo (A30),18.87,mm,10,11,2017,-9223372036849675936_2017
70,-9223372036850185920,-9223372036797232638,24,VI,C4,11,Consistenza del coagulo (A30),30.95,mm,29,11,2017,-9223372036850185920_2017
71,-9223372036849657747,-9223372036797269454,24,VI,C4,11,Consistenza del coagulo (A30),22.19,mm,29,11,2017,-9223372036849657747_2017
72,-9223372036848565426,-9223372036797244486,24,VI,C4,11,Consistenza del coagulo (A30),35.07,mm,28,11,2017,-9223372036848565426_2017
73,-9223372036848573636,-9223372036791501228,24,VI,C4,11,Consistenza del coagulo (A30),34.77,mm,29,11,2017,-9223372036848573636_2017
74,-9223372036849123183,-9223372036791501234,24,VI,C4,11,Consistenza del coagulo (A30),30.48,mm,29,11,2017,-9223372036849123183_2017
75,-9223372036849920164,-9223372036795770022,23,VR,C4,11,Consistenza del coagulo (A30),22.34,mm,6,11,2017,-9223372036849920164_2017
76,-9223372036850186579,-9223372036797232658,24,VI,C4,11,Consistenza del coagulo (A30),30.62,mm,29,11,2017,-9223372036850186579_2017
77,-9223372036850186373,-9223372036791501267,24,VI,C4,11,Consistenza del coagulo (A30),41.87,mm,29,11,2017,-9223372036850186373_2017
78,-9223372036848646593,-9223372036790764678,24,VI,C4,11,Consistenza del coagulo (A30),17.69,mm,3,11,2017,-9223372036848646593_2017
79,-9223372036848606200,-9223372036797657633,24,VI,C4,11,Consistenza del coagulo (A30),18.58,mm,3,11,2017,-9223372036848606200_2017
80,-9223372036849609926,-9223372036790680541,30,UD,C4,11,Consistenza del coagulo (A30),99.79,mm,17,11,2017,-9223372036849609926_2017
81,-9223372036848565427,-9223372036797225292,24,VI,C4,11,Consistenza del coagulo (A30),19.2,mm,28,11,2017,-9223372036848565427_2017
82,-9223372036850567947,-9223372036793310424,30,UD,C4,11,Consistenza del coagulo (A30),23.69,mm,21,11,2017,-9223372036850567947_2017
83,-9223372036850568015,-9223372036799369814,30,UD,C4,11,Consistenza del coagulo (A30),43.47,mm,21,11,2017,-9223372036850568015_2017
84,-9223372036850186277,-9223372036797232653,24,VI,C4,11,Consistenza del coagulo (A30),32.36,mm,29,11,2017,-9223372036850186277_2017
85,-9223372036850382564,-9223372036798354779,24,VI,C4,11,Consistenza del coagulo (A30),9.8,mm,10,11,2017,-9223372036850382564_2017
86,-9223372036850185986,-9223372036792542945,24,VI,C4,11,Consistenza del coagulo (A30),25.45,mm,29,11,2017,-9223372036850185986_2017
87,-9223372036849404185,-9223372036795594520,25,BL,C4,11,Consistenza del coagulo (A30),23.73,mm,15,11,2017,-9223372036849404185_2017
88,-9223372036849751679,-9223372036795034240,25,BL,C4,11,Consistenza del coagulo (A30),22.29,mm,16,11,2017,-9223372036849751679_2017
89,-9223372036848640291,-9223372036798243521,25,BL,C4,11,Consistenza del coagulo (A30),40.26,mm,20,11,2017,-9223372036848640291_2017
90,-9223372036848653917,-9223372036797234947,24,VI,C4,11,Consistenza del coagulo (A30),12.77,mm,28,11,2017,-9223372036848653917_2017
91,-9223372036850186266,-9223372036797232651,24,VI,C4,11,Consistenza del coagulo (A30),27.68,mm,29,11,2017,-9223372036850186266_2017
92,-9223372036850382618,-9223372036792937456,24,VI,C4,11,Consistenza del coagulo (A30),20.41,mm,10,11,2017,-9223372036850382618_2017
93,-9223372036850263184,-9223372036797690544,24,VI,C4,11,Consistenza del coagulo (A30),5.63,mm,3,11,2017,-9223372036850263184_2017
94,-9223372036850354673,-9223372036798179167,30,UD,C4,11,Consistenza del coagulo (A30),17.35,mm,14,11,2017,-9223372036850354673_2017
95,-9223372036850577363,-9223372036799464366,25,BL,C4,11,Consistenza del coagulo (A30),24.6,mm,15,11,2017,-9223372036850577363_2017
96,-9223372036850185968,-9223372036791501259,24,VI,C4,11,Consistenza del coagulo (A30),23.7,mm,29,11,2017,-9223372036850185968_2017
97,-9223372036850354688,-9223372036798161686,30,UD,C4,11,Consistenza del coagulo (A30),27.33,mm,14,11,2017,-9223372036850354688_2017
98,-9223372036850183361,-9223372036797232632,24,VI,C4,11,Consistenza del coagulo (A30),30.49,mm,29,11,2017,-9223372036850183361_2017
99,-9223372036849659934,-9223372036797877165,23,VR,C4,11,Consistenza del coagulo (A30),14.35,mm,7,11,2017,-9223372036849659934_2017
100,-9223372036849830068,-9223372036791856221,24,VI,C4,11,Consistenza del coagulo (A30),28.25,mm,7,11,2017,-9223372036849830068_2017
101,-9223372036848524060,-9223372036798145525,30,UD,C4,11,Consistenza del coagulo (A30),28.02,mm,30,11,2017,-9223372036848524060_2017
102,-9223372036848655112,-9223372036797225303,24,VI,C4,11,Consistenza del coagulo (A30),22.93,mm,28,11,2017,-9223372036848655112_2017
103,-9223372036848557885,-9223372036797244477,24,VI,C4,11,Consistenza del coagulo (A30),10.03,mm,28,11,2017,-9223372036848557885_2017
104,-9223372036850381396,-9223372036792367543,24,VI,C4,11,Consistenza del coagulo (A30),33.4,mm,10,11,2017,-9223372036850381396_2017
105,-9223372036850354679,-9223372036792234129,30,UD,C4,11,Consistenza del coagulo (A30),10.91,mm,14,11,2017,-9223372036850354679_2017
106,-9223372036848628641,-9223372036798190628,30,UD,C4,11,Consistenza del coagulo (A30),9.32,mm,14,11,2017,-9223372036848628641_2017
107,-9223372036850346269,-9223372036792191575,30,UD,C4,11,Consistenza del coagulo (A30),15.95,mm,30,11,2017,-9223372036850346269_2017
108,-9223372036848662488,-9223372036797232303,24,VI,C4,11,Consistenza del coagulo (A30),23.81,mm,29,11,2017,-9223372036848662488_2017
109,-9223372036850354710,-9223372036798190635,30,UD,C4,11,Consistenza del coagulo (A30),29.66,mm,14,11,2017,-9223372036850354710_2017
180,-9223372036848662213,-9223372036791501232,24,VI,C4,11,Consistenza del coagulo (A30),21.71,mm,15,2,2018,-9223372036848662213_2018
187,-9223372036848565426,-9223372036797234712,24,VI,C4,11,Consistenza del coagulo (A30),41.79,mm,12,2,2018,-9223372036848565426_2018
197,-9223372036848244720,-9223372036794906816,93,PN,C4,11,Consistenza del coagulo (A30),4.69,mm,16,2,2018,-9223372036848244720_2018
471,-9223372036848573742,-9223372036794068129,24,VI,C4,11,Consistenza del coagulo (A30),21.05,mm,25,5,2018,-9223372036848573742_2018
542,-9223372036849236587,-9223372036799464619,25,BL,C4,11,Consistenza del coagulo (A30),27.48,mm,15,5,2018,-9223372036849236587_2018
623,-9223372036848598625,-9223372036794146241,25,BL,C4,11,Consistenza del coagulo (A30),16.84,mm,9,5,2018,-9223372036848598625_2018
881,-9223372036848612641,-9223372036792520513,25,BL,C4,11,Consistenza del coagulo (A30),18.08,mm,24,7,2018,-9223372036848612641_2018
980,-9223372036849226432,-9223372036797708701,30,UD,C4,11,Consistenza del coagulo (A30),30.46,mm,25,9,2018,-9223372036849226432_2018
1072,-9223372036848642284,-9223372036791404257,25,BL,C4,11,Consistenza del coagulo (A30),11.74,mm,31,10,2018,-9223372036848642284_2018
1169,-9223372036848607628,-9223372036797225299,24,VI,C4,11,Consistenza del coagulo (A30),28.47,mm,26,11,2018,-9223372036848607628_2018
1212,-9223372036848615576,-9223372036796031849,25,BL,C4,11,Consistenza del coagulo (A30),13.52,mm,27,11,2018,-9223372036848615576_2018
1225,-9223372036849966181,-9223372036790977525,25,BL,C4,11,Consistenza del coagulo (A30),10.12,mm,27,11,2018,-9223372036849966181_2018
