,idAnimale,idMisuraPrimaria,codiceIstat,siglaProvincia,codiceSpecieAIA,codiceRazzaAIA,nomeMisura,valoreMisura,unitaDiMisura,giorno,mese,anno,identifying_column
36,-9223372036848561954,-9223372036797244481,24,VI,C4,11,Tempo di rassodamento del coagulo (K20),1.28,min,28,11,2017,-9223372036848561954_2017
37,-9223372036849089109,-9223372036794726825,25,BL,C4,11,Tempo di rassodamento del coagulo (K20),8.02,min,28,11,2017,-9223372036849089109_2017
38,-9223372036849082290,-9223372036798248861,25,BL,C4,11,Tempo di rassodamento del coagulo (K20),6.31,min,20,11,2017,-9223372036849082290_2017
39,-9223372036849082287,-9223372036795804721,23,VR,C4,11,Tempo di rassodamento del coagulo (K20),1.9,min,6,11,2017,-9223372036849082287_2017
40,-9223372036850577497,-9223372036799453480,25,BL,C4,11,Tempo di rassodamento del coagulo (K20),4.44,min,15,11,2017,-9223372036850577497_2017
41,-9223372036848600178,-9223372036797662525,24,VI,C4,11,Tempo di rassodamento del coagulo (K20),4.22,min,3,11,2017,-9223372036848600178_2017
42,-9223372036850185586,-9223372036797225323,24,VI,C4,11,Tempo di rassodamento del coagulo (K20),6.12,min,28,11,2017,-9223372036850185586_2017
43,-9223372036848572698,-9223372036794130449,24,VI,C4,11,Tempo di rassodamento del coagulo (K20),5.05,min,30,11,2017,-9223372036848572698_2017
44,-9223372036848573742,-9223372036794074418,24,VI,C4,11,Tempo di rassodamento del coagulo (K20),3.5,min,14,11,2017,-9223372036848573742_2017
45,-9223372036849525748,-9223372036791495892,24,VI,C4,11,Tempo di rassodamento del coagulo (K20),6.02,min,28,11,2017,-9223372036849525748_2017
46,-9223372036849920211,-9223372036795804736,23,VR,C4,11,Tempo di rassodamento del coagulo (K20),5.3,min,6,11,2017,-9223372036849920211_2017
47,-9223372036848527821,-9223372036795093791,30,UD,C4,11,Tempo di rassodamento del coagulo (K20),9.78,min,21,11,2017,-9223372036848527821_2017
48,-9223372036849920156,-9223372036795786142,23,VR,C4,11,Tempo di rassodamento del coagulo (K20),7.48,min,6,11,2017,-9223372036849920156_2017
49,-9223372036850263214,-9223372036797657638,24,VI,C4,11,Tempo di rassodamento del coagulo (K20),5.21,min,3,11,2017,-9223372036850263214_2017
50,-9223372036850370153,-9223372036792300488,25,BL,C4,11,Tempo di rassodamento del coagulo (K20),7.7,min,20,11,2017,-9223372036850370153_2017
51,-9223372036848571881,-9223372036797662520,24,VI,C4,11,Tempo di rassodamento del coagulo (K20),8.12,min,3,11,2017,-9223372036848571881_2017
52,-9223372036848662213,-9223372036797252105,24,VI,C4,11,Tempo di rassodamento del coagulo (K20),1.2,min,29,11,2017,-9223372036848662213_2017
53,-9223372036848568764,-9223372036792537211,24,VI,C4,11,Tempo di rassodamento del coagulo (K20),3.54,min,28,11,2017,-9223372036848568764_2017
54,-9223372036849553962,-9223372036798260719,25,BL,C4,11,Tempo di rassodamento del coagulo (K20),5.71,min,20,11,2017,-9223372036849553962_2017
55,-9223372036849793210,-9223372036795168790,24,VI,C4,11,Tempo di rassodamento del coagulo (K20),8.16,min,3,11,2017,-9223372036849793210_2017
56,-9223372036848655117,-9223372036793340766,25,BL,C4,11,Tempo di rassodamento del coagulo (K20),3.88,min,15,11,2017,-9223372036848655117_2017
57,-9223372036848572699,-9223372036797232299,24,VI,C4,11,Tempo di rassodamento del coagulo (K20),0.91,min,29,11,2017,-9223372036848572699_2017
58,-9223372036848580463,-9223372036795824670,23,VR,C4,11,Tempo di rassodamento del coagulo (K20),3.12,min,6,11,2017,-9223372036848580463_2017
59,-9223372036849085431,-9223372036795824899,23,VR,C4,11,Tempo di rassodamento del coagulo (K20),4.8,min,6,11,2017,-9223372036849085431_2017
60,-9223372036849830054,-9223372036795355716,24,VI,C4,11,Tempo di rassodamento del coagulo (K20),4.48,min,7,11,2017,-9223372036849830054_2017
61,-9223372036849675936,-9223372036792937437,24,VI,C4,11,Tempo di rassodamento del coagulo (K20),5.69,min,10,11,2017,-9223372036849675936_2017
62,-9223372036850185920,-9223372036797232638,24,VI,C4,11,Tempo di rassodamento del coagulo (K20),2.14,min,29,11,2017,-9223372036850185920_2017
63,-9223372036849657747,-9223372036797269454,24,VI,C4,11,Tempo di rassodamento del coagulo (K20),3.21,min,29,11,2017,-9223372036849657747_2017
64,-9223372036848565426,-9223372036797244486,24,VI,C4,11,Tempo di rassodamento del coagulo (K20),1.6,min,28,11,2017,-9223372036848565426_2017
65,-9223372036849123183,-9223372036791501234,24,VI,C4,11,Tempo di rassodamento del coagulo (K20),1.03,min,29,11,2017,-9223372036849123183_2017
66,-9223372036849920164,-9223372036795770022,23,VR,C4,11,Tempo di rassodamento del coagulo (K20),6.68,min,6,11,2017,-9223372036849920164_2017
67,-9223372036848570508,-9223372036792365579,24,VI,C4,11,Tempo di rassodamento del coagulo (K20),12.52,min,10,11,2017,-9223372036848570508_2017
68,-9223372036850186579,-9223372036797232658,24,VI,C4,11,Tempo di rassodamento del coagulo (K20),1.62,min,29,11,2017,-9223372036850186579_2017
69,-9223372036848646593,-9223372036790764678,24,VI,C4,11,Tempo di rassodamento del coagulo (K20),6.72,min,3,11,2017,-9223372036848646593_2017
70,-9223372036848606200,-9223372036797657633,24,VI,C4,11,Tempo di rassodamento del coagulo (K20),5.11,min,3,11,2017,-9223372036848606200_2017
71,-9223372036848565427,-9223372036797225292,24,VI,C4,11,Tempo di rassodamento del coagulo (K20),5.24,min,28,11,2017,-9223372036848565427_2017
72,-9223372036850567947,-9223372036793310424,30,UD,C4,11,Tempo di rassodamento del coagulo (K20),6.29,min,21,11,2017,-9223372036850567947_2017
73,-9223372036850568015,-9223372036799369814,30,UD,C4,11,Tempo di rassodamento del coagulo (K20),4.84,min,21,11,2017,-9223372036850568015_2017
74,-9223372036850382564,-9223372036798354779,24,VI,C4,11,Tempo di rassodamento del coagulo (K20),8.95,min,10,11,2017,-9223372036850382564_2017
75,-9223372036850185986,-9223372036792542945,24,VI,C4,11,Tempo di rassodamento del coagulo (K20),3.07,min,29,11,2017,-9223372036850185986_2017
76,-9223372036849404185,-9223372036795594520,25,BL,C4,11,Tempo di rassodamento del coagulo (K20),3.96,min,15,11,2017,-9223372036849404185_2017
77,-9223372036849751679,-9223372036795034240,25,BL,C4,11,Tempo di rassodamento del coagulo (K20),4.35,min,16,11,2017,-9223372036849751679_2017
78,-9223372036848640291,-9223372036798243521,25,BL,C4,11,Tempo di rassodamento del coagulo (K20),1.76,min,20,11,2017,-9223372036848640291_2017
79,-9223372036848653917,-9223372036797234947,24,VI,C4,11,Tempo di rassodamento del coagulo (K20),5.14,min,28,11,2017,-9223372036848653917_2017
80,-9223372036850186266,-9223372036797232651,24,VI,C4,11,Tempo di rassodamento del coagulo (K20),1.64,min,29,11,2017,-9223372036850186266_2017
81,-9223372036850382618,-9223372036792937456,24,VI,C4,11,Tempo di rassodamento del coagulo (K20),4.16,min,10,11,2017,-9223372036850382618_2017
82,-9223372036850263184,-9223372036797690544,24,VI,C4,11,Tempo di rassodamento del coagulo (K20),10.52,min,3,11,2017,-9223372036850263184_2017
83,-9223372036850354673,-9223372036798179167,30,UD,C4,11,Tempo di rassodamento del coagulo (K20),7.88,min,14,11,2017,-9223372036850354673_2017
84,-9223372036850577363,-9223372036799464366,25,BL,C4,11,Tempo di rassodamento del coagulo (K20),4.18,min,15,11,2017,-9223372036850577363_2017
85,-9223372036850185968,-9223372036791501259,24,VI,C4,11,Tempo di rassodamento del coagulo (K20),1.46,min,29,11,2017,-9223372036850185968_2017
86,-9223372036850354688,-9223372036798161686,30,UD,C4,11,Tempo di rassodamento del coagulo (K20),5.87,min,14,11,2017,-9223372036850354688_2017
87,-9223372036850183361,-9223372036797232632,24,VI,C4,11,Tempo di rassodamento del coagulo (K20),0.39,min,29,11,2017,-9223372036850183361_2017
88,-9223372036848521432,-9223372036792899100,30,UD,C4,11,Tempo di rassodamento del coagulo (K20),10.45,min,2,11,2017,-9223372036848521432_2017
89,-9223372036849659934,-9223372036797877165,23,VR,C4,11,Tempo di rassodamento del coagulo (K20),6.62,min,7,11,2017,-9223372036849659934_2017
90,-9223372036849830068,-9223372036791856221,24,VI,C4,11,Tempo di rassodamento del coagulo (K20),3.7,min,7,11,2017,-9223372036849830068_2017
91,-9223372036848524060,-9223372036798145525,30,UD,C4,11,Tempo di rassodamento del coagulo (K20),6.16,min,30,11,2017,-9223372036848524060_2017
92,-9223372036848655112,-9223372036797225303,24,VI,C4,11,Tempo di rassodamento del coagulo (K20),4.49,min,28,11,2017,-9223372036848655112_2017
93,-9223372036848557885,-9223372036797244477,24,VI,C4,11,Tempo di rassodamento del coagulo (K20),6.46,min,28,11,2017,-9223372036848557885_2017
94,-9223372036850354679,-9223372036792234129,30,UD,C4,11,Tempo di rassodamento del coagulo (K20),9.58,min,14,11,2017,-9223372036850354679_2017
95,-9223372036848628641,-9223372036798190628,30,UD,C4,11,Tempo di rassodamento del coagulo (K20),8.59,min,14,11,2017,-9223372036848628641_2017
96,-9223372036850346269,-9223372036792191575,30,UD,C4,11,Tempo di rassodamento del coagulo (K20),8.25,min,30,11,2017,-9223372036850346269_2017
97,-9223372036848662488,-9223372036797232303,24,VI,C4,11,Tempo di rassodamento del coagulo (K20),3.31,min,29,11,2017,-9223372036848662488_2017
98,-9223372036850354710,-9223372036798190635,30,UD,C4,11,Tempo di rassodamento del coagulo (K20),5.96,min,14,11,2017,-9223372036850354710_2017
168,-9223372036848662213,-9223372036791501232,24,VI,C4,11,Tempo di rassodamento del coagulo (K20),6.4,min,15,2,2018,-9223372036848662213_2018
184,-9223372036848244720,-9223372036794906816,93,PN,C4,11,Tempo di rassodamento del coagulo (K20),8.3,min,16,2,2018,-9223372036848244720_2018
458,-9223372036848573742,-9223372036794068129,24,VI,C4,11,Tempo di rassodamento del coagulo (K20),4.94,min,25,5,2018,-9223372036848573742_2018
529,-9223372036849236587,-9223372036799464619,25,BL,C4,11,Tempo di rassodamento del coagulo (K20),4.32,min,15,5,2018,-9223372036849236587_2018
572,-9223372036848661061,-9223372036799464379,25,BL,C4,11,Tempo di rassodamento del coagulo (K20),3.22,min,15,5,2018,-9223372036848661061_2018
589,-9223372036849300514,-9223372036793340800,25,BL,C4,11,Tempo di rassodamento del coagulo (K20),5.49,min,15,5,2018,-9223372036849300514_2018
862,-9223372036848612641,-9223372036792520513,25,BL,C4,11,Tempo di rassodamento del coagulo (K20),4.51,min,24,7,2018,-9223372036848612641_2018
964,-9223372036849226432,-9223372036797708701,30,UD,C4,11,Tempo di rassodamento del coagulo (K20),0.4,min,25,9,2018,-9223372036849226432_2018
1066,-9223372036848642284,-9223372036791404257,25,BL,C4,11,Tempo di rassodamento del coagulo (K20),8.03,min,31,10,2018,-9223372036848642284_2018
1170,-9223372036848607628,-9223372036797225299,24,VI,C4,11,Tempo di rassodamento del coagulo (K20),6.56,min,26,11,2018,-9223372036848607628_2018
1216,-9223372036848615576,-9223372036796031849,25,BL,C4,11,Tempo di rassodamento del coagulo (K20),9.64,min,27,11,2018,-9223372036848615576_2018
1229,-9223372036849966181,-9223372036790977525,25,BL,C4,11,Tempo di rassodamento del coagulo (K20),12.04,min,27,11,2018,-9223372036849966181_2018
1231,-9223372036850185384,-9223372036797244519,24,VI,C4,11,Tempo di rassodamento del coagulo (K20),6.82,min,26,11,2018,-9223372036850185384_2018
1271,-9223372036849920515,-9223372036795804742,23,VR,C4,11,Tempo di rassodamento del coagulo (K20),11.22,min,4,12,2018,-9223372036849920515_2018
1296,-9223372036850577512,-9223372036799462800,25,BL,C4,11,Tempo di rassodamento del coagulo (K20),10.27,min,18,12,2018,-9223372036850577512_2018
1312,-9223372036848538495,-9223372036796035836,28,PD,C4,11,Tempo di rassodamento del coagulo (K20),8.65,min,3,12,2018,-9223372036848538495_2018
1314,-9223372036849515608,-9223372036796018074,28,PD,C4,11,Tempo di rassodamento del coagulo (K20),8.57,min,3,12,2018,-9223372036849515608_2018
1315,-9223372036849960679,-9223372036796035843,28,PD,C4,11,Tempo di rassodamento del coagulo (K20),9.0,min,3,12,2018,-9223372036849960679_2018
1330,-9223372036848599436,-9223372036795168783,24,VI,C4,11,Tempo di rassodamento del coagulo (K20),7.87,min,14,12,2018,-9223372036848599436_2018
1332,-9223372036850431681,-9223372036798536307,25,BL,C4,11,Tempo di rassodamento del coagulo (K20),10.04,min,15,12,2018,-9223372036850431681_2018
1362,-9223372036848599436,-9223372036709630662,24,VI,C4,11,Tempo di rassodamento del coagulo (K20),10.67,min,22,1,2019,-9223372036848599436_2019
1366,-9223372036848662255,-9223372036714188062,72,BA,C4,11,Tempo di rassodamento del coagulo (K20),9.0,min,7,1,2019,-9223372036848662255_2019
1397,-9223372036848588963,-9223372036709631441,24,VI,C4,11,Tempo di rassodamento del coagulo (K20),6.87,min,22,1,2019,-9223372036848588963_2019
1412,-9223372036848553914,-9223372036709622205,25,BL,C4,11,Tempo di rassodamento del coagulo (K20),5.48,min,22,1,2019,-9223372036848553914_2019
1432,-9223372036848636810,-9223372036713767634,25,BL,C4,11,Tempo di rassodamento del coagulo (K20),7.16,min,9,1,2019,-9223372036848636810_2019
