,idAnimale,idMisuraPrimaria,codiceIstat,siglaProvincia,codiceSpecieAIA,codiceRazzaAIA,nomeMisura,valoreMisura,unitaDiMisura,giorno,mese,anno,identifying_column
0,-9223372036850185485,-9223372036797225320,24,VI,C4,11,ß-idrossibutirrato (BHBA),0.02,mM/l,28,11,2017,-9223372036850185485_2017
1,-9223372036848618390,-9223372036794517173,21,BZ,C4,11,ß-idrossibutirrato (BHBA),0.04,mM/l,27,11,2017,-9223372036848618390_2017
5,-9223372036848627516,-9223372036794480939,21,BZ,C4,11,ß-idrossibutirrato (BHBA),0.02,mM/l,23,11,2017,-9223372036848627516_2017
6,-9223372036848637775,-9223372036794472235,21,BZ,C4,11,ß-idrossibutirrato (BHBA),0.09,mM/l,21,11,2017,-9223372036848637775_2017
8,-9223372036848601681,-9223372036794144290,22,TN,C4,11,ß-idrossibutirrato (BHBA),0.07,mM/l,16,11,2017,-9223372036848601681_2017
9,-9223372036848655058,-9223372036792537216,24,VI,C4,11,ß-idrossibutirrato (BHBA),0.02,mM/l,28,11,2017,-9223372036848655058_2017
10,-9223372036848600500,-9223372036791414941,22,TN,C4,11,ß-idrossibutirrato (BHBA),0.03,mM/l,10,11,2017,-9223372036848600500_2017
17,-9223372036848659343,-9223372036794400244,21,BZ,C4,11,ß-idrossibutirrato (BHBA),0.02,mM/l,26,11,2017,-9223372036848659343_2017
20,-9223372036848597992,-9223372036794193528,22,TN,C4,11,ß-idrossibutirrato (BHBA),0.05,mM/l,17,11,2017,-9223372036848597992_2017
21,-9223372036848647127,-9223372036794178554,22,TN,C4,11,ß-idrossibutirrato (BHBA),0.32,mM/l,9,11,2017,-9223372036848647127_2017
24,-9223372036848658891,-9223372036790586554,21,BZ,C4,11,ß-idrossibutirrato (BHBA),0.03,mM/l,28,11,2017,-9223372036848658891_2017
25,-9223372036848657068,-9223372036790585631,21,BZ,C4,11,ß-idrossibutirrato (BHBA),0.04,mM/l,13,11,2017,-9223372036848657068_2017
39,-9223372036848662501,-9223372036794469203,21,BZ,C4,11,ß-idrossibutirrato (BHBA),0.03,mM/l,28,11,2017,-9223372036848662501_2017
43,-9223372036848658062,-9223372036794401523,21,BZ,C4,11,ß-idrossibutirrato (BHBA),0.04,mM/l,13,11,2017,-9223372036848658062_2017
45,-9223372036849095569,-9223372036794156897,22,TN,C4,11,ß-idrossibutirrato (BHBA),0.02,mM/l,12,11,2017,-9223372036849095569_2017
46,-9223372036849157460,-9223372036794122449,22,TN,C4,11,ß-idrossibutirrato (BHBA),0.03,mM/l,10,11,2017,-9223372036849157460_2017
48,-9223372036848651174,-9223372036791537043,21,BZ,C4,11,ß-idrossibutirrato (BHBA),0.03,mM/l,4,11,2017,-9223372036848651174_2017
50,-9223372036848651449,-9223372036790570060,21,BZ,C4,11,ß-idrossibutirrato (BHBA),0.02,mM/l,30,11,2017,-9223372036848651449_2017
51,-9223372036848605204,-9223372036790505850,22,TN,C4,11,ß-idrossibutirrato (BHBA),0.16,mM/l,17,11,2017,-9223372036848605204_2017
52,-9223372036844316282,-9223372034205214612,21,BZ,C4,11,ß-idrossibutirrato (BHBA),0.02,mM/l,29,11,2017,-9223372036844316282_2017
56,-9223372036848658479,-9223372036794480329,21,BZ,C4,11,ß-idrossibutirrato (BHBA),0.04,mM/l,26,11,2017,-9223372036848658479_2017
58,-9223372036848661300,-9223372036794446365,21,BZ,C4,11,ß-idrossibutirrato (BHBA),0.03,mM/l,17,11,2017,-9223372036848661300_2017
60,-9223372036848655400,-9223372036794419914,21,BZ,C4,11,ß-idrossibutirrato (BHBA),0.04,mM/l,28,11,2017,-9223372036848655400_2017
61,-9223372036848644173,-9223372036794407439,21,BZ,C4,11,ß-idrossibutirrato (BHBA),0.01,mM/l,24,11,2017,-9223372036848644173_2017
63,-9223372036848592178,-9223372036794199086,22,TN,C4,11,ß-idrossibutirrato (BHBA),0.02,mM/l,6,11,2017,-9223372036848592178_2017
64,-9223372036848644114,-9223372036794135107,22,TN,C4,11,ß-idrossibutirrato (BHBA),0.04,mM/l,30,11,2017,-9223372036848644114_2017
65,-9223372036848655961,-9223372036791546629,21,BZ,C4,11,ß-idrossibutirrato (BHBA),0.06,mM/l,26,11,2017,-9223372036848655961_2017
69,-9223372036848653966,-9223372036791517502,21,BZ,C4,11,ß-idrossibutirrato (BHBA),0.01,mM/l,6,11,2017,-9223372036848653966_2017
73,-9223372036848570514,-9223372036798330212,24,VI,C4,11,ß-idrossibutirrato (BHBA),0.13,mM/l,10,11,2017,-9223372036848570514_2017
76,-9223372036848637770,-9223372036794486939,21,BZ,C4,11,ß-idrossibutirrato (BHBA),0.02,mM/l,26,11,2017,-9223372036848637770_2017
77,-9223372036848655697,-9223372036794482864,21,BZ,C4,11,ß-idrossibutirrato (BHBA),0.06,mM/l,28,11,2017,-9223372036848655697_2017
78,-9223372036849149057,-9223372036794480737,21,BZ,C4,11,ß-idrossibutirrato (BHBA),0.02,mM/l,4,11,2017,-9223372036849149057_2017
84,-9223372036848651930,-9223372036794422382,21,BZ,C4,11,ß-idrossibutirrato (BHBA),0.03,mM/l,1,11,2017,-9223372036848651930_2017
87,-9223372036848657163,-9223372036794198181,22,TN,C4,11,ß-idrossibutirrato (BHBA),0.1,mM/l,20,11,2017,-9223372036848657163_2017
91,-9223372036848662173,-9223372036790582030,21,BZ,C4,11,ß-idrossibutirrato (BHBA),0.03,mM/l,28,11,2017,-9223372036848662173_2017
94,-9223372036848629934,-9223372036790557995,21,BZ,C4,11,ß-idrossibutirrato (BHBA),0.03,mM/l,12,11,2017,-9223372036848629934_2017
98,-9223372036848602092,-9223372036790504144,22,TN,C4,11,ß-idrossibutirrato (BHBA),0.04,mM/l,24,11,2017,-9223372036848602092_2017
99,-9223372036848646455,-9223372036794498107,21,BZ,C4,11,ß-idrossibutirrato (BHBA),0.06,mM/l,29,11,2017,-9223372036848646455_2017
103,-9223372036848654948,-9223372036794427311,21,BZ,C4,11,ß-idrossibutirrato (BHBA),0.01,mM/l,23,11,2017,-9223372036848654948_2017
104,-9223372036849124356,-9223372036794263426,21,BZ,C4,11,ß-idrossibutirrato (BHBA),0.02,mM/l,15,11,2017,-9223372036849124356_2017
107,-9223372036848642422,-9223372036794527160,21,BZ,C4,11,ß-idrossibutirrato (BHBA),0.06,mM/l,24,11,2017,-9223372036848642422_2017
108,-9223372036848659785,-9223372036794498969,21,BZ,C4,11,ß-idrossibutirrato (BHBA),0.04,mM/l,29,11,2017,-9223372036848659785_2017
112,-9223372036848642826,-9223372036791541501,21,BZ,C4,11,ß-idrossibutirrato (BHBA),0.08,mM/l,29,11,2017,-9223372036848642826_2017
115,-9223372036850183357,-9223372036791501250,24,VI,C4,11,ß-idrossibutirrato (BHBA),0.05,mM/l,29,11,2017,-9223372036850183357_2017
128,-9223372036848616577,-9223372036794451830,21,BZ,C4,11,ß-idrossibutirrato (BHBA),0.03,mM/l,13,11,2017,-9223372036848616577_2017
132,-9223372036848597198,-9223372036794252246,22,TN,C4,11,ß-idrossibutirrato (BHBA),0.07,mM/l,11,11,2017,-9223372036848597198_2017
135,-9223372036848595084,-9223372036791407710,22,TN,C4,11,ß-idrossibutirrato (BHBA),0.08,mM/l,13,11,2017,-9223372036848595084_2017
136,-9223372036848623778,-9223372036790590779,21,BZ,C4,11,ß-idrossibutirrato (BHBA),0.04,mM/l,21,11,2017,-9223372036848623778_2017
137,-9223372036848602754,-9223372036790504145,22,TN,C4,11,ß-idrossibutirrato (BHBA),0.1,mM/l,24,11,2017,-9223372036848602754_2017
143,-9223372036848648379,-9223372036794497770,21,BZ,C4,11,ß-idrossibutirrato (BHBA),0.05,mM/l,15,11,2017,-9223372036848648379_2017
144,-9223372036848659884,-9223372036794493393,21,BZ,C4,11,ß-idrossibutirrato (BHBA),0.1,mM/l,16,11,2017,-9223372036848659884_2017
145,-9223372036849122848,-9223372036794485898,21,BZ,C4,11,ß-idrossibutirrato (BHBA),0.02,mM/l,28,11,2017,-9223372036849122848_2017
148,-9223372036848646977,-9223372036794411800,21,BZ,C4,11,ß-idrossibutirrato (BHBA),0.06,mM/l,18,11,2017,-9223372036848646977_2017
149,-9223372036848650786,-9223372036794154223,22,TN,C4,11,ß-idrossibutirrato (BHBA),0.02,mM/l,17,11,2017,-9223372036848650786_2017
150,-9223372036848601959,-9223372036794119608,22,TN,C4,11,ß-idrossibutirrato (BHBA),0.1,mM/l,20,11,2017,-9223372036848601959_2017
153,-9223372036848657359,-9223372036790588290,21,BZ,C4,11,ß-idrossibutirrato (BHBA),0.09,mM/l,22,11,2017,-9223372036848657359_2017
160,-9223372036848658263,-9223372036794490099,21,BZ,C4,11,ß-idrossibutirrato (BHBA),0.05,mM/l,30,11,2017,-9223372036848658263_2017
163,-9223372036848629651,-9223372036794464558,21,BZ,C4,11,ß-idrossibutirrato (BHBA),0.03,mM/l,28,11,2017,-9223372036848629651_2017
168,-9223372036848645523,-9223372036794388959,21,BZ,C4,11,ß-idrossibutirrato (BHBA),0.01,mM/l,30,11,2017,-9223372036848645523_2017
170,-9223372036848625525,-9223372036794206875,22,TN,C4,11,ß-idrossibutirrato (BHBA),0.01,mM/l,26,11,2017,-9223372036848625525_2017
171,-9223372036848603623,-9223372036794186422,22,TN,C4,11,ß-idrossibutirrato (BHBA),0.06,mM/l,13,11,2017,-9223372036848603623_2017
174,-9223372036848647750,-9223372036790596646,21,BZ,C4,11,ß-idrossibutirrato (BHBA),0.02,mM/l,28,11,2017,-9223372036848647750_2017
179,-9223372036848643476,-9223372036794524195,21,BZ,C4,11,ß-idrossibutirrato (BHBA),0.02,mM/l,15,11,2017,-9223372036848643476_2017
182,-9223372036849131745,-9223372036794489279,21,BZ,C4,11,ß-idrossibutirrato (BHBA),0.01,mM/l,4,11,2017,-9223372036849131745_2017
185,-9223372036848630227,-9223372036794460937,21,BZ,C4,11,ß-idrossibutirrato (BHBA),0.02,mM/l,2,11,2017,-9223372036848630227_2017
186,-9223372036848623798,-9223372036794456822,21,BZ,C4,11,ß-idrossibutirrato (BHBA),0.04,mM/l,7,11,2017,-9223372036848623798_2017
188,-9223372036849155954,-9223372036791521014,21,BZ,C4,11,ß-idrossibutirrato (BHBA),0.04,mM/l,4,11,2017,-9223372036849155954_2017
191,-9223372036848620865,-9223372036790596031,21,BZ,C4,11,ß-idrossibutirrato (BHBA),0.06,mM/l,24,11,2017,-9223372036848620865_2017
192,-9223372036848631164,-9223372036790593562,21,BZ,C4,11,ß-idrossibutirrato (BHBA),0.06,mM/l,9,11,2017,-9223372036848631164_2017
198,-9223372036848647706,-9223372036794520305,21,BZ,C4,11,ß-idrossibutirrato (BHBA),0.05,mM/l,6,11,2017,-9223372036848647706_2017
200,-9223372036848622330,-9223372036794478152,21,BZ,C4,11,ß-idrossibutirrato (BHBA),0.02,mM/l,6,11,2017,-9223372036848622330_2017
202,-9223372036848642773,-9223372036794462124,21,BZ,C4,11,ß-idrossibutirrato (BHBA),0.05,mM/l,10,11,2017,-9223372036848642773_2017
205,-9223372036848645004,-9223372036794430334,21,BZ,C4,11,ß-idrossibutirrato (BHBA),0.03,mM/l,24,11,2017,-9223372036848645004_2017
208,-9223372036848632836,-9223372036791528793,21,BZ,C4,11,ß-idrossibutirrato (BHBA),0.04,mM/l,27,11,2017,-9223372036848632836_2017
217,-9223372036848633039,-9223372036794473270,21,BZ,C4,11,ß-idrossibutirrato (BHBA),0.02,mM/l,11,11,2017,-9223372036848633039_2017
219,-9223372036848646441,-9223372036794464564,21,BZ,C4,11,ß-idrossibutirrato (BHBA),0.06,mM/l,28,11,2017,-9223372036848646441_2017
222,-9223372036848606154,-9223372036794261259,22,TN,C4,11,ß-idrossibutirrato (BHBA),0.01,mM/l,9,11,2017,-9223372036848606154_2017
224,-9223372036848595780,-9223372036794213422,22,TN,C4,11,ß-idrossibutirrato (BHBA),0.03,mM/l,14,11,2017,-9223372036848595780_2017
226,-9223372036848652568,-9223372036791197510,21,BZ,C4,11,ß-idrossibutirrato (BHBA),0.03,mM/l,12,11,2017,-9223372036848652568_2017
229,-9223372036848034032,-9223372036794524179,21,BZ,C4,11,ß-idrossibutirrato (BHBA),0.02,mM/l,15,11,2017,-9223372036848034032_2017
231,-9223372036848623971,-9223372036794516806,21,BZ,C4,11,ß-idrossibutirrato (BHBA),0.11,mM/l,17,11,2017,-9223372036848623971_2017
233,-9223372036848650035,-9223372036794485283,21,BZ,C4,11,ß-idrossibutirrato (BHBA),0.3,mM/l,29,11,2017,-9223372036848650035_2017
234,-9223372036848661880,-9223372036794477147,21,BZ,C4,11,ß-idrossibutirrato (BHBA),0.16,mM/l,8,11,2017,-9223372036848661880_2017
235,-9223372036848657682,-9223372036794467680,21,BZ,C4,11,ß-idrossibutirrato (BHBA),0.05,mM/l,15,11,2017,-9223372036848657682_2017
236,-9223372036848642520,-9223372036794467672,21,BZ,C4,11,ß-idrossibutirrato (BHBA),0.03,mM/l,15,11,2017,-9223372036848642520_2017
237,-9223372036848657784,-9223372036794466357,21,BZ,C4,11,ß-idrossibutirrato (BHBA),0.1,mM/l,28,11,2017,-9223372036848657784_2017
240,-9223372036848630212,-9223372036794463360,21,BZ,C4,11,ß-idrossibutirrato (BHBA),0.02,mM/l,16,11,2017,-9223372036848630212_2017
241,-9223372036848658930,-9223372036794462443,21,BZ,C4,11,ß-idrossibutirrato (BHBA),0.09,mM/l,27,11,2017,-9223372036848658930_2017
242,-9223372036848653100,-9223372036794455457,21,BZ,C4,11,ß-idrossibutirrato (BHBA),0.03,mM/l,28,11,2017,-9223372036848653100_2017
247,-9223372036848601652,-9223372036794150197,22,TN,C4,11,ß-idrossibutirrato (BHBA),0.05,mM/l,21,11,2017,-9223372036848601652_2017
248,-9223372036848641452,-9223372036791546454,21,BZ,C4,11,ß-idrossibutirrato (BHBA),0.06,mM/l,27,11,2017,-9223372036848641452_2017
250,-9223372036848644408,-9223372036791533994,21,BZ,C4,11,ß-idrossibutirrato (BHBA),0.04,mM/l,14,11,2017,-9223372036848644408_2017
251,-9223372036850185944,-9223372036791501257,24,VI,C4,11,ß-idrossibutirrato (BHBA),0.06,mM/l,29,11,2017,-9223372036850185944_2017
254,-9223372036848632460,-9223372036790575968,21,BZ,C4,11,ß-idrossibutirrato (BHBA),0.03,mM/l,4,11,2017,-9223372036848632460_2017
256,-9223372036850185852,-9223372036797252352,24,VI,C4,11,ß-idrossibutirrato (BHBA),0.03,mM/l,29,11,2017,-9223372036850185852_2017
257,-9223372036848620848,-9223372036794540507,21,BZ,C4,11,ß-idrossibutirrato (BHBA),0.03,mM/l,29,11,2017,-9223372036848620848_2017
259,-9223372036848630535,-9223372036794516226,21,BZ,C4,11,ß-idrossibutirrato (BHBA),0.11,mM/l,14,11,2017,-9223372036848630535_2017
264,-9223372036848659713,-9223372036794458804,21,BZ,C4,11,ß-idrossibutirrato (BHBA),0.02,mM/l,9,11,2017,-9223372036848659713_2017
266,-9223372036848640923,-9223372036794451221,21,BZ,C4,11,ß-idrossibutirrato (BHBA),0.03,mM/l,4,11,2017,-9223372036848640923_2017
268,-9223372036848651161,-9223372036791542464,21,BZ,C4,11,ß-idrossibutirrato (BHBA),0.02,mM/l,27,11,2017,-9223372036848651161_2017
271,-9223372036848597041,-9223372036791437411,22,TN,C4,11,ß-idrossibutirrato (BHBA),0.22,mM/l,20,11,2017,-9223372036848597041_2017
276,-9223372036848643355,-9223372036794510381,21,BZ,C4,11,ß-idrossibutirrato (BHBA),0.18,mM/l,21,11,2017,-9223372036848643355_2017
279,-9223372036848629170,-9223372036794500398,21,BZ,C4,11,ß-idrossibutirrato (BHBA),0.03,mM/l,28,11,2017,-9223372036848629170_2017
288,-9223372036848634455,-9223372036794411120,21,BZ,C4,11,ß-idrossibutirrato (BHBA),0.1,mM/l,14,11,2017,-9223372036848634455_2017
290,-9223372036848633550,-9223372036791516840,21,BZ,C4,11,ß-idrossibutirrato (BHBA),0.04,mM/l,18,11,2017,-9223372036848633550_2017
291,-9223372036848659795,-9223372036791513138,21,BZ,C4,11,ß-idrossibutirrato (BHBA),0.05,mM/l,24,11,2017,-9223372036848659795_2017
293,-9223372036848630175,-9223372036790592891,21,BZ,C4,11,ß-idrossibutirrato (BHBA),0.24,mM/l,14,11,2017,-9223372036848630175_2017
294,-9223372036848643362,-9223372036790591933,21,BZ,C4,11,ß-idrossibutirrato (BHBA),0.01,mM/l,8,11,2017,-9223372036848643362_2017
295,-9223372036848630196,-9223372036790588373,21,BZ,C4,11,ß-idrossibutirrato (BHBA),0.07,mM/l,27,11,2017,-9223372036848630196_2017
298,-9223372036848652589,-9223372036790584078,21,BZ,C4,11,ß-idrossibutirrato (BHBA),0.04,mM/l,25,11,2017,-9223372036848652589_2017
300,-9223372036849084546,-9223372036795137941,16,BG,C4,11,ß-idrossibutirrato (BHBA),0.06,mM/l,23,11,2017,-9223372036849084546_2017
302,-9223372036849103049,-9223372036794498112,21,BZ,C4,11,ß-idrossibutirrato (BHBA),0.03,mM/l,29,11,2017,-9223372036849103049_2017
308,-9223372036848653013,-9223372036794459204,21,BZ,C4,11,ß-idrossibutirrato (BHBA),0.05,mM/l,1,11,2017,-9223372036848653013_2017
312,-9223372036848658359,-9223372036794398308,21,BZ,C4,11,ß-idrossibutirrato (BHBA),0.01,mM/l,27,11,2017,-9223372036848658359_2017
315,-9223372036848602648,-9223372036794212331,22,TN,C4,11,ß-idrossibutirrato (BHBA),0.03,mM/l,20,11,2017,-9223372036848602648_2017
317,-9223372036848589021,-9223372036794174006,22,TN,C4,11,ß-idrossibutirrato (BHBA),0.13,mM/l,29,11,2017,-9223372036848589021_2017
319,-9223372036848034430,-9223372036791549416,21,BZ,C4,11,ß-idrossibutirrato (BHBA),0.02,mM/l,28,11,2017,-9223372036848034430_2017
321,-9223372036848642283,-9223372036791527111,21,BZ,C4,11,ß-idrossibutirrato (BHBA),0.03,mM/l,3,11,2017,-9223372036848642283_2017
322,-9223372036848657306,-9223372036791516774,21,BZ,C4,11,ß-idrossibutirrato (BHBA),0.03,mM/l,26,11,2017,-9223372036848657306_2017
328,-9223372036848621576,-9223372036794480392,21,BZ,C4,11,ß-idrossibutirrato (BHBA),0.03,mM/l,4,11,2017,-9223372036848621576_2017
332,-9223372036848649379,-9223372036794430509,21,BZ,C4,11,ß-idrossibutirrato (BHBA),0.01,mM/l,28,11,2017,-9223372036848649379_2017
334,-9223372036849089201,-9223372036794182887,22,TN,C4,11,ß-idrossibutirrato (BHBA),0.03,mM/l,16,11,2017,-9223372036849089201_2017
337,-9223372036848659839,-9223372036790664961,17,BS,C4,11,ß-idrossibutirrato (BHBA),0.02,mM/l,7,11,2017,-9223372036848659839_2017
338,-9223372036848115768,-9223372034205114804,21,BZ,C4,11,ß-idrossibutirrato (BHBA),0.03,mM/l,28,11,2017,-9223372036848115768_2017
339,-9223372036848647768,-9223372036794524797,21,BZ,C4,11,ß-idrossibutirrato (BHBA),0.01,mM/l,6,11,2017,-9223372036848647768_2017
341,-9223372036848629638,-9223372036794511272,21,BZ,C4,11,ß-idrossibutirrato (BHBA),0.01,mM/l,4,11,2017,-9223372036848629638_2017
346,-9223372036848632848,-9223372036794464767,21,BZ,C4,11,ß-idrossibutirrato (BHBA),0.04,mM/l,24,11,2017,-9223372036848632848_2017
347,-9223372036848648542,-9223372036794453760,21,BZ,C4,11,ß-idrossibutirrato (BHBA),0.03,mM/l,28,11,2017,-9223372036848648542_2017
357,-9223372036848662373,-9223372036790576827,21,BZ,C4,11,ß-idrossibutirrato (BHBA),0.01,mM/l,4,11,2017,-9223372036848662373_2017
358,-9223372036849087402,-9223372036790519717,22,TN,C4,11,ß-idrossibutirrato (BHBA),0.03,mM/l,16,11,2017,-9223372036849087402_2017
361,-9223372036848653337,-9223372036794472464,21,BZ,C4,11,ß-idrossibutirrato (BHBA),0.09,mM/l,21,11,2017,-9223372036848653337_2017
362,-9223372036848631483,-9223372036794468527,21,BZ,C4,11,ß-idrossibutirrato (BHBA),0.04,mM/l,17,11,2017,-9223372036848631483_2017
363,-9223372036848654131,-9223372036794433533,21,BZ,C4,11,ß-idrossibutirrato (BHBA),0.04,mM/l,6,11,2017,-9223372036848654131_2017
364,-9223372036849133494,-9223372036794212630,22,TN,C4,11,ß-idrossibutirrato (BHBA),0.02,mM/l,23,11,2017,-9223372036849133494_2017
365,-9223372036849147299,-9223372036794113087,22,TN,C4,11,ß-idrossibutirrato (BHBA),0.1,mM/l,27,11,2017,-9223372036849147299_2017
368,-9223372036848622344,-9223372036791529366,21,BZ,C4,11,ß-idrossibutirrato (BHBA),0.13,mM/l,28,11,2017,-9223372036848622344_2017
369,-9223372036848596507,-9223372036791447867,22,TN,C4,11,ß-idrossibutirrato (BHBA),0.04,mM/l,6,11,2017,-9223372036848596507_2017
370,-9223372036848653860,-9223372036791444732,22,TN,C4,11,ß-idrossibutirrato (BHBA),0.01,mM/l,10,11,2017,-9223372036848653860_2017
371,-9223372036848601383,-9223372036791253173,22,TN,C4,11,ß-idrossibutirrato (BHBA),0.01,mM/l,13,11,2017,-9223372036848601383_2017
374,-9223372036849150078,-9223372036790501030,22,TN,C4,11,ß-idrossibutirrato (BHBA),0.1,mM/l,10,11,2017,-9223372036849150078_2017
375,-9223372036845023454,-9223372034205115158,21,BZ,C4,11,ß-idrossibutirrato (BHBA),0.07,mM/l,29,11,2017,-9223372036845023454_2017
376,-9223372036849090804,-9223372036794817212,17,BS,C4,11,ß-idrossibutirrato (BHBA),0.05,mM/l,7,11,2017,-9223372036849090804_2017
378,-9223372036848649943,-9223372036794513807,21,BZ,C4,11,ß-idrossibutirrato (BHBA),0.02,mM/l,20,11,2017,-9223372036848649943_2017
384,-9223372036848640894,-9223372036794455453,21,BZ,C4,11,ß-idrossibutirrato (BHBA),0.01,mM/l,28,11,2017,-9223372036848640894_2017
388,-9223372036848646143,-9223372036794427046,21,BZ,C4,11,ß-idrossibutirrato (BHBA),0.02,mM/l,20,11,2017,-9223372036848646143_2017
391,-9223372036848662037,-9223372036791521775,21,BZ,C4,11,ß-idrossibutirrato (BHBA),0.05,mM/l,28,11,2017,-9223372036848662037_2017
393,-9223372036848642833,-9223372036790585475,21,BZ,C4,11,ß-idrossibutirrato (BHBA),0.02,mM/l,4,11,2017,-9223372036848642833_2017
394,-9223372036849135546,-9223372036790575475,21,BZ,C4,11,ß-idrossibutirrato (BHBA),0.04,mM/l,26,11,2017,-9223372036849135546_2017
400,-9223372036848631791,-9223372036794492858,21,BZ,C4,11,ß-idrossibutirrato (BHBA),0.05,mM/l,12,11,2017,-9223372036848631791_2017
406,-9223372036848646284,-9223372036794414536,21,BZ,C4,11,ß-idrossibutirrato (BHBA),0.05,mM/l,13,11,2017,-9223372036848646284_2017
409,-9223372036848635196,-9223372036791540464,21,BZ,C4,11,ß-idrossibutirrato (BHBA),0.02,mM/l,28,11,2017,-9223372036848635196_2017
410,-9223372036848591709,-9223372036791430333,22,TN,C4,11,ß-idrossibutirrato (BHBA),0.02,mM/l,29,11,2017,-9223372036848591709_2017
411,-9223372036850610282,-9223372034205476687,17,BS,C4,11,ß-idrossibutirrato (BHBA),0.01,mM/l,23,11,2017,-9223372036850610282_2017
412,-9223372036848636900,-9223372036794504134,21,BZ,C4,11,ß-idrossibutirrato (BHBA),0.13,mM/l,28,11,2017,-9223372036848636900_2017
413,-9223372036848642495,-9223372036794488808,21,BZ,C4,11,ß-idrossibutirrato (BHBA),0.04,mM/l,23,11,2017,-9223372036848642495_2017
414,-9223372036848658828,-9223372036794484465,21,BZ,C4,11,ß-idrossibutirrato (BHBA),0.05,mM/l,15,11,2017,-9223372036848658828_2017
415,-9223372036848626095,-9223372036794480395,21,BZ,C4,11,ß-idrossibutirrato (BHBA),0.02,mM/l,4,11,2017,-9223372036848626095_2017
420,-9223372036848636905,-9223372036794433060,21,BZ,C4,11,ß-idrossibutirrato (BHBA),0.02,mM/l,30,11,2017,-9223372036848636905_2017
424,-9223372036848598095,-9223372036794143916,22,TN,C4,11,ß-idrossibutirrato (BHBA),0.03,mM/l,28,11,2017,-9223372036848598095_2017
425,-9223372036849082502,-9223372036794113628,22,TN,C4,11,ß-idrossibutirrato (BHBA),0.07,mM/l,22,11,2017,-9223372036849082502_2017
426,-9223372036848642251,-9223372036791521002,21,BZ,C4,11,ß-idrossibutirrato (BHBA),0.02,mM/l,4,11,2017,-9223372036848642251_2017
428,-9223372036848595163,-9223372036791430598,22,TN,C4,11,ß-idrossibutirrato (BHBA),0.07,mM/l,24,11,2017,-9223372036848595163_2017
433,-9223372036848657778,-9223372036794466354,21,BZ,C4,11,ß-idrossibutirrato (BHBA),0.05,mM/l,28,11,2017,-9223372036848657778_2017
439,-9223372036848661297,-9223372036794174595,22,TN,C4,11,ß-idrossibutirrato (BHBA),0.01,mM/l,3,11,2017,-9223372036848661297_2017
440,-9223372036848628853,-9223372036794173243,22,TN,C4,11,ß-idrossibutirrato (BHBA),0.03,mM/l,16,11,2017,-9223372036848628853_2017
444,-9223372036848660505,-9223372036790596416,21,BZ,C4,11,ß-idrossibutirrato (BHBA),0.03,mM/l,7,11,2017,-9223372036848660505_2017
454,-9223372036848661883,-9223372036794439268,21,BZ,C4,11,ß-idrossibutirrato (BHBA),0.01,mM/l,16,11,2017,-9223372036848661883_2017
456,-9223372036848627314,-9223372036794415497,21,BZ,C4,11,ß-idrossibutirrato (BHBA),0.02,mM/l,22,11,2017,-9223372036848627314_2017
459,-9223372036848660947,-9223372036794145615,22,TN,C4,11,ß-idrossibutirrato (BHBA),0.12,mM/l,8,11,2017,-9223372036848660947_2017
460,-9223372036849082280,-9223372036794145006,22,TN,C4,11,ß-idrossibutirrato (BHBA),0.01,mM/l,7,11,2017,-9223372036849082280_2017
462,-9223372036848661561,-9223372036791538947,21,BZ,C4,11,ß-idrossibutirrato (BHBA),0.02,mM/l,4,11,2017,-9223372036848661561_2017
463,-9223372036848649588,-9223372036791531919,21,BZ,C4,11,ß-idrossibutirrato (BHBA),0.06,mM/l,30,11,2017,-9223372036848649588_2017
466,-9223372036848630296,-9223372036790581342,21,BZ,C4,11,ß-idrossibutirrato (BHBA),0.06,mM/l,27,11,2017,-9223372036848630296_2017
469,-9223372036848642240,-9223372036794516511,21,BZ,C4,11,ß-idrossibutirrato (BHBA),0.05,mM/l,14,11,2017,-9223372036848642240_2017
471,-9223372036848625887,-9223372036794487900,21,BZ,C4,11,ß-idrossibutirrato (BHBA),0.03,mM/l,18,11,2017,-9223372036848625887_2017
474,-9223372036848656590,-9223372036794387135,21,BZ,C4,11,ß-idrossibutirrato (BHBA),0.01,mM/l,29,11,2017,-9223372036848656590_2017
477,-9223372036848637768,-9223372036791546472,21,BZ,C4,11,ß-idrossibutirrato (BHBA),0.04,mM/l,25,11,2017,-9223372036848637768_2017
482,-9223372036850183262,-9223372036797269460,24,VI,C4,11,ß-idrossibutirrato (BHBA),0.04,mM/l,29,11,2017,-9223372036850183262_2017
483,-9223372036848859874,-9223372036794818440,17,BS,C4,11,ß-idrossibutirrato (BHBA),0.02,mM/l,3,11,2017,-9223372036848859874_2017
489,-9223372036848634595,-9223372036794467665,21,BZ,C4,11,ß-idrossibutirrato (BHBA),0.05,mM/l,15,11,2017,-9223372036848634595_2017
490,-9223372036848652753,-9223372036794451258,21,BZ,C4,11,ß-idrossibutirrato (BHBA),0.09,mM/l,7,11,2017,-9223372036848652753_2017
492,-9223372036848627116,-9223372036794308281,21,BZ,C4,11,ß-idrossibutirrato (BHBA),0.09,mM/l,7,11,2017,-9223372036848627116_2017
499,-9223372036848654988,-9223372036791522703,21,BZ,C4,11,ß-idrossibutirrato (BHBA),0.06,mM/l,14,11,2017,-9223372036848654988_2017
