,idAnimale,idMisuraPrimaria,codiceIstat,siglaProvincia,codiceSpecieAIA,codiceRazzaAIA,nomeMisura,valoreMisura,unitaDiMisura,giorno,mese,anno,identifying_column
72,-9223372036848637770,-9223372036794486939,21,BZ,C4,11,Acidi Grassi Insaturi Totali,0.94,g/100 g,26,11,2017,-9223372036848637770_2017
73,-9223372036848655697,-9223372036794482864,21,BZ,C4,11,Acidi Grassi Insaturi Totali,1.169,g/100 g,28,11,2017,-9223372036848655697_2017
81,-9223372036848649381,-9223372036794431671,21,BZ,C4,11,Acidi Grassi Insaturi Totali,1.326,g/100 g,25,11,2017,-9223372036848649381_2017
88,-9223372036848662173,-9223372036790582030,21,BZ,C4,11,Acidi Grassi Insaturi Totali,1.143,g/100 g,28,11,2017,-9223372036848662173_2017
95,-9223372036848646455,-9223372036794498107,21,BZ,C4,11,Acidi Grassi Insaturi Totali,1.033,g/100 g,29,11,2017,-9223372036848646455_2017
101,-9223372036848637966,-9223372036794417829,21,BZ,C4,11,Acidi Grassi Insaturi Totali,0.957,g/100 g,28,11,2017,-9223372036848637966_2017
102,-9223372036849124356,-9223372036794263426,21,BZ,C4,11,Acidi Grassi Insaturi Totali,1.273,g/100 g,15,11,2017,-9223372036849124356_2017
105,-9223372036848635947,-9223372036794635937,97,LC,C4,11,Acidi Grassi Insaturi Totali,1.204,g/100 g,17,11,2017,-9223372036848635947_2017
106,-9223372036848642422,-9223372036794527160,21,BZ,C4,11,Acidi Grassi Insaturi Totali,1.143,g/100 g,24,11,2017,-9223372036848642422_2017
107,-9223372036848659785,-9223372036794498969,21,BZ,C4,11,Acidi Grassi Insaturi Totali,1.174,g/100 g,29,11,2017,-9223372036848659785_2017
108,-9223372036848660447,-9223372036794496557,21,BZ,C4,11,Acidi Grassi Insaturi Totali,1.064,g/100 g,29,11,2017,-9223372036848660447_2017
109,-9223372036848631012,-9223372036794492856,21,BZ,C4,11,Acidi Grassi Insaturi Totali,1.41,g/100 g,12,11,2017,-9223372036848631012_2017
112,-9223372036848645597,-9223372036794448863,21,BZ,C4,11,Acidi Grassi Insaturi Totali,1.108,g/100 g,24,11,2017,-9223372036848645597_2017
115,-9223372036848642826,-9223372036791541501,21,BZ,C4,11,Acidi Grassi Insaturi Totali,1.134,g/100 g,29,11,2017,-9223372036848642826_2017
125,-9223372036848627338,-9223372036794496280,21,BZ,C4,11,Acidi Grassi Insaturi Totali,1.094,g/100 g,29,11,2017,-9223372036848627338_2017
138,-9223372036848656364,-9223372036790596593,21,BZ,C4,11,Acidi Grassi Insaturi Totali,1.028,g/100 g,29,11,2017,-9223372036848656364_2017
139,-9223372036848623778,-9223372036790590779,21,BZ,C4,11,Acidi Grassi Insaturi Totali,1.02,g/100 g,21,11,2017,-9223372036848623778_2017
145,-9223372036848648379,-9223372036794497770,21,BZ,C4,11,Acidi Grassi Insaturi Totali,1.38,g/100 g,15,11,2017,-9223372036848648379_2017
146,-9223372036848659884,-9223372036794493393,21,BZ,C4,11,Acidi Grassi Insaturi Totali,0.877,g/100 g,16,11,2017,-9223372036848659884_2017
147,-9223372036849122848,-9223372036794485898,21,BZ,C4,11,Acidi Grassi Insaturi Totali,1.112,g/100 g,28,11,2017,-9223372036849122848_2017
153,-9223372036848641415,-9223372036791517818,21,BZ,C4,11,Acidi Grassi Insaturi Totali,1.279,g/100 g,8,11,2017,-9223372036848641415_2017
154,-9223372036848657359,-9223372036790588290,21,BZ,C4,11,Acidi Grassi Insaturi Totali,1.044,g/100 g,22,11,2017,-9223372036848657359_2017
160,-9223372036848658973,-9223372036794517778,21,BZ,C4,11,Acidi Grassi Insaturi Totali,1.036,g/100 g,26,11,2017,-9223372036848658973_2017
162,-9223372036848658263,-9223372036794490099,21,BZ,C4,11,Acidi Grassi Insaturi Totali,0.831,g/100 g,30,11,2017,-9223372036848658263_2017
165,-9223372036848626038,-9223372036794466750,21,BZ,C4,11,Acidi Grassi Insaturi Totali,1.61,g/100 g,13,11,2017,-9223372036848626038_2017
166,-9223372036848629651,-9223372036794464558,21,BZ,C4,11,Acidi Grassi Insaturi Totali,1.055,g/100 g,28,11,2017,-9223372036848629651_2017
173,-9223372036849084235,-9223372036794421992,21,BZ,C4,11,Acidi Grassi Insaturi Totali,1.091,g/100 g,27,11,2017,-9223372036849084235_2017
174,-9223372036848645523,-9223372036794388959,21,BZ,C4,11,Acidi Grassi Insaturi Totali,1.495,g/100 g,30,11,2017,-9223372036848645523_2017
176,-9223372036848647750,-9223372036790596646,21,BZ,C4,11,Acidi Grassi Insaturi Totali,1.547,g/100 g,28,11,2017,-9223372036848647750_2017
181,-9223372036848643476,-9223372036794524195,21,BZ,C4,11,Acidi Grassi Insaturi Totali,1.192,g/100 g,15,11,2017,-9223372036848643476_2017
188,-9223372036848623798,-9223372036794456822,21,BZ,C4,11,Acidi Grassi Insaturi Totali,1.543,g/100 g,7,11,2017,-9223372036848623798_2017
191,-9223372036849155954,-9223372036791521014,21,BZ,C4,11,Acidi Grassi Insaturi Totali,0.89,g/100 g,4,11,2017,-9223372036849155954_2017
194,-9223372036848620865,-9223372036790596031,21,BZ,C4,11,Acidi Grassi Insaturi Totali,0.961,g/100 g,24,11,2017,-9223372036848620865_2017
195,-9223372036848631164,-9223372036790593562,21,BZ,C4,11,Acidi Grassi Insaturi Totali,1.238,g/100 g,9,11,2017,-9223372036848631164_2017
201,-9223372036848647706,-9223372036794520305,21,BZ,C4,11,Acidi Grassi Insaturi Totali,1.633,g/100 g,6,11,2017,-9223372036848647706_2017
205,-9223372036848642773,-9223372036794462124,21,BZ,C4,11,Acidi Grassi Insaturi Totali,1.225,g/100 g,10,11,2017,-9223372036848642773_2017
208,-9223372036848645004,-9223372036794430334,21,BZ,C4,11,Acidi Grassi Insaturi Totali,1.202,g/100 g,24,11,2017,-9223372036848645004_2017
209,-9223372036848639192,-9223372036794407761,21,BZ,C4,11,Acidi Grassi Insaturi Totali,1.342,g/100 g,27,11,2017,-9223372036848639192_2017
211,-9223372036848658407,-9223372036794379318,21,BZ,C4,11,Acidi Grassi Insaturi Totali,1.221,g/100 g,26,11,2017,-9223372036848658407_2017
213,-9223372036848632836,-9223372036791528793,21,BZ,C4,11,Acidi Grassi Insaturi Totali,0.987,g/100 g,27,11,2017,-9223372036848632836_2017
224,-9223372036848646441,-9223372036794464564,21,BZ,C4,11,Acidi Grassi Insaturi Totali,1.376,g/100 g,28,11,2017,-9223372036848646441_2017
227,-9223372036848645665,-9223372036794390402,21,BZ,C4,11,Acidi Grassi Insaturi Totali,0.958,g/100 g,26,11,2017,-9223372036848645665_2017
229,-9223372036848652568,-9223372036791197510,21,BZ,C4,11,Acidi Grassi Insaturi Totali,1.584,g/100 g,12,11,2017,-9223372036848652568_2017
232,-9223372036848654019,-9223372036790580278,21,BZ,C4,11,Acidi Grassi Insaturi Totali,1.074,g/100 g,28,11,2017,-9223372036848654019_2017
233,-9223372036848654491,-9223372036790562459,21,BZ,C4,11,Acidi Grassi Insaturi Totali,1.212,g/100 g,28,11,2017,-9223372036848654491_2017
234,-9223372036848034032,-9223372036794524179,21,BZ,C4,11,Acidi Grassi Insaturi Totali,1.091,g/100 g,15,11,2017,-9223372036848034032_2017
236,-9223372036848623971,-9223372036794516806,21,BZ,C4,11,Acidi Grassi Insaturi Totali,1.325,g/100 g,17,11,2017,-9223372036848623971_2017
239,-9223372036848650035,-9223372036794485283,21,BZ,C4,11,Acidi Grassi Insaturi Totali,1.585,g/100 g,29,11,2017,-9223372036848650035_2017
240,-9223372036848661880,-9223372036794477147,21,BZ,C4,11,Acidi Grassi Insaturi Totali,0.933,g/100 g,8,11,2017,-9223372036848661880_2017
244,-9223372036848657784,-9223372036794466357,21,BZ,C4,11,Acidi Grassi Insaturi Totali,1.04,g/100 g,28,11,2017,-9223372036848657784_2017
247,-9223372036848630212,-9223372036794463360,21,BZ,C4,11,Acidi Grassi Insaturi Totali,1.295,g/100 g,16,11,2017,-9223372036848630212_2017
248,-9223372036848658930,-9223372036794462443,21,BZ,C4,11,Acidi Grassi Insaturi Totali,0.884,g/100 g,27,11,2017,-9223372036848658930_2017
249,-9223372036848653100,-9223372036794455457,21,BZ,C4,11,Acidi Grassi Insaturi Totali,1.031,g/100 g,28,11,2017,-9223372036848653100_2017
252,-9223372036848641452,-9223372036791546454,21,BZ,C4,11,Acidi Grassi Insaturi Totali,0.985,g/100 g,27,11,2017,-9223372036848641452_2017
254,-9223372036848644408,-9223372036791533994,21,BZ,C4,11,Acidi Grassi Insaturi Totali,1.924,g/100 g,14,11,2017,-9223372036848644408_2017
259,-9223372036848620848,-9223372036794540507,21,BZ,C4,11,Acidi Grassi Insaturi Totali,0.961,g/100 g,29,11,2017,-9223372036848620848_2017
261,-9223372036848630535,-9223372036794516226,21,BZ,C4,11,Acidi Grassi Insaturi Totali,2.156,g/100 g,14,11,2017,-9223372036848630535_2017
266,-9223372036848625959,-9223372036794476891,21,BZ,C4,11,Acidi Grassi Insaturi Totali,1.305,g/100 g,25,11,2017,-9223372036848625959_2017
270,-9223372036848640923,-9223372036794451221,21,BZ,C4,11,Acidi Grassi Insaturi Totali,1.086,g/100 g,4,11,2017,-9223372036848640923_2017
273,-9223372036848644112,-9223372036794408384,21,BZ,C4,11,Acidi Grassi Insaturi Totali,1.265,g/100 g,28,11,2017,-9223372036848644112_2017
274,-9223372036848651161,-9223372036791542464,21,BZ,C4,11,Acidi Grassi Insaturi Totali,1.322,g/100 g,27,11,2017,-9223372036848651161_2017
282,-9223372036848643355,-9223372036794510381,21,BZ,C4,11,Acidi Grassi Insaturi Totali,1.175,g/100 g,21,11,2017,-9223372036848643355_2017
285,-9223372036848629170,-9223372036794500398,21,BZ,C4,11,Acidi Grassi Insaturi Totali,0.902,g/100 g,28,11,2017,-9223372036848629170_2017
294,-9223372036848634455,-9223372036794411120,21,BZ,C4,11,Acidi Grassi Insaturi Totali,0.404,g/100 g,14,11,2017,-9223372036848634455_2017
301,-9223372036848659795,-9223372036791513138,21,BZ,C4,11,Acidi Grassi Insaturi Totali,0.965,g/100 g,24,11,2017,-9223372036848659795_2017
302,-9223372036848630175,-9223372036790592891,21,BZ,C4,11,Acidi Grassi Insaturi Totali,1.075,g/100 g,14,11,2017,-9223372036848630175_2017
304,-9223372036848630196,-9223372036790588373,21,BZ,C4,11,Acidi Grassi Insaturi Totali,1.2,g/100 g,27,11,2017,-9223372036848630196_2017
307,-9223372036848652589,-9223372036790584078,21,BZ,C4,11,Acidi Grassi Insaturi Totali,1.228,g/100 g,25,11,2017,-9223372036848652589_2017
309,-9223372036849084546,-9223372036795137941,16,BG,C4,11,Acidi Grassi Insaturi Totali,1.055,g/100 g,23,11,2017,-9223372036849084546_2017
311,-9223372036849103049,-9223372036794498112,21,BZ,C4,11,Acidi Grassi Insaturi Totali,1.002,g/100 g,29,11,2017,-9223372036849103049_2017
318,-9223372036848634255,-9223372036794467251,21,BZ,C4,11,Acidi Grassi Insaturi Totali,0.979,g/100 g,29,11,2017,-9223372036848634255_2017
319,-9223372036848653013,-9223372036794459204,21,BZ,C4,11,Acidi Grassi Insaturi Totali,0.957,g/100 g,1,11,2017,-9223372036848653013_2017
322,-9223372036848651757,-9223372036794421115,21,BZ,C4,11,Acidi Grassi Insaturi Totali,1.162,g/100 g,29,11,2017,-9223372036848651757_2017
324,-9223372036848658359,-9223372036794398308,21,BZ,C4,11,Acidi Grassi Insaturi Totali,1.354,g/100 g,27,11,2017,-9223372036848658359_2017
327,-9223372036848034430,-9223372036791549416,21,BZ,C4,11,Acidi Grassi Insaturi Totali,1.107,g/100 g,28,11,2017,-9223372036848034430_2017
329,-9223372036848642283,-9223372036791527111,21,BZ,C4,11,Acidi Grassi Insaturi Totali,1.638,g/100 g,3,11,2017,-9223372036848642283_2017
330,-9223372036848657306,-9223372036791516774,21,BZ,C4,11,Acidi Grassi Insaturi Totali,1.082,g/100 g,26,11,2017,-9223372036848657306_2017
335,-9223372036848648338,-9223372036794499296,21,BZ,C4,11,Acidi Grassi Insaturi Totali,1.064,g/100 g,28,11,2017,-9223372036848648338_2017
342,-9223372036848649379,-9223372036794430509,21,BZ,C4,11,Acidi Grassi Insaturi Totali,0.681,g/100 g,28,11,2017,-9223372036848649379_2017
347,-9223372036848659839,-9223372036790664961,17,BS,C4,11,Acidi Grassi Insaturi Totali,1.227,g/100 g,7,11,2017,-9223372036848659839_2017
348,-9223372036848115768,-9223372034205114804,21,BZ,C4,11,Acidi Grassi Insaturi Totali,1.155,g/100 g,28,11,2017,-9223372036848115768_2017
350,-9223372036848647768,-9223372036794524797,21,BZ,C4,11,Acidi Grassi Insaturi Totali,0.825,g/100 g,6,11,2017,-9223372036848647768_2017
358,-9223372036848648542,-9223372036794453760,21,BZ,C4,11,Acidi Grassi Insaturi Totali,1.185,g/100 g,28,11,2017,-9223372036848648542_2017
362,-9223372036848649961,-9223372036794409588,21,BZ,C4,11,Acidi Grassi Insaturi Totali,0.892,g/100 g,29,11,2017,-9223372036848649961_2017
364,-9223372036849101795,-9223372036794390411,21,BZ,C4,11,Acidi Grassi Insaturi Totali,1.319,g/100 g,26,11,2017,-9223372036849101795_2017
370,-9223372036848645240,-9223372036794537050,21,BZ,C4,11,Acidi Grassi Insaturi Totali,1.047,g/100 g,12,11,2017,-9223372036848645240_2017
371,-9223372036848623356,-9223372036794517208,21,BZ,C4,11,Acidi Grassi Insaturi Totali,1.022,g/100 g,30,11,2017,-9223372036848623356_2017
372,-9223372036848654490,-9223372036794499610,21,BZ,C4,11,Acidi Grassi Insaturi Totali,1.344,g/100 g,29,11,2017,-9223372036848654490_2017
373,-9223372036848640246,-9223372036794478108,21,BZ,C4,11,Acidi Grassi Insaturi Totali,1.566,g/100 g,7,11,2017,-9223372036848640246_2017
375,-9223372036848653337,-9223372036794472464,21,BZ,C4,11,Acidi Grassi Insaturi Totali,0.998,g/100 g,21,11,2017,-9223372036848653337_2017
376,-9223372036848631483,-9223372036794468527,21,BZ,C4,11,Acidi Grassi Insaturi Totali,0.975,g/100 g,17,11,2017,-9223372036848631483_2017
378,-9223372036848654131,-9223372036794433533,21,BZ,C4,11,Acidi Grassi Insaturi Totali,1.317,g/100 g,6,11,2017,-9223372036848654131_2017
379,-9223372036848644165,-9223372036794421105,21,BZ,C4,11,Acidi Grassi Insaturi Totali,1.913,g/100 g,29,11,2017,-9223372036848644165_2017
380,-9223372036848615483,-9223372036794419405,21,BZ,C4,11,Acidi Grassi Insaturi Totali,1.049,g/100 g,29,11,2017,-9223372036848615483_2017
384,-9223372036848622344,-9223372036791529366,21,BZ,C4,11,Acidi Grassi Insaturi Totali,1.169,g/100 g,28,11,2017,-9223372036848622344_2017
389,-9223372036845023454,-9223372034205115158,21,BZ,C4,11,Acidi Grassi Insaturi Totali,1.295,g/100 g,29,11,2017,-9223372036845023454_2017
390,-9223372036849090804,-9223372036794817212,17,BS,C4,11,Acidi Grassi Insaturi Totali,1.226,g/100 g,7,11,2017,-9223372036849090804_2017
399,-9223372036848640894,-9223372036794455453,21,BZ,C4,11,Acidi Grassi Insaturi Totali,1.04,g/100 g,28,11,2017,-9223372036848640894_2017
400,-9223372036848631489,-9223372036794449143,21,BZ,C4,11,Acidi Grassi Insaturi Totali,0.96,g/100 g,28,11,2017,-9223372036848631489_2017
406,-9223372036848644958,-9223372036791526284,21,BZ,C4,11,Acidi Grassi Insaturi Totali,1.189,g/100 g,25,11,2017,-9223372036848644958_2017
407,-9223372036848662037,-9223372036791521775,21,BZ,C4,11,Acidi Grassi Insaturi Totali,1.004,g/100 g,28,11,2017,-9223372036848662037_2017
409,-9223372036849135546,-9223372036790575475,21,BZ,C4,11,Acidi Grassi Insaturi Totali,1.207,g/100 g,26,11,2017,-9223372036849135546_2017
414,-9223372036848631791,-9223372036794492858,21,BZ,C4,11,Acidi Grassi Insaturi Totali,1.017,g/100 g,12,11,2017,-9223372036848631791_2017
421,-9223372036848646284,-9223372036794414536,21,BZ,C4,11,Acidi Grassi Insaturi Totali,1.338,g/100 g,13,11,2017,-9223372036848646284_2017
424,-9223372036848635196,-9223372036791540464,21,BZ,C4,11,Acidi Grassi Insaturi Totali,1.075,g/100 g,28,11,2017,-9223372036848635196_2017
425,-9223372036848632300,-9223372036791535991,21,BZ,C4,11,Acidi Grassi Insaturi Totali,1.088,g/100 g,28,11,2017,-9223372036848632300_2017
426,-9223372036850610282,-9223372034205476687,17,BS,C4,11,Acidi Grassi Insaturi Totali,1.189,g/100 g,23,11,2017,-9223372036850610282_2017
427,-9223372036848636900,-9223372036794504134,21,BZ,C4,11,Acidi Grassi Insaturi Totali,0.979,g/100 g,28,11,2017,-9223372036848636900_2017
429,-9223372036848658828,-9223372036794484465,21,BZ,C4,11,Acidi Grassi Insaturi Totali,0.804,g/100 g,15,11,2017,-9223372036848658828_2017
430,-9223372036848626095,-9223372036794480395,21,BZ,C4,11,Acidi Grassi Insaturi Totali,1.137,g/100 g,4,11,2017,-9223372036848626095_2017
436,-9223372036848636905,-9223372036794433060,21,BZ,C4,11,Acidi Grassi Insaturi Totali,0.873,g/100 g,30,11,2017,-9223372036848636905_2017
439,-9223372036848659531,-9223372036791549362,21,BZ,C4,11,Acidi Grassi Insaturi Totali,1.291,g/100 g,29,11,2017,-9223372036848659531_2017
440,-9223372036848642251,-9223372036791521002,21,BZ,C4,11,Acidi Grassi Insaturi Totali,1.057,g/100 g,4,11,2017,-9223372036848642251_2017
443,-9223372036848639243,-9223372036790580478,21,BZ,C4,11,Acidi Grassi Insaturi Totali,1.716,g/100 g,25,11,2017,-9223372036848639243_2017
447,-9223372036848648988,-9223372036794502323,21,BZ,C4,11,Acidi Grassi Insaturi Totali,1.58,g/100 g,24,11,2017,-9223372036848648988_2017
450,-9223372036848657778,-9223372036794466354,21,BZ,C4,11,Acidi Grassi Insaturi Totali,1.329,g/100 g,28,11,2017,-9223372036848657778_2017
458,-9223372036848660505,-9223372036790596416,21,BZ,C4,11,Acidi Grassi Insaturi Totali,1.605,g/100 g,7,11,2017,-9223372036848660505_2017
468,-9223372036849142393,-9223372036794450055,21,BZ,C4,11,Acidi Grassi Insaturi Totali,1.853,g/100 g,11,11,2017,-9223372036849142393_2017
477,-9223372036848649588,-9223372036791531919,21,BZ,C4,11,Acidi Grassi Insaturi Totali,0.866,g/100 g,30,11,2017,-9223372036848649588_2017
480,-9223372036848630296,-9223372036790581342,21,BZ,C4,11,Acidi Grassi Insaturi Totali,1.068,g/100 g,27,11,2017,-9223372036848630296_2017
485,-9223372036848659224,-9223372036794490721,21,BZ,C4,11,Acidi Grassi Insaturi Totali,1.216,g/100 g,30,11,2017,-9223372036848659224_2017
489,-9223372036849106707,-9223372036794419866,21,BZ,C4,11,Acidi Grassi Insaturi Totali,1.015,g/100 g,26,11,2017,-9223372036849106707_2017
490,-9223372036848656590,-9223372036794387135,21,BZ,C4,11,Acidi Grassi Insaturi Totali,0.934,g/100 g,29,11,2017,-9223372036848656590_2017
494,-9223372036848637768,-9223372036791546472,21,BZ,C4,11,Acidi Grassi Insaturi Totali,0.901,g/100 g,25,11,2017,-9223372036848637768_2017
505,-9223372036848634595,-9223372036794467665,21,BZ,C4,11,Acidi Grassi Insaturi Totali,1.276,g/100 g,15,11,2017,-9223372036848634595_2017
515,-9223372036848645264,-9223372036791540465,21,BZ,C4,11,Acidi Grassi Insaturi Totali,1.257,g/100 g,28,11,2017,-9223372036848645264_2017
519,-9223372036848654988,-9223372036791522703,21,BZ,C4,11,Acidi Grassi Insaturi Totali,1.209,g/100 g,14,11,2017,-9223372036848654988_2017
521,-9223372036848635259,-9223372036790584213,21,BZ,C4,11,Acidi Grassi Insaturi Totali,1.095,g/100 g,17,11,2017,-9223372036848635259_2017
524,-9223372036848658763,-9223372036790554305,21,BZ,C4,11,Acidi Grassi Insaturi Totali,1.644,g/100 g,18,11,2017,-9223372036848658763_2017
527,-9223372036848635191,-9223372036794497177,21,BZ,C4,11,Acidi Grassi Insaturi Totali,1.329,g/100 g,13,11,2017,-9223372036848635191_2017
528,-9223372036848652569,-9223372036794490719,21,BZ,C4,11,Acidi Grassi Insaturi Totali,0.779,g/100 g,30,11,2017,-9223372036848652569_2017
531,-9223372036848623967,-9223372036794472205,21,BZ,C4,11,Acidi Grassi Insaturi Totali,1.092,g/100 g,24,11,2017,-9223372036848623967_2017
533,-9223372036848631119,-9223372036794451883,21,BZ,C4,11,Acidi Grassi Insaturi Totali,1.056,g/100 g,27,11,2017,-9223372036848631119_2017
536,-9223372036848646263,-9223372036794417840,21,BZ,C4,11,Acidi Grassi Insaturi Totali,1.452,g/100 g,28,11,2017,-9223372036848646263_2017
542,-9223372036848623284,-9223372036791520873,21,BZ,C4,11,Acidi Grassi Insaturi Totali,1.343,g/100 g,8,11,2017,-9223372036848623284_2017
552,-9223372036848651179,-9223372036794459390,21,BZ,C4,11,Acidi Grassi Insaturi Totali,1.174,g/100 g,4,11,2017,-9223372036848651179_2017
555,-9223372036849116250,-9223372036794438037,21,BZ,C4,11,Acidi Grassi Insaturi Totali,1.01,g/100 g,29,11,2017,-9223372036849116250_2017
556,-9223372036848627573,-9223372036794435739,21,BZ,C4,11,Acidi Grassi Insaturi Totali,0.972,g/100 g,30,11,2017,-9223372036848627573_2017
558,-9223372036848660845,-9223372036794416581,21,BZ,C4,11,Acidi Grassi Insaturi Totali,1.444,g/100 g,3,11,2017,-9223372036848660845_2017
560,-9223372036849157727,-9223372036791548725,21,BZ,C4,11,Acidi Grassi Insaturi Totali,1.405,g/100 g,28,11,2017,-9223372036849157727_2017
563,-9223372036848624978,-9223372036791512181,21,BZ,C4,11,Acidi Grassi Insaturi Totali,1.207,g/100 g,29,11,2017,-9223372036848624978_2017
568,-9223372036848655960,-9223372034205375733,14,SO,C4,11,Acidi Grassi Insaturi Totali,1.296,g/100 g,27,11,2017,-9223372036848655960_2017
583,-9223372036848642130,-9223372036794408098,21,BZ,C4,11,Acidi Grassi Insaturi Totali,1.275,g/100 g,24,11,2017,-9223372036848642130_2017
584,-9223372036848636624,-9223372036794323167,21,BZ,C4,11,Acidi Grassi Insaturi Totali,1.189,g/100 g,17,11,2017,-9223372036848636624_2017
585,-9223372036848637784,-9223372036791546273,21,BZ,C4,11,Acidi Grassi Insaturi Totali,0.976,g/100 g,26,11,2017,-9223372036848637784_2017
590,-9223372036848649930,-9223372036790589584,21,BZ,C4,11,Acidi Grassi Insaturi Totali,1.261,g/100 g,10,11,2017,-9223372036848649930_2017
591,-9223372036848653978,-9223372036790576425,21,BZ,C4,11,Acidi Grassi Insaturi Totali,1.346,g/100 g,16,11,2017,-9223372036848653978_2017
592,-9223372036849113987,-9223372036790576289,21,BZ,C4,11,Acidi Grassi Insaturi Totali,1.246,g/100 g,23,11,2017,-9223372036849113987_2017
594,-9223372036848631089,-9223372036794508601,21,BZ,C4,11,Acidi Grassi Insaturi Totali,0.982,g/100 g,23,11,2017,-9223372036848631089_2017
596,-9223372036848635942,-9223372036794467257,21,BZ,C4,11,Acidi Grassi Insaturi Totali,1.449,g/100 g,29,11,2017,-9223372036848635942_2017
600,-9223372036848628897,-9223372036794408374,21,BZ,C4,11,Acidi Grassi Insaturi Totali,1.408,g/100 g,28,11,2017,-9223372036848628897_2017
602,-9223372036848643302,-9223372036790602789,21,BZ,C4,11,Acidi Grassi Insaturi Totali,1.088,g/100 g,25,11,2017,-9223372036848643302_2017
604,-9223372036848623951,-9223372036790590780,21,BZ,C4,11,Acidi Grassi Insaturi Totali,0.963,g/100 g,21,11,2017,-9223372036848623951_2017
605,-9223372036848650466,-9223372036790590757,21,BZ,C4,11,Acidi Grassi Insaturi Totali,1.331,g/100 g,24,11,2017,-9223372036848650466_2017
609,-9223372036848644594,-9223372036794508303,21,BZ,C4,11,Acidi Grassi Insaturi Totali,1.148,g/100 g,24,11,2017,-9223372036848644594_2017
613,-9223372036848656492,-9223372036794485012,21,BZ,C4,11,Acidi Grassi Insaturi Totali,0.999,g/100 g,28,11,2017,-9223372036848656492_2017
616,-9223372036849146667,-9223372036794444045,21,BZ,C4,11,Acidi Grassi Insaturi Totali,1.256,g/100 g,13,11,2017,-9223372036849146667_2017
626,-9223372036850556276,-9223372036799319133,97,LC,C4,11,Acidi Grassi Insaturi Totali,1.777,g/100 g,24,11,2017,-9223372036850556276_2017
627,-9223372036848648853,-9223372036798926203,16,BG,C4,11,Acidi Grassi Insaturi Totali,1.478,g/100 g,18,11,2017,-9223372036848648853_2017
631,-9223372036848625503,-9223372036794502330,21,BZ,C4,11,Acidi Grassi Insaturi Totali,0.952,g/100 g,19,11,2017,-9223372036848625503_2017
644,-9223372036848645210,-9223372036790587613,21,BZ,C4,11,Acidi Grassi Insaturi Totali,0.99,g/100 g,6,11,2017,-9223372036848645210_2017
647,-9223372036848637838,-9223372036790577636,21,BZ,C4,11,Acidi Grassi Insaturi Totali,1.19,g/100 g,28,11,2017,-9223372036848637838_2017
652,-9223372036848654398,-9223372036794496309,21,BZ,C4,11,Acidi Grassi Insaturi Totali,1.248,g/100 g,27,11,2017,-9223372036848654398_2017
653,-9223372036848637820,-9223372036794494979,21,BZ,C4,11,Acidi Grassi Insaturi Totali,1.238,g/100 g,15,11,2017,-9223372036848637820_2017
