,idAnimale,idMisuraPrimaria,codiceIstat,siglaProvincia,codiceSpecieAIA,codiceRazzaAIA,nomeMisura,valoreMisura,unitaDiMisura,giorno,mese,anno,identifying_column
185,-9223372036848627499,-9223372035216475566,21,BZ,C4,11,Acidi Grassi Misti,1.363,g/100 g,27,12,2021,-9223372036848627499_2021
186,-9223372036847987821,-9223372035099218930,21,BZ,C4,11,Acidi Grassi Misti,1.491,g/100 g,25,12,2021,-9223372036847987821_2021
187,-9223372036847920334,-9223372035099180044,21,BZ,C4,11,Acidi Grassi Misti,1.51,g/100 g,29,12,2021,-9223372036847920334_2021
188,-9223372036848651744,-9223372035099155021,21,BZ,C4,11,Acidi Grassi Misti,0.855,g/100 g,31,12,2021,-9223372036848651744_2021
189,-9223372036848621000,-9223372035254154413,21,BZ,C4,11,Acidi Grassi Misti,1.459,g/100 g,2,12,2021,-9223372036848621000_2021
190,-9223372036846490600,-9223372035254135184,21,BZ,C4,11,Acidi Grassi Misti,1.211,g/100 g,1,12,2021,-9223372036846490600_2021
191,-9223372036848612820,-9223372035244649756,21,BZ,C4,11,Acidi Grassi Misti,1.444,g/100 g,3,12,2021,-9223372036848612820_2021
192,-9223372036848658166,-9223372035244607638,21,BZ,C4,11,Acidi Grassi Misti,1.425,g/100 g,8,12,2021,-9223372036848658166_2021
193,-9223372036847955220,-9223372035244589075,21,BZ,C4,11,Acidi Grassi Misti,1.228,g/100 g,9,12,2021,-9223372036847955220_2021
194,-9223372036847945098,-9223372035234026159,21,BZ,C4,11,Acidi Grassi Misti,1.553,g/100 g,11,12,2021,-9223372036847945098_2021
195,-9223372036846247674,-9223372035233996240,21,BZ,C4,11,Acidi Grassi Misti,1.047,g/100 g,13,12,2021,-9223372036846247674_2021
196,-9223372036848639230,-9223372035233972017,21,BZ,C4,11,Acidi Grassi Misti,1.625,g/100 g,14,12,2021,-9223372036848639230_2021
197,-9223372036848627067,-9223372035223529734,21,BZ,C4,11,Acidi Grassi Misti,0.993,g/100 g,20,12,2021,-9223372036848627067_2021
198,-9223372036848653337,-9223372035223527113,21,BZ,C4,11,Acidi Grassi Misti,1.152,g/100 g,19,12,2021,-9223372036848653337_2021
199,-9223372036848630198,-9223372035223516097,21,BZ,C4,11,Acidi Grassi Misti,1.804,g/100 g,22,12,2021,-9223372036848630198_2021
200,-9223372036848126464,-9223372035223499384,21,BZ,C4,11,Acidi Grassi Misti,1.541,g/100 g,20,12,2021,-9223372036848126464_2021
201,-9223372036848026356,-9223372035223377126,21,BZ,C4,11,Acidi Grassi Misti,1.333,g/100 g,17,12,2021,-9223372036848026356_2021
202,-9223372036848627322,-9223372035216502635,21,BZ,C4,11,Acidi Grassi Misti,1.703,g/100 g,24,12,2021,-9223372036848627322_2021
203,-9223372036848122672,-9223372035216476003,21,BZ,C4,11,Acidi Grassi Misti,1.477,g/100 g,27,12,2021,-9223372036848122672_2021
204,-9223372036848637779,-9223372035099217314,21,BZ,C4,11,Acidi Grassi Misti,1.452,g/100 g,27,12,2021,-9223372036848637779_2021
205,-9223372036848121221,-9223372035099178937,21,BZ,C4,11,Acidi Grassi Misti,1.275,g/100 g,30,12,2021,-9223372036848121221_2021
206,-9223372036848126421,-9223372035254179841,21,BZ,C4,11,Acidi Grassi Misti,1.428,g/100 g,1,12,2021,-9223372036848126421_2021
207,-9223372036847994857,-9223372035254155632,21,BZ,C4,11,Acidi Grassi Misti,1.377,g/100 g,2,12,2021,-9223372036847994857_2021
208,-9223372036848635416,-9223372035254154876,21,BZ,C4,11,Acidi Grassi Misti,1.347,g/100 g,2,12,2021,-9223372036848635416_2021
209,-9223372036848640306,-9223372035244627887,21,BZ,C4,11,Acidi Grassi Misti,2.142,g/100 g,4,12,2021,-9223372036848640306_2021
210,-9223372036848661267,-9223372035244597894,21,BZ,C4,11,Acidi Grassi Misti,1.157,g/100 g,6,12,2021,-9223372036848661267_2021
211,-9223372036847924407,-9223372035244590890,21,BZ,C4,11,Acidi Grassi Misti,1.584,g/100 g,8,12,2021,-9223372036847924407_2021
212,-9223372036848656913,-9223372035244589521,21,BZ,C4,11,Acidi Grassi Misti,1.457,g/100 g,9,12,2021,-9223372036848656913_2021
213,-9223372036846215332,-9223372035234022926,21,BZ,C4,11,Acidi Grassi Misti,1.112,g/100 g,15,12,2021,-9223372036846215332_2021
214,-9223372036846116236,-9223372035233985529,21,BZ,C4,11,Acidi Grassi Misti,1.31,g/100 g,8,12,2021,-9223372036846116236_2021
215,-9223372036846487608,-9223372035223550054,21,BZ,C4,11,Acidi Grassi Misti,1.387,g/100 g,18,12,2021,-9223372036846487608_2021
216,-9223372036847979853,-9223372035223513947,21,BZ,C4,11,Acidi Grassi Misti,1.582,g/100 g,19,12,2021,-9223372036847979853_2021
217,-9223372036847869819,-9223372035223503171,21,BZ,C4,11,Acidi Grassi Misti,1.791,g/100 g,21,12,2021,-9223372036847869819_2021
218,-9223372036849103518,-9223372035216513560,21,BZ,C4,11,Acidi Grassi Misti,2.049,g/100 g,25,12,2021,-9223372036849103518_2021
219,-9223372036848125572,-9223372035216498363,21,BZ,C4,11,Acidi Grassi Misti,1.775,g/100 g,25,12,2021,-9223372036848125572_2021
220,-9223372036847864572,-9223372035099151704,21,BZ,C4,11,Acidi Grassi Misti,1.241,g/100 g,31,12,2021,-9223372036847864572_2021
221,-9223372036850185968,-9223372035249697226,24,VI,C4,11,Acidi Grassi Misti,0.925,g/100 g,7,12,2021,-9223372036850185968_2021
222,-9223372036847954108,-9223372035244613562,21,BZ,C4,11,Acidi Grassi Misti,1.117,g/100 g,9,12,2021,-9223372036847954108_2021
223,-9223372036846323890,-9223372035244594820,21,BZ,C4,11,Acidi Grassi Misti,0.947,g/100 g,7,12,2021,-9223372036846323890_2021
224,-9223372036848614988,-9223372035244589355,21,BZ,C4,11,Acidi Grassi Misti,1.529,g/100 g,9,12,2021,-9223372036848614988_2021
225,-9223372036848126230,-9223372035233997461,21,BZ,C4,11,Acidi Grassi Misti,1.667,g/100 g,11,12,2021,-9223372036848126230_2021
226,-9223372036848645635,-9223372035233996406,21,BZ,C4,11,Acidi Grassi Misti,3.762,g/100 g,11,12,2021,-9223372036848645635_2021
227,-9223372036847968234,-9223372035233991810,21,BZ,C4,11,Acidi Grassi Misti,1.315,g/100 g,10,12,2021,-9223372036847968234_2021
228,-9223372036846267793,-9223372035233973181,21,BZ,C4,11,Acidi Grassi Misti,1.158,g/100 g,15,12,2021,-9223372036846267793_2021
229,-9223372036846489116,-9223372035223529258,21,BZ,C4,11,Acidi Grassi Misti,1.498,g/100 g,20,12,2021,-9223372036846489116_2021
230,-9223372036848119259,-9223372035223500306,21,BZ,C4,11,Acidi Grassi Misti,1.323,g/100 g,19,12,2021,-9223372036848119259_2021
231,-9223372036848635246,-9223372035216484682,21,BZ,C4,11,Acidi Grassi Misti,1.22,g/100 g,26,12,2021,-9223372036848635246_2021
232,-9223372036848640607,-9223372035099221976,21,BZ,C4,11,Acidi Grassi Misti,1.184,g/100 g,28,12,2021,-9223372036848640607_2021
233,-9223372036846943240,-9223372035099153545,21,BZ,C4,11,Acidi Grassi Misti,1.979,g/100 g,29,12,2021,-9223372036846943240_2021
234,-9223372036846195255,-9223372035099153390,21,BZ,C4,11,Acidi Grassi Misti,1.247,g/100 g,29,12,2021,-9223372036846195255_2021
235,-9223372036848631669,-9223372035099149796,21,BZ,C4,11,Acidi Grassi Misti,1.645,g/100 g,30,12,2021,-9223372036848631669_2021
236,-9223372036847948534,-9223372035244626120,21,BZ,C4,11,Acidi Grassi Misti,1.086,g/100 g,7,12,2021,-9223372036847948534_2021
237,-9223372036849143444,-9223372035244623838,21,BZ,C4,11,Acidi Grassi Misti,1.244,g/100 g,4,12,2021,-9223372036849143444_2021
238,-9223372036847950530,-9223372035244587019,21,BZ,C4,11,Acidi Grassi Misti,1.078,g/100 g,7,12,2021,-9223372036847950530_2021
239,-9223372036848122227,-9223372035244517158,21,BZ,C4,11,Acidi Grassi Misti,1.335,g/100 g,8,12,2021,-9223372036848122227_2021
