,idAnimale,idMisuraPrimaria,codiceIstat,siglaProvincia,codiceSpecieAIA,codiceRazzaAIA,nomeMisura,valoreMisura,unitaDiMisura,giorno,mese,anno,identifying_column
236,-9223372036848623971,-9223372036794516806,21,BZ,C4,11,Acidi Grassi Saturi Totali (SFA),3.091,g/100 g,17,11,2017,-9223372036848623971_2017
239,-9223372036848650035,-9223372036794485283,21,BZ,C4,11,Acidi Grassi Saturi Totali (SFA),2.505,g/100 g,29,11,2017,-9223372036848650035_2017
240,-9223372036848661880,-9223372036794477147,21,BZ,C4,11,Acidi Grassi Saturi Totali (SFA),1.974,g/100 g,8,11,2017,-9223372036848661880_2017
244,-9223372036848657784,-9223372036794466357,21,BZ,C4,11,Acidi Grassi Saturi Totali (SFA),2.056,g/100 g,28,11,2017,-9223372036848657784_2017
247,-9223372036848630212,-9223372036794463360,21,BZ,C4,11,Acidi Grassi Saturi Totali (SFA),2.587,g/100 g,16,11,2017,-9223372036848630212_2017
248,-9223372036848658930,-9223372036794462443,21,BZ,C4,11,Acidi Grassi Saturi Totali (SFA),2.123,g/100 g,27,11,2017,-9223372036848658930_2017
249,-9223372036848653100,-9223372036794455457,21,BZ,C4,11,Acidi Grassi Saturi Totali (SFA),2.138,g/100 g,28,11,2017,-9223372036848653100_2017
252,-9223372036848641452,-9223372036791546454,21,BZ,C4,11,Acidi Grassi Saturi Totali (SFA),2.302,g/100 g,27,11,2017,-9223372036848641452_2017
254,-9223372036848644408,-9223372036791533994,21,BZ,C4,11,Acidi Grassi Saturi Totali (SFA),2.735,g/100 g,14,11,2017,-9223372036848644408_2017
259,-9223372036848620848,-9223372036794540507,21,BZ,C4,11,Acidi Grassi Saturi Totali (SFA),1.883,g/100 g,29,11,2017,-9223372036848620848_2017
261,-9223372036848630535,-9223372036794516226,21,BZ,C4,11,Acidi Grassi Saturi Totali (SFA),3.045,g/100 g,14,11,2017,-9223372036848630535_2017
266,-9223372036848625959,-9223372036794476891,21,BZ,C4,11,Acidi Grassi Saturi Totali (SFA),2.56,g/100 g,25,11,2017,-9223372036848625959_2017
270,-9223372036848640923,-9223372036794451221,21,BZ,C4,11,Acidi Grassi Saturi Totali (SFA),2.309,g/100 g,4,11,2017,-9223372036848640923_2017
