,idAnimale,idMisuraPrimaria,codiceIstat,siglaProvincia,codiceSpecieAIA,codiceRazzaAIA,nomeMisura,valoreMisura,unitaDiMisura,giorno,mese,anno,identifying_column
42,-9223372036848115877,-9223372034205951969,21,BZ,C4,11,Acetone,0.13,mM/l,4,11,2017,-9223372036848115877_2017
43,-9223372036848126836,-9223372034205665995,21,BZ,C4,11,Acetone,0.0,mM/l,12,11,2017,-9223372036848126836_2017
44,-9223372036848115773,-9223372034205950870,21,BZ,C4,11,Acetone,0.04,mM/l,3,11,2017,-9223372036848115773_2017
45,-9223372036830840776,-9223372034205952080,21,BZ,C4,11,Acetone,-0.03,mM/l,3,11,2017,-9223372036830840776_2017
46,-9223372036849436168,-9223372034206134382,14,SO,C4,11,Acetone,0.0,mM/l,3,11,2017,-9223372036849436168_2017
47,-9223372036832218953,-9223372034205443353,21,BZ,C4,11,Acetone,0.06,mM/l,18,11,2017,-9223372036832218953_2017
48,-9223372036848655104,-9223372034205296149,14,SO,C4,11,Acetone,0.12,mM/l,27,11,2017,-9223372036848655104_2017
49,-9223372036847941719,-9223372034205665845,21,BZ,C4,11,Acetone,-0.04,mM/l,12,11,2017,-9223372036847941719_2017
50,-9223372036845099425,-9223372034205443848,21,BZ,C4,11,Acetone,0.53,mM/l,17,11,2017,-9223372036845099425_2017
51,-9223372036849299050,-9223372034205376898,14,SO,C4,11,Acetone,0.0,mM/l,27,11,2017,-9223372036849299050_2017
52,-9223372036848657486,-9223372034205376884,14,SO,C4,11,Acetone,0.14,mM/l,27,11,2017,-9223372036848657486_2017
67,-9223372036848600489,-9223372034204086924,22,TN,C4,11,Acetone,0.0,mM/l,20,1,2018,-9223372036848600489_2018
261,-9223372036848660871,-9223372034200590008,14,SO,C4,11,Acetone,0.0,mM/l,27,4,2018,-9223372036848660871_2018
262,-9223372036849089201,-9223372034200783811,22,TN,C4,11,Acetone,0.0,mM/l,21,4,2018,-9223372036849089201_2018
269,-9223372036848620475,-9223372034200783818,22,TN,C4,11,Acetone,0.0,mM/l,21,4,2018,-9223372036848620475_2018
279,-9223372036849090363,-9223372034201358863,13,CO,C4,11,Acetone,0.06,mM/l,3,4,2018,-9223372036849090363_2018
288,-9223372036848598256,-9223372034201208916,22,TN,C4,11,Acetone,0.0,mM/l,10,4,2018,-9223372036848598256_2018
292,-9223372036848595245,-9223372034201298371,22,TN,C4,11,Acetone,0.0,mM/l,5,4,2018,-9223372036848595245_2018
309,-9223372036848592109,-9223372034201090377,22,TN,C4,11,Acetone,0.0,mM/l,13,4,2018,-9223372036848592109_2018
380,-9223372036847527485,-9223372034199502067,17,BS,C4,11,Acetone,0.18,mM/l,29,5,2018,-9223372036847527485_2018
466,-9223372036849122428,-9223372034198329452,22,TN,C4,11,Acetone,0.0,mM/l,12,7,2018,-9223372036849122428_2018
467,-9223372036848604697,-9223372034198171773,22,TN,C4,11,Acetone,0.0,mM/l,20,7,2018,-9223372036848604697_2018
474,-9223372036848633638,-9223372034198171780,22,TN,C4,11,Acetone,0.0,mM/l,20,7,2018,-9223372036848633638_2018
532,-9223372036848589431,-9223372034196940394,22,TN,C4,11,Acetone,0.0,mM/l,9,10,2018,-9223372036848589431_2018
542,-9223372036849149042,-9223372034196674509,22,TN,C4,11,Acetone,0.0,mM/l,27,10,2018,-9223372036849149042_2018
554,-9223372036850492974,-9223372034196831692,16,BG,C4,11,Acetone,0.0,mM/l,20,10,2018,-9223372036850492974_2018
562,-9223372036848592239,-9223372034197063562,22,TN,C4,11,Acetone,0.0,mM/l,3,10,2018,-9223372036848592239_2018
600,-9223372036848652566,-9223372034195767243,21,BZ,C4,11,Acetone,0.02,mM/l,30,11,2018,-9223372036848652566_2018
605,-9223372036848636884,-9223372034195767222,21,BZ,C4,11,Acetone,0.08,mM/l,30,11,2018,-9223372036848636884_2018
618,-9223372036848626039,-9223372034196502879,22,TN,C4,11,Acetone,0.0,mM/l,9,11,2018,-9223372036848626039_2018
619,-9223372036848649752,-9223372036715223023,21,BZ,C4,11,Acetone,0.03,mM/l,19,12,2018,-9223372036848649752_2018
620,-9223372036848612613,-9223372036715216322,21,BZ,C4,11,Acetone,0.02,mM/l,19,12,2018,-9223372036848612613_2018
621,-9223372036848629494,-9223372036715197651,21,BZ,C4,11,Acetone,0.02,mM/l,22,12,2018,-9223372036848629494_2018
622,-9223372036848641352,-9223372036715181698,21,BZ,C4,11,Acetone,0.01,mM/l,23,12,2018,-9223372036848641352_2018
623,-9223372036848609489,-9223372036715175102,21,BZ,C4,11,Acetone,0.0,mM/l,27,12,2018,-9223372036848609489_2018
624,-9223372036848610549,-9223372036715092595,21,BZ,C4,11,Acetone,0.06,mM/l,28,12,2018,-9223372036848610549_2018
625,-9223372036848642534,-9223372036715092422,21,BZ,C4,11,Acetone,-0.05,mM/l,28,12,2018,-9223372036848642534_2018
626,-9223372036849152931,-9223372036714869695,21,BZ,C4,11,Acetone,-0.02,mM/l,18,12,2018,-9223372036849152931_2018
627,-9223372036849119983,-9223372036715235457,21,BZ,C4,11,Acetone,-0.01,mM/l,30,12,2018,-9223372036849119983_2018
628,-9223372036848651146,-9223372036715178927,21,BZ,C4,11,Acetone,-0.03,mM/l,24,12,2018,-9223372036848651146_2018
629,-9223372036848642144,-9223372036715139641,21,BZ,C4,11,Acetone,-0.01,mM/l,23,12,2018,-9223372036848642144_2018
630,-9223372036848610547,-9223372036715114569,21,BZ,C4,11,Acetone,0.1,mM/l,21,12,2018,-9223372036848610547_2018
631,-9223372036848645733,-9223372036715110704,21,BZ,C4,11,Acetone,0.03,mM/l,18,12,2018,-9223372036848645733_2018
632,-9223372036848615014,-9223372036715104763,21,BZ,C4,11,Acetone,0.01,mM/l,18,12,2018,-9223372036848615014_2018
633,-9223372036848637987,-9223372036714889184,21,BZ,C4,11,Acetone,-0.01,mM/l,14,12,2018,-9223372036848637987_2018
634,-9223372036848649845,-9223372036715260357,21,BZ,C4,11,Acetone,-0.02,mM/l,18,12,2018,-9223372036848649845_2018
635,-9223372036848612193,-9223372036715234074,21,BZ,C4,11,Acetone,0.0,mM/l,21,12,2018,-9223372036848612193_2018
636,-9223372036848609522,-9223372036715217716,21,BZ,C4,11,Acetone,0.03,mM/l,18,12,2018,-9223372036848609522_2018
637,-9223372036848637216,-9223372036715199786,21,BZ,C4,11,Acetone,-0.08,mM/l,25,12,2018,-9223372036848637216_2018
