,idAnimale,idMisuraPrimaria,codiceIstat,siglaProvincia,codiceSpecieAIA,codiceRazzaAIA,nomeMisura,valoreMisura,unitaDiMisura,giorno,mese,anno,identifying_column
186,-9223372036849461930,-9223372036705021914,21,BZ,C4,11,Acido Stearico (C18:0),0.277,g/100 g,1,2,2019,-9223372036849461930_2019
227,-9223372036848640956,-9223372036704969250,21,BZ,C4,11,Acido Stearico (C18:0),0.266,g/100 g,3,2,2019,-9223372036848640956_2019
254,-9223372036848649561,-9223372036698135461,21,BZ,C4,11,Acido Stearico (C18:0),0.319,g/100 g,23,2,2019,-9223372036848649561_2019
259,-9223372036848658705,-9223372036705021977,21,BZ,C4,11,Acido Stearico (C18:0),0.226,g/100 g,1,2,2019,-9223372036848658705_2019
260,-9223372036848662296,-9223372036705008796,21,BZ,C4,11,Acido Stearico (C18:0),0.274,g/100 g,5,2,2019,-9223372036848662296_2019
264,-9223372036848662009,-9223372036702755246,21,BZ,C4,11,Acido Stearico (C18:0),0.348,g/100 g,8,2,2019,-9223372036848662009_2019
273,-9223372036848645649,-9223372036698154678,21,BZ,C4,11,Acido Stearico (C18:0),0.33,g/100 g,20,2,2019,-9223372036848645649_2019
292,-9223372036848645597,-9223372036698129476,21,BZ,C4,11,Acido Stearico (C18:0),0.484,g/100 g,27,2,2019,-9223372036848645597_2019
298,-9223372036848642534,-9223372036705018182,21,BZ,C4,11,Acido Stearico (C18:0),0.349,g/100 g,4,2,2019,-9223372036848642534_2019
300,-9223372036848655678,-9223372036702839168,21,BZ,C4,11,Acido Stearico (C18:0),0.263,g/100 g,10,2,2019,-9223372036848655678_2019
304,-9223372036848620230,-9223372036702794931,21,BZ,C4,11,Acido Stearico (C18:0),0.289,g/100 g,11,2,2019,-9223372036848620230_2019
309,-9223372036848627153,-9223372036700521857,21,BZ,C4,11,Acido Stearico (C18:0),0.351,g/100 g,15,2,2019,-9223372036848627153_2019
326,-9223372036849138220,-9223372036700502677,21,BZ,C4,11,Acido Stearico (C18:0),0.293,g/100 g,21,2,2019,-9223372036849138220_2019
378,-9223372036848623351,-9223372036700542440,21,BZ,C4,11,Acido Stearico (C18:0),0.336,g/100 g,18,2,2019,-9223372036848623351_2019
420,-9223372036848634897,-9223372036698166575,21,BZ,C4,11,Acido Stearico (C18:0),0.348,g/100 g,21,2,2019,-9223372036848634897_2019
458,-9223372036848622723,-9223372036705021683,21,BZ,C4,11,Acido Stearico (C18:0),0.34,g/100 g,5,2,2019,-9223372036848622723_2019
