idAnimale,mean,std,count,num_non_positive_records
-9223372036848123897,1.5158823529411767,0.32881711032353905,17,0
-9223372036847632358,1.6152000000000002,0.19546089122891055,5,0
-9223372036847992795,1.085857142857143,0.19003340200488708,7,0
-9223372036845797331,1.3330000000000002,0.055506756345511644,4,0
-9223372036845535186,1.3743571428571428,0.20402297039544245,14,0
-9223372036844224467,1.1865,0.01650000000000007,2,0
-9223372036848648137,0.8111764705882353,0.22140094991403575,17,0
-9223372036845469640,,,0,0
-9223372036848648133,1.2215,0.08850000000000002,2,0
-9223372036848648132,1.2454285714285713,0.21428876188309023,14,0
-9223372036848648131,1.4905,0.05449999999999999,2,0
-9223372036848648125,1.1759473684210529,0.1937003854802051,19,0
-9223372036848648124,1.368666666666667,0.13700527159363046,9,0
-9223372036848648122,1.161777777777778,0.07162677615060162,9,0
-9223372036848648121,1.278375,0.04455596901650778,8,0
-9223372036844231414,1.0605,0.1636210561022022,10,0
-9223372036849139618,1.084875,0.22347563485758354,8,0
-9223372036845797282,0.9967272727272728,0.11396657477212016,11,0
-9223372036845797280,1.396173913043478,0.141159685146911,23,0
-9223372036845797276,1.151315789473684,0.18670157799112663,19,0
-9223372036845797275,1.3333,0.1287862958547997,20,0
-9223372036848615316,1.2828333333333335,0.13915269390932478,6,0
-9223372036845797258,1.1931999999999998,0.13946526449263272,10,0
-9223372036845797237,1.1173846153846152,0.24773203217047568,13,0
-9223372036845797235,1.1824705882352942,0.11603250946435294,17,0
-9223372036848648048,1.1852142857142858,0.15105447388817272,14,0
-9223372036848648038,1.221111111111111,0.1595726546083803,9,0
-9223372036844224355,1.15075,0.05368135151055718,4,0
-9223372036844224354,1.209,0.07954872720540536,4,0
-9223372036834131806,1.4517,0.1735114117284509,10,0
-9223372036845436765,1.351470588235294,0.22962863052868102,17,0
-9223372036849106780,1.3342499999999997,0.1376734814697442,20,0
-9223372036848123732,1.2852857142857144,0.31294806245752405,7,0
-9223372036844224332,1.3376666666666666,0.1099009655199727,3,0
-9223372036833836875,1.5431666666666668,0.12136915679950254,6,0
-9223372036848123706,1.3664999999999996,0.40792064179200344,6,0
-9223372036848123704,1.410095238095238,0.3237123803863848,21,0
-9223372036848123700,1.1989999999999998,0.22715303211711702,16,0
-9223372036848123695,1.4870909090909092,0.3400653558964684,11,0
-9223372036848123682,1.1812666666666662,0.2280325902633705,15,0
-9223372036848647969,1.1884285714285714,0.25901398591187924,7,0
-9223372036848123677,1.0158333333333334,0.12162704834406239,18,0
-9223372036844224280,1.0042857142857142,0.1313976671740237,7,0
-9223372036848647959,1.4227333333333334,0.15440659168427867,15,0
-9223372036848123670,1.3766190476190476,0.30167823858738674,21,0
-9223372036844224279,1.1997142857142857,0.22051090953621727,7,0
-9223372036848123666,1.3190000000000002,0.14842683825976175,19,0
-9223372036848123665,1.2430526315789472,0.16452786476019338,19,0
-9223372036844224272,1.1245,0.11105178971993206,8,0
-9223372036845892168,1.1971578947368422,0.15736356267804108,19,0
