idAnimale,mean,std,count,num_non_positive_records
-9223372036845469640,4.889166666666667,0.1905456346623792,12,0
-9223372036849401793,4.83,0.13206059215375338,20,0
-9223372036849401792,4.752307692307691,0.1018410410057561,13,0
-9223372036849401791,4.75,0.19786358937409376,4,0
-9223372036849401790,4.880555555555555,0.13234937863356738,18,0
-9223372036849401771,4.845384615384615,0.12773863849013595,13,0
-9223372036849401770,4.849999999999999,0.14025949975929364,22,0
-9223372036849401763,4.998235294117647,0.17162665685306747,34,0
-9223372036849139618,4.799736842105263,0.17529654336678602,38,0
-9223372036848615317,4.7375,0.12968712349342928,12,0
-9223372036848615316,4.495882352941177,0.17769964161403862,34,0
-9223372036847959886,5.11,0.13601470508735442,8,0
-9223372036849139489,4.592448979591837,0.09397200217530918,49,0
-9223372036845469429,,,0,0
-9223372036844682986,4.95625,0.06799586384479563,8,0
-9223372036834983657,4.659,0.2305406688634351,10,0
-9223372036848615117,4.721333333333333,0.19764839713210147,15,0
-9223372036848615116,4.58,0.27,2,0
-9223372036849139400,4.566666666666667,0.18785337071473823,12,0
-9223372036845469354,4.515,0.07433034373659242,12,0
-9223372036845469352,4.65,0.17873291399586844,11,0
-9223372036834983564,4.875,0.1349999999999998,4,0
-9223372036848615021,5.02,0.043204937989385635,3,0
-9223372036848615020,4.924444444444443,0.0368513865595045,9,0
-9223372036848615019,4.7780000000000005,0.2146066168597791,5,0
-9223372036848615018,4.8975,0.10767427733679001,8,0
-9223372036848615017,4.615769230769231,0.478990710339685,26,0
-9223372036848615016,4.837419354838709,0.2615458726425594,31,0
-9223372036848615014,4.96,0.10972693379476159,50,0
-9223372036848615013,4.7715,0.14072224415493095,40,0
-9223372036848615008,4.828846153846154,0.08902579241981688,26,0
-9223372036848615005,4.724666666666668,0.12426852645246368,45,0
-9223372036848615004,,,0,0
-9223372036848615003,4.84909090909091,0.11896940366440642,22,0
-9223372036848615002,,,0,0
-9223372036848615001,4.844473684210525,0.1012734019328776,38,0
-9223372036848615000,4.830000000000001,0.08524474568362957,3,0
-9223372036848614999,4.898000000000001,0.12936769303036985,10,0
-9223372036848614998,4.554166666666666,0.16765332948942252,12,0
-9223372036848614997,4.862,0.10361467077590877,5,0
-9223372036848614995,4.890000000000001,0.08286535263104036,9,0
-9223372036848614993,4.854594594594594,0.2183054467458146,37,0
-9223372036848614992,4.814444444444444,0.08001543061061693,9,0
-9223372036848614991,5.1095454545454535,0.07962852804955546,22,0
-9223372036848614989,4.782749999999999,0.1699998161763712,40,0
-9223372036848614988,4.622916666666667,0.09989491005829859,48,0
-9223372036848614987,4.833846153846154,0.1292307692307693,13,0
-9223372036848614986,4.773124999999999,0.20948504570732493,48,0
-9223372036848614984,4.733846153846154,0.14383689809794234,52,0
-9223372036848614981,4.8425,0.1480873428457379,36,0
-9223372036848614979,4.661304347826086,0.30130591630183395,23,0
-9223372036848614978,4.88875,0.19048868076607586,16,0
-9223372036848614977,4.702413793103449,0.25906536483680365,29,0
-9223372036848614971,4.755,0.03500000000000014,2,0
-9223372036848614970,4.786274509803922,0.15025417398937801,51,0
-9223372036848614969,4.921111111111111,0.18443775088256006,27,0
-9223372036849139254,4.52,0.050000000000000266,2,0
-9223372036834983459,4.858,0.11634431657799191,5,0
-9223372036849139221,4.822857142857142,0.09892483231716702,35,0
-9223372036845075984,4.704166666666667,0.1048378377410667,12,0
-9223372036834983418,5.1,0.08154753215150029,4,0
-9223372036833541625,4.671428571428572,0.22630122601956693,14,0
-9223372036849139183,4.7875,0.2151017201232943,4,0
-9223372036845993450,4.703846153846154,0.0858924606289715,13,0
-9223372036831182309,,,0,0
