idAnimale,mean,std,count,num_non_positive_records
-9223372036845797371,,,0,0
-9223372036848123897,4.099523809523809,0.7173926081268271,21,0
-9223372036845833597,6.361666666666667,1.0997487086704048,12,0
-9223372036847632358,10.020555555555555,2.813148635766262,18,0
-9223372036847992795,11.19095238095238,2.8594370154545237,21,0
-9223372036845797331,3.812,0.270436683902166,5,0
-9223372036845535186,5.087857142857142,0.953371300561693,14,0
-9223372036844224467,3.47,0.73,2,0
-9223372036848648137,4.114761904761905,1.5823569492182314,21,0
-9223372036845469640,5.645714285714285,2.603420042629953,7,0
-9223372036848648133,6.286,0.6306694855469065,5,0
-9223372036848648132,4.974444444444445,0.7758380574308177,18,0
-9223372036848648131,3.964,0.49814054241749894,5,0
-9223372036849401793,5.61090909090909,1.523903209438033,11,0
-9223372036849401792,7.578888888888888,1.4667609397311439,9,0
-9223372036849401791,,,0,0
-9223372036849401790,5.263333333333334,1.1051797239463916,9,0
-9223372036848648125,6.605,1.0275290307776754,22,0
-9223372036848648124,5.193076923076924,1.0295658877215015,13,0
-9223372036848648122,3.399090909090909,0.6320307033027394,11,0
-9223372036848648121,4.465833333333334,1.0839392536279677,12,0
-9223372036844231414,4.093000000000001,0.9846222625961695,10,0
-9223372036849401771,7.6,2.4166091947189146,5,1
-9223372036849401770,6.753846153846153,1.4502283027777094,13,0
-9223372036849401763,5.635555555555556,1.7763952957924596,18,0
-9223372036849139618,3.525,0.8912154621638922,10,0
-9223372036845797282,4.6499999999999995,0.7269612969565349,11,0
-9223372036845797280,5.182,0.981199266204373,25,0
-9223372036845797276,3.6534999999999997,0.9763005428657715,20,0
-9223372036845797275,2.4859999999999998,1.11094734348663,20,0
-9223372036848615316,4.47875,0.888783403029107,8,0
-9223372036845797258,4.211,1.314727728467001,10,0
-9223372036845797237,5.1850000000000005,0.8028943178988662,14,0
-9223372036845797235,4.031176470588236,0.937084856179877,17,0
-9223372036848648048,5.77764705882353,0.8817197728221066,17,0
-9223372036850548587,7.25,1.7853571071357126,4,0
-9223372036848648038,4.324615384615384,0.9848359128037162,13,0
-9223372036844224355,5.0625,1.4889824545641899,4,0
-9223372036844224354,3.8575,2.0136208059115797,4,0
-9223372036834131806,2.8890000000000002,0.9120027412239504,10,1
