idAnimale,mean,std,count,num_non_positive_records
-9223372036845797371,,,0,0
-9223372036848123897,,,0,0
-9223372036845797367,,,0,0
-9223372036845797366,,,0,0
-9223372036847337461,,,0,0
-9223372036846485482,,,0,0
-9223372036847632358,,,0,0
-9223372036845993952,,,0,0
-9223372036847992795,,,0,0
-9223372036845797331,,,0,0
-9223372036845535186,,,0,0
-9223372036845993939,,,0,0
-9223372036848648137,,,0,0
-9223372036845469640,,,0,0
-9223372036848648133,,,0,0
-9223372036848648132,,,0,0
-9223372036848648131,,,0,0
-9223372036849401793,,,0,0
-9223372036849401792,,,0,0
-9223372036846485439,,,0,0
-9223372036846485438,,,0,0
-9223372036846485437,,,0,0
-9223372036847894463,,,0,0
-9223372036846485435,,,0,0
-9223372036846485434,,,0,0
-9223372036849401790,,,0,0
-9223372036848648121,,,0,0
-9223372036848648122,,,0,0
-9223372036848648125,,,0,0
-9223372036848648124,,,0,0
-9223372036846485426,,,0,0
-9223372036849401771,,,0,0
-9223372036849401770,,,0,0
-9223372036849401763,,,0,0
-9223372036845797282,,,0,0
-9223372036849139618,,,0,0
-9223372036845797280,,,0,0
-9223372036845797276,,,0,0
-9223372036845797275,,,0,0
-9223372036848615316,,,0,0
-9223372036845797258,,,0,0
-9223372036845797257,,,0,0
-9223372036846485371,,,0,0
-9223372036844453752,,,0,0
-9223372036845797235,,,0,0
-9223372036845797234,,,0,0
-9223372036848648048,,,0,0
-9223372036846026606,,,0,0
-9223372036846026605,,,0,0
-9223372036848648038,,,0,0
-9223372036844224355,,,0,0
-9223372036844224354,,,0,0
-9223372036845436765,,,0,0
-9223372036844978012,,,0,0
-9223372036850548570,,,0,0
-9223372036845535065,,,0,0
-9223372036848123732,,,0,0
-9223372036844224337,,,0,0
-9223372036847959886,,,0,0
-9223372036845797190,,,0,0
-9223372036844224320,,,0,0
-9223372036850548542,,,0,0
-9223372036848123706,,,0,0
-9223372036848123704,,,0,0
-9223372036848647989,,,0,0
-9223372036848123700,,,0,0
-9223372036848123695,,,0,0
-9223372036848123683,,,0,0
-9223372036848123682,,,0,0
-9223372036849139489,,,0,0
-9223372036848647969,,,0,0
-9223372036848123678,,,0,0
-9223372036848123677,,,0,0
-9223372036846944027,,,0,0
-9223372036850548505,,,0,0
-9223372036848647959,,,0,0
-9223372036848123670,,,0,0
-9223372036850089751,,,0,0
-9223372036849106708,,,0,0
-9223372036848123666,,,0,0
-9223372036848123665,,,0,0
-9223372036844224272,,,0,0
-9223372036844224271,,,0,0
-9223372036848123663,,,0,0
-9223372036848123664,,,0,0
-9223372036850548495,,,0,0
-9223372036850548486,,,0,0
-9223372036848647941,,,0,0
-9223372036848123649,,,0,0
-9223372036848123648,,,0,0
-9223372036844224249,,,0,0
-9223372036845469430,,,0,0
-9223372036848123636,,,0,0
-9223372036846485235,,,0,0
-9223372036848123634,,,0,0
-9223372036844224241,,,0,0
-9223372036850548466,,,0,0
-9223372036844682986,,,0,0
-9223372036846943973,,,0,0
-9223372036848647905,,,0,0
-9223372036848647904,,,0,0
-9223372036848647897,,,0,0
-9223372036845797080,,,0,0
-9223372036850548436,,,0,0
-9223372036848647890,,,0,0
-9223372036848615117,,,0,0
-9223372036845797067,,,0,0
-9223372036847337162,,,0,0
-9223372036846026436,,,0,0
-9223372036846485187,,,0,0
-9223372036846485183,,,0,0
-9223372036846485182,,,0,0
-9223372036846190267,,,0,0
-9223372036846485178,,,0,0
-9223372036844977848,,,0,0
-9223372036846091958,,,0,0
-9223372036846485173,,,0,0
-9223372036846485172,,,0,0
-9223372036850548406,,,0,0
-9223372036846091950,,,0,0
-9223372036849106606,,,0,0
-9223372036849106604,,,0,0
-9223372036850548395,,,0,0
-9223372036845469354,,,0,0
-9223372036845469352,,,0,0
-9223372036849106597,,,0,0
-9223372036850262300,,,0,0
-9223372036845796997,,,0,0
-9223372036845796992,,,0,0
-9223372036845796991,,,0,0
-9223372036845796990,,,0,0
-9223372036845796989,,,0,0
-9223372036845796987,,,0,0
-9223372036845796986,,,0,0
-9223372036846321275,,,0,0
-9223372036846943856,,,0,0
-9223372036848615020,,,0,0
-9223372036848123498,,,0,0
-9223372036844224105,,,0,0
-9223372036848123496,,,0,0
-9223372036848123495,,,0,0
-9223372036848123494,,,0,0
-9223372036845960805,,,0,0
-9223372036848123492,,,0,0
-9223372036848123491,,,0,0
-9223372036846485090,,,0,0
-9223372036848123489,,,0,0
-9223372036848123488,,,0,0
-9223372036848123487,,,0,0
-9223372036848123486,,,0,0
-9223372036848123485,,,0,0
-9223372036848123490,,,0,0
-9223372036847369819,,,0,0
-9223372036848123482,,,0,0
-9223372036848615001,,,0,0
-9223372036846485080,,,0,0
-9223372036848123479,,,0,0
-9223372036848123478,,,0,0
-9223372036846550613,,,0,0
-9223372036845796948,,,0,0
-9223372036847926867,,,0,0
-9223372036846485077,,,0,0
-9223372036848123474,,,0,0
-9223372036848123472,,,0,0
-9223372036848123471,,,0,0
-9223372036846485070,,,0,0
-9223372036848123470,,,0,0
-9223372036848123475,,,0,0
-9223372036848123467,,,0,0
-9223372036848614986,,,0,0
-9223372036848123465,,,0,0
-9223372036845469256,,,0,0
-9223372036848614984,,,0,0
-9223372036846485062,,,0,0
-9223372036848614981,,,0,0
-9223372036848614988,,,0,0
-9223372036848123459,,,0,0
-9223372036848647748,,,0,0
-9223372036848123457,,,0,0
-9223372036848123456,,,0,0
-9223372036848614977,,,0,0
-9223372036844813886,,,0,0
-9223372036845698621,,,0,0
-9223372036845796925,,,0,0
-9223372036848123452,,,0,0
-9223372036846485050,,,0,0
-9223372036846485049,,,0,0
-9223372036845796920,,,0,0
-9223372036845796919,,,0,0
-9223372036846485046,,,0,0
-9223372036846485045,,,0,0
-9223372036846485044,,,0,0
-9223372036846485048,,,0,0
-9223372036846485047,,,0,0
-9223372036848123441,,,0,0
-9223372036848614969,,,0,0
-9223372036848647732,,,0,0
-9223372036846485036,,,0,0
-9223372036848123435,,,0,0
-9223372036846485031,,,0,0
-9223372036848647718,,,0,0
-9223372036848123428,,,0,0
-9223372036846485026,,,0,0
-9223372036846485025,,,0,0
-9223372036846485024,,,0,0
-9223372036845108767,,,0,0
-9223372036845436447,,,0,0
-9223372036846485021,,,0,0
-9223372036846485022,,,0,0
-9223372036846485023,,,0,0
-9223372036849995246,,,0,0
-9223372036846222873,,,0,0
-9223372036846222872,,,0,0
-9223372036848647703,,,0,0
-9223372036848647709,,,0,0
-9223372036849139221,,,0,0
-9223372036846485012,,,0,0
-9223372036845436435,,,0,0
-9223372036846485010,,,0,0
-9223372036848123409,,,0,0
-9223372036845075984,,,0,0
-9223372036845960719,,,0,0
-9223372036846943758,,,0,0
-9223372036848123408,,,0,0
-9223372036844617218,,,0,0
-9223372036846484994,,,0,0
-9223372036846484992,,,0,0
-9223372036846484991,,,0,0
-9223372036846484993,,,0,0
-9223372036849995239,,,0,0
-9223372036845796860,,,0,0
-9223372036846222840,,,0,0
-9223372036849106424,,,0,0
-9223372036848647667,,,0,0
-9223372036847336946,,,0,0
-9223372036847336940,,,0,0
