idAnimale,mean,std,count,num_non_positive_records
-9223372036845797371,,,0,0
-9223372036848123897,1.5877948717948716,0.39841803709344514,39,0
-9223372036845833597,1.0134999999999998,0.1268572031853138,12,0
-9223372036847632358,1.3362352941176472,0.23582434375455483,17,0
-9223372036848648160,1.3514545454545455,0.20633131504996505,11,0
-9223372036848614601,1.439054054054054,0.24795661629536273,37,0
-9223372036847992795,1.1232222222222221,0.1787016618574581,18,0
-9223372036848614600,1.359625,0.37005943357114945,8,0
-9223372036848614599,1.313695652173913,0.21953576212239687,23,0
-9223372036845797331,1.3210000000000002,0.09173439921861375,5,0
-9223372036845535186,1.1790769230769231,0.08153570387209003,13,0
-9223372036844224467,1.193,0.119,2,0
-9223372036845833592,1.12525,0.03967918219923388,8,0
-9223372036846489118,1.1575,0.2905,2,0
-9223372036848648141,1.2235999999999998,0.26469046072724267,5,0
-9223372036848648140,1.2285333333333335,0.34581514650974376,15,0
-9223372036848648139,1.1672857142857143,0.22218828198863508,21,0
-9223372036832670595,1.5106,0.23622921072551553,5,0
-9223372036848648137,1.0478000000000003,0.27603056191500086,45,0
-9223372036845469640,1.0315,0.05850000000000005,2,0
-9223372036848648134,1.3901999999999999,0.3719416083204459,5,0
-9223372036848648133,1.1615,0.1324544733106436,32,0
-9223372036848648132,1.1668095238095237,0.20860571581623025,42,0
-9223372036848648131,1.2208148148148146,0.20830053733630968,27,0
-9223372036848648129,1.2077619047619048,0.19842232611562086,21,0
-9223372036849401792,0.9077142857142857,0.06922781085603076,7,0
-9223372036848648127,1.2859999999999998,0.22415960700305643,17,0
-9223372036848648126,1.087875,0.24767490663165698,8,0
-9223372036848648125,1.202576923076923,0.24560297434257014,52,0
-9223372036848648124,1.2492142857142856,0.14042088701544397,42,0
-9223372036849401793,1.0282499999999999,0.15344767023321013,8,0
-9223372036848648122,1.273261904761905,0.1754516701224381,42,0
-9223372036848648121,1.2103095238095236,0.15116901422473458,42,0
-9223372036848648120,1.1343333333333332,0.39003133777229293,9,0
-9223372036849401790,1.06925,0.09229673612864109,8,0
-9223372036849401791,,,0,0
-9223372036848648116,1.2646,0.2539532240393888,5,0
-9223372036844231414,1.096,0.20003999600079983,10,0
-9223372036849401771,1.0011666666666665,0.1674409514492265,6,0
-9223372036849401770,0.8403333333333333,0.23583421672390498,9,0
-9223372036849401763,0.9072666666666667,0.11115782573540299,15,0
-9223372036849139618,1.2604210526315789,0.32009609014358137,38,0
-9223372036845797282,1.1046363636363639,0.16635628399053792,11,0
-9223372036845797280,1.3625199999999997,0.1785806529274658,25,0
-9223372036845797276,1.2776999999999998,0.12253166937571693,20,0
-9223372036845797275,1.4517619047619046,0.21211764587513687,21,0
-9223372036848615317,1.0586666666666666,0.1954364062524915,12,0
-9223372036848615316,1.1403529411764706,0.15914123996015417,34,0
-9223372036836199142,1.034,0.022627416997969545,3,0
-9223372036845797258,1.1458000000000002,0.17162563911024478,10,0
-9223372036849106817,1.14552,0.15240895511747335,25,0
-9223372036836199141,,,0,0
-9223372036845797237,1.1280714285714286,0.14959300226457992,14,0
-9223372036845797235,1.2140588235294119,0.14451764418564558,17,0
-9223372036848648048,1.1338780487804878,0.17770916156324024,41,0
-9223372036850542395,1.0139999999999998,0.23262673964959402,5,0
-9223372036850548587,1.1855,0.2093766542223209,6,0
-9223372036848648038,1.211725,0.1563676736892891,40,0
-9223372036844224355,1.0419999999999998,0.11646887996370534,4,0
-9223372036844224354,1.04425,0.23763667120206847,4,0
-9223372036834131806,1.3607999999999998,0.2538593311265119,10,1
-9223372036845436765,1.3194117647058823,0.2205527971533799,17,0
-9223372036849106780,1.2098837209302324,0.19332948250269363,43,0
-9223372036850548570,0.9662142857142858,0.25964293574374914,14,0
-9223372036848123732,1.2709687500000002,0.23218695112653834,32,0
-9223372036848123731,1.1156842105263158,0.14769743347788977,19,0
-9223372036844224332,1.123,0.1939914087444768,3,0
-9223372036833836875,1.3796666666666668,0.10946485991200809,6,0
-9223372036850548550,0.9888,0.15005918832247492,5,0
-9223372036844224320,1.2103181818181818,0.22048034057147228,22,0
-9223372036850548542,0.9684444444444446,0.1778170789891874,9,0
-9223372036848123706,1.2550689655172413,0.24947391972522456,29,0
-9223372036848123704,1.3205600000000002,0.1901606857370892,50,0
-9223372036848647989,1.2334285714285715,0.26512145849610524,7,0
-9223372036848123700,1.3097500000000002,0.20218220012022461,44,0
-9223372036842028848,,,0,0
-9223372036848123695,1.27525,0.2141872720308095,32,0
-9223372036849106734,1.1848888888888887,0.060405011647203286,9,0
-9223372036848123683,1.2930000000000001,0.23902440600630442,3,0
-9223372036848123682,1.181780487804878,0.2198542213460194,41,0
-9223372036848647969,1.148093023255814,0.15787142456920786,43,0
-9223372036848123680,1.3551111111111112,0.18664431083060662,9,0
-9223372036848123678,1.3732499999999999,0.1331988644846494,8,0
-9223372036848123677,1.1919318181818181,0.2068350679919623,44,0
-9223372036850548505,0.9531538461538461,0.24779391131584952,13,0
-9223372036844224280,1.0385714285714287,0.13759968557154395,7,0
-9223372036848647959,1.188627906976744,0.15468663345628106,43,0
-9223372036848647958,1.199611111111111,0.14774232030761042,18,0
-9223372036850089751,0.9673999999999999,0.22345567793188878,10,0
-9223372036849106708,1.19921875,0.1256091990995783,32,0
-9223372036849106707,1.11916,0.12993096012883149,25,0
-9223372036848647955,1.1579411764705883,0.09339068513082101,17,0
-9223372036848123666,1.1832790697674418,0.1680057204980381,43,0
-9223372036848123665,1.2520652173913043,0.1546438267050975,46,0
-9223372036850548495,0.9530588235294116,0.18551754969725842,17,0
-9223372036848123662,1.2266363636363637,0.22594338499531358,11,0
-9223372036848123664,,,0,0
-9223372036848123667,1.1394545454545455,0.10976285481673963,11,0
-9223372036848123663,1.3659999999999999,0.3021239102468673,7,0
-9223372036845833554,1.1011818181818183,0.2700194666995219,22,0
-9223372036845892169,1.0811875,0.17785113815702727,16,0
-9223372036844224272,1.1255000000000002,0.17001838135919303,8,0
-9223372036848647943,1.093857142857143,0.2082546028106864,14,0
-9223372036850548486,1.0830833333333334,0.36738477974582573,12,0
-9223372036848647941,1.1622790697674419,0.17340412880755396,43,0
-9223372036845892168,1.321,0.1742043567042364,19,0
-9223372036831084293,,,0,0
-9223372036848123649,1.3323809523809527,0.30948366772669794,21,0
-9223372036848123648,1.1151621621621621,0.18958895986695312,37,0
-9223372036850548474,0.9355,0.1552811965435609,4,0
-9223372036846491352,1.3315000000000001,0.13139838550867247,14,0
-9223372036844224249,0.9514000000000001,0.09692801452624522,5,0
-9223372036845892165,1.3384000000000003,0.20596659923395344,15,0
-9223372036848123636,1.1587441860465115,0.20440544445295947,43,0
-9223372036844224243,1.2178,0.11386553473285932,5,0
-9223372036850548466,1.087,0.2993629346907641,12,0
-9223372036848123634,1.14025,0.27099296577586657,12,0
-9223372036844224241,1.2761666666666664,0.18015124818391412,6,0
-9223372036834983657,1.1614,0.5132851449243393,10,0
-9223372036844231374,1.025,0.06160194802114619,5,0
-9223372036845892161,1.2543333333333333,0.1176246383865028,12,0
-9223372036848647906,1.1692083333333334,0.12447622904483502,24,0
-9223372036848647905,1.1298048780487804,0.1249661845991859,41,0
-9223372036848647904,1.1394242424242425,0.10419097567594263,33,0
-9223372036848647903,1.320142857142857,0.25799636130957276,7,0
-9223372036850548446,1.33105,0.3869189159242541,20,0
-9223372036848647902,1.0937222222222223,0.20353782218970604,18,0
-9223372036845833544,1.215733333333333,0.11644768019253204,15,0
-9223372036845892160,1.4972222222222225,0.11383494657497932,9,0
-9223372036848647897,1.3036206896551723,0.23862023121343243,29,0
-9223372036848647896,4.871375,9.758476007265426,8,0
-9223372036845797080,0.874,0.31244359490954515,4,0
-9223372036850548436,1.0386315789473686,0.3834964091681633,19,0
-9223372036848647891,1.0665909090909091,0.11743844000191182,22,0
-9223372036848647890,1.11825,0.22155402839939517,24,0
-9223372036848647889,1.2937037037037038,0.5025693845456355,27,0
-9223372036848647888,1.2322,0.10555358828576127,10,0
-9223372036848647887,1.2766250000000001,0.36853729034522414,8,0
-9223372036848647886,1.158681818181818,0.20899073193100656,22,0
-9223372036848647885,1.161153846153846,0.19476765098399293,13,0
-9223372036848647884,1.6275,0.03149999999999997,2,0
-9223372036848647883,1.2313333333333334,0.15653691435426836,24,1
-9223372036848647882,1.249642857142857,0.2104880747021948,14,0
-9223372036848615117,1.1117333333333335,0.2375832392142921,15,0
-9223372036849139400,1.2353333333333332,0.1069924711785315,12,0
-9223372036848615116,1.662,0.46399999999999997,2,0
-9223372036844524447,1.304,0.5086773699179733,3,0
-9223372036846491341,1.26775,0.051780184433816046,4,0
-9223372036844524446,1.3554,0.23090829348466463,10,1
-9223372036846491340,1.0650625,0.16391860356210333,16,0
-9223372036846491339,1.311333333333333,0.11876634390451042,18,0
-9223372036844977848,1.2004285714285714,0.10722720489403684,7,0
-9223372036850548406,1.1856363636363638,0.5309711981107267,11,0
-9223372036846091958,1.3976923076923073,0.17895267299372095,13,0
-9223372036845833535,1.2951666666666666,0.22705720033115487,12,0
-9223372036849041072,0.9013333333333332,0.10381179551904922,3,0
-9223372036849106606,1.1328749999999999,0.1847610872857161,40,0
-9223372036846091950,1.5325384615384614,0.575108098920357,13,0
-9223372036849106604,1.1941333333333335,0.16063099188996982,30,0
-9223372036850548395,1.095,0.3399300581655651,9,0
-9223372036845469354,1.2738333333333334,0.3729000834301626,12,0
-9223372036845469352,1.594090909090909,0.32999130967770945,11,0
-9223372036849106597,1.3418333333333334,0.2587263945217461,48,0
-9223372036844224154,1.2885714285714285,0.10567315802288967,7,0
-9223372036831149720,1.2713333333333334,0.11576508780956182,3,0
-9223372036831149719,0.9914999999999999,0.3311010671481846,6,0
-9223372036830756503,,,0,0
-9223372036844224147,1.2955999999999999,0.29870694668855624,5,0
-9223372036845108880,8.4429,14.093116656368103,10,1
-9223372036834983564,1.375,0.14465303315174552,4,0
-9223372036845796997,1.3987500000000002,0.2568624388656309,16,0
-9223372036845796992,1.210090909090909,0.1520678404501542,11,0
-9223372036845796989,1.1916153846153845,0.17597051259167018,13,0
-9223372036846321275,1.2173571428571428,0.17295565374761618,14,0
-9223372036848647793,1.210888888888889,0.18842295474952941,9,0
-9223372036845833522,1.1798000000000002,0.0925715579070231,15,0
-9223372036848615021,1.1516666666666666,0.028015868519267614,3,0
-9223372036848615020,1.340111111111111,0.3228874741882292,9,0
-9223372036848615019,1.1754,0.4189570861078733,5,0
-9223372036848615018,1.407,0.2631710470397532,8,0
-9223372036848615017,1.2981923076923076,0.17786555407229301,26,0
-9223372036848615016,1.465032258064516,0.2688842518536575,31,0
-9223372036848123495,1.222125,0.16872149450598564,24,0
-9223372036848615014,1.2939166666666668,0.11438801534931689,48,0
-9223372036848615013,1.2106999999999999,0.16673245035085402,40,0
-9223372036848647780,1.2014444444444445,0.09183210659932142,9,0
