idAnimale,mean,std,count,num_non_positive_records
-9223372036848615008,,,0,22
-9223372036848123490,,,0,17
-9223372036848647774,,,0,16
-9223372036848647773,,,0,18
-9223372036848615005,,,0,39
-9223372036848615003,,,0,14
-9223372036848123482,,,0,42
-9223372036848615001,,,0,31
-9223372036848647772,,,0,41
-9223372036848614999,,,0,1
-9223372036848614998,,,0,3
-9223372036848647766,,,0,19
-9223372036848123476,,,0,2
-9223372036848647767,,,0,30
-9223372036848614995,,,0,2
-9223372036848614993,,,0,31
-9223372036848614992,,,0,4
-9223372036848614991,,,0,11
-9223372036848647758,,,0,46
-9223372036848614989,,,0,31
-9223372036848614988,,,0,41
-9223372036848614987,,,0,8
-9223372036848614986,,,0,41
-9223372036848647757,,,0,30
-9223372036848647752,,,0,5
-9223372036848123467,,,0,34
-9223372036849106502,,,0,13
-9223372036848614981,,,0,30
-9223372036848647749,,,0,12
-9223372036848647747,,,0,10
-9223372036848614978,,,0,11
-9223372036848614979,,,0,16
-9223372036848647750,,,0,11
-9223372036848647748,,,0,6
-9223372036848614977,,,0,22
-9223372036848647741,,,0,44
-9223372036848123454,,,0,33
-9223372036848123457,,,0,16
-9223372036848614970,,,0,46
-9223372036848614969,,,0,22
-9223372036848647737,,,0,2
-9223372036848123452,,,0,11
-9223372036845796925,,,0,7
-9223372036848647733,,,0,11
-9223372036848647732,,,0,21
-9223372036848123444,,,0,5
-9223372036845796919,,,0,13
-9223372036848123441,,,0,42
-9223372036830199346,,,0,1
-9223372036848123435,,,0,44
-9223372036848647723,,,0,3
-9223372036848123431,,,0,8
-9223372036848647718,,,0,30
-9223372036848647717,,,0,21
-9223372036848123428,,,0,33
-9223372036848647713,,,0,13
-9223372036830756385,,,0,3
-9223372036845108767,,,0,10
-9223372036848647710,,,0,23
-9223372036848647709,,,0,27
-9223372036848647708,,,0,3
-9223372036849204764,,,0,3
-9223372036848647706,,,0,15
-9223372036846222873,,,0,13
-9223372036848647704,,,0,13
-9223372036848647703,,,0,25
-9223372036848647702,,,0,7
-9223372036849139221,,,0,31
-9223372036847926807,,,0,3
-9223372036845436435,,,0,13
-9223372036848123409,,,0,25
-9223372036848123408,,,0,44
-9223372036845960719,,,0,20
-9223372036845075984,,,0,12
-9223372036845796860,,,0,15
-9223372036834983418,,,0,4
-9223372036849106424,,,0,22
-9223372036848647667,,,0,22
-9223372036848647666,,,0,13
-9223372036848647663,,,0,8
-9223372036848647662,,,0,3
-9223372036848647661,,,0,13
-9223372036848126035,,,0,12
-9223372036848647658,,,0,3
-9223372036845993450,,,0,13
-9223372036848647656,,,0,5
-9223372036848647653,,,0,21
-9223372036831182309,,,0,1
-9223372036847926755,,,0,12
-9223372036847926754,,,0,7
-9223372036847926753,,,0,7
-9223372036845796832,,,0,7
-9223372036847926751,,,0,11
-9223372036845698529,,,0,2
-9223372036845796834,,,0,16
-9223372036848647644,,,0,28
-9223372036847926748,,,0,23
-9223372036845796824,,,0,4
-9223372036848647638,,,0,10
-9223372036848647636,,,0,22
-9223372036845469128,,,0,12
-9223372036848647605,,,0,9
-9223372036848647593,,,0,38
-9223372036847926697,,,0,24
-9223372036847926692,,,0,3
-9223372036847926691,,,0,16
-9223372036847926690,,,0,7
-9223372036847926689,,,0,19
-9223372036847926688,,,0,24
-9223372036847926687,,,0,29
-9223372036847926679,,,0,7
-9223372036847926675,,,0,23
-9223372036847926674,,,0,12
-9223372036847926673,,,0,17
-9223372036847926672,,,0,1
-9223372036846091667,,,0,17
-9223372036845796754,,,0,17
-9223372036849139085,,,0,9
-9223372036844223889,,,0,7
-9223372036846222731,,,0,4
-9223372036844846475,,,0,11
-9223372036847926661,,,0,12
-9223372036846222706,,,0,20
-9223372036847926640,,,0,27
-9223372036847926639,,,0,30
-9223372036847926638,,,0,13
-9223372036847926634,,,0,32
-9223372036848123241,,,0,3
-9223372036846222695,,,0,18
-9223372036847926624,,,0,26
-9223372036847926622,,,0,21
-9223372036847926621,,,0,14
-9223372036847926620,,,0,3
-9223372036847926619,,,0,4
-9223372036847926618,,,0,25
-9223372036847926617,,,0,4
-9223372036846222684,,,0,3
-9223372036848647511,,,0,6
-9223372036845796702,,,0,17
-9223372036848647509,,,0,2
-9223372036848647508,,,0,6
-9223372036848123220,,,0,2
-9223372036848647506,,,0,38
-9223372036848123210,,,0,2
-9223372036848647496,,,0,27
-9223372036848647493,,,0,27
-9223372036844223812,,,0,6
-9223372036844223811,,,0,4
-9223372036846222658,,,0,13
-9223372036848647489,,,0,1
-9223372036848647488,,,0,15
-9223372036848647487,,,0,30
-9223372036845108545,,,0,7
-9223372036844977469,,,0,2
-9223372036843994414,,,0,10
-9223372036844649765,,,0,6
-9223372036847926562,,,0,9
-9223372036848123168,,,0,28
-9223372036848123166,,,0,44
-9223372036848123164,,,0,1
-9223372036848123163,,,0,27
-9223372036848123162,,,0,7
-9223372036848123159,,,0,27
-9223372036848123158,,,0,2
-9223372036848123156,,,0,1
-9223372036848123155,,,0,24
-9223372036848123154,,,0,22
-9223372036848647438,,,0,16
-9223372036834983181,,,0,5
-9223372036848123147,,,0,29
-9223372036848123146,,,0,3
-9223372036848123145,,,0,6
-9223372036848123144,,,0,29
-9223372036848123143,,,0,25
-9223372036848123142,,,0,37
-9223372036848123141,,,0,40
-9223372036848123140,,,0,1
-9223372036848123138,,,0,17
-9223372036848123136,,,0,19
-9223372036848123135,,,0,20
-9223372036845731070,,,0,19
-9223372036848123132,,,0,25
-9223372036848123131,,,0,32
-9223372036848123129,,,0,9
-9223372036848123128,,,0,15
-9223372036848123127,,,0,16
-9223372036848123126,,,0,25
-9223372036848123125,,,0,38
-9223372036844649716,,,0,7
-9223372036848123122,,,0,4
-9223372036848123121,,,0,4
-9223372036848123120,,,0,39
-9223372036848123119,,,0,40
-9223372036846091497,,,0,18
-9223372036846943464,,,0,6
-9223372036848123106,,,0,41
-9223372036848614625,,,0,26
-9223372036848614624,,,0,7
-9223372036848614623,,,0,40
-9223372036848614622,,,0,28
-9223372036849138913,,,0,33
-9223372036848614620,,,0,2
-9223372036848123101,,,0,26
-9223372036848614618,,,0,35
-9223372036848614617,,,0,12
-9223372036848647384,,,0,14
-9223372036848614615,,,0,42
-9223372036848614614,,,0,2
-9223372036848614613,,,0,6
-9223372036848614612,,,0,30
-9223372036848614611,,,0,33
-9223372036848614610,,,0,28
-9223372036848614609,,,0,5
-9223372036848614608,,,0,5
-9223372036848647377,,,0,14
-9223372036848614607,,,0,10
-9223372036848647373,,,0,13
-9223372036848614604,,,0,21
-9223372036848614603,,,0,38
-9223372036848647370,,,0,27
-9223372036848614602,,,0,10
-9223372036848614601,,,0,33
-9223372036848614599,,,0,20
-9223372036848614598,,,0,22
-9223372036848614597,,,0,15
-9223372036848647367,,,0,14
-9223372036848614596,,,0,5
-9223372036848614594,,,0,10
-9223372036848614593,,,0,14
-9223372036848614592,,,0,33
-9223372036848614591,,,0,40
-9223372036848614590,,,0,29
-9223372036848614589,,,0,9
-9223372036848647364,,,0,8
-9223372036848614587,,,0,6
-9223372036848614586,,,0,24
-9223372036849106105,,,0,20
-9223372036848614585,,,0,31
-9223372036848614583,,,0,6
-9223372036848614582,,,0,15
-9223372036848614581,,,0,5
-9223372036848614580,,,0,14
-9223372036848614579,,,0,15
-9223372036848614584,,,0,2
-9223372036848123061,,,0,49
-9223372036848123056,,,0,28
-9223372036848614575,,,0,1
-9223372036848614574,,,0,35
-9223372036848614573,,,0,34
-9223372036848614572,,,0,34
-9223372036848123051,,,0,22
-9223372036847959218,,,0,31
-9223372036847959209,,,0,15
-9223372036846386350,,,0,3
-9223372036845403309,,,0,10
-9223372036844879018,,,0,7
-9223372036833673857,,,0,2
-9223372036847959204,,,0,25
-9223372036848123043,,,0,26
-9223372036848123042,,,0,22
-9223372036847959202,,,0,30
-9223372036847959201,,,0,14
-9223372036848123038,,,0,11
-9223372036847959197,,,0,16
-9223372036847959196,,,0,28
-9223372036847959198,,,0,27
-9223372036847959194,,,0,29
-9223372036847959193,,,0,1
-9223372036847959192,,,0,31
-9223372036847959191,,,0,33
-9223372036847959190,,,0,33
-9223372036847959189,,,0,33
-9223372036847959188,,,0,31
-9223372036847959195,,,0,28
-9223372036846091419,,,0,16
-9223372036847959185,,,0,24
-9223372036845796501,,,0,13
-9223372036848647310,,,0,6
-9223372036847959181,,,0,32
-9223372036847959182,,,0,33
-9223372036847959178,,,0,28
-9223372036847959177,,,0,3
-9223372036847959162,,,0,6
-9223372036836654201,,,0,8
-9223372036847959158,,,0,24
-9223372036847959155,,,0,32
-9223372036847959141,,,0,29
-9223372036849106020,,,0,25
-9223372036847956621,,,0,19
-9223372036847956620,,,0,31
-9223372036833377364,,,0,6
-9223372036834982992,,,0,2
-9223372036804574226,,,0,1
-9223372036846943275,,,0,24
-9223372036849105960,,,0,31
-9223372036834982950,,,0,2
-9223372036847959072,,,0,28
-9223372036847139871,,,0,2
-9223372036833673830,,,0,2
-9223372036847139868,,,0,2
-9223372036848647191,,,0,22
-9223372036846091286,,,0,15
-9223372036848647188,,,0,6
-9223372036848647187,,,0,19
-9223372036804574227,,,0,4
-9223372036848647185,,,0,25
-9223372036848647184,,,0,1
-9223372036848647183,,,0,13
-9223372036848647182,,,0,3
-9223372036848647181,,,0,12
-9223372036832918542,,,0,12
-9223372036847956604,,,0,2
-9223372036848647178,,,0,16
-9223372036804574225,,,0,4
-9223372036846943240,,,0,5
-9223372036804574224,,,0,3
-9223372036848647174,,,0,11
-9223372036848647172,,,0,19
-9223372036848647171,,,0,7
-9223372036848647170,,,0,13
-9223372036848647167,,,0,5
-9223372036848647162,,,0,3
-9223372036847956600,,,0,22
-9223372036844977143,,,0,15
-9223372036848647156,,,0,5
-9223372036845042675,,,0,15
-9223372036847956599,,,0,33
-9223372036834982896,,,0,5
-9223372036848647151,,,0,7
-9223372036847956598,,,0,30
-9223372036845403117,,,0,12
-9223372036848647144,,,0,13
-9223372036847956597,,,0,31
-9223372036849138660,,,0,14
-9223372036847956596,,,0,28
-9223372036848647137,,,0,10
-9223372036845042655,,,0,14
-9223372036848647133,,,0,12
-9223372036849105884,,,0,7
-9223372036844059604,,,0,8
-9223372036848647121,,,0,25
-9223372036847956592,,,0,13
-9223372036848647118,,,0,14
-9223372036848614345,,,0,42
-9223372036849793225,,,0,22
-9223372036848614333,,,0,17
-9223372036846091195,,,0,16
-9223372036846091186,,,0,13
-9223372036847956586,,,0,33
-9223372036848614316,,,0,38
-9223372036847956584,,,0,15
-9223372036847956583,,,0,5
-9223372036847956582,,,0,31
-9223372036845833378,,,0,20
-9223372036848122777,,,0,27
-9223372036847956581,,,0,30
-9223372036847956580,,,0,32
-9223372036844977036,,,0,12
-9223372036848614280,,,0,46
-9223372036848614279,,,0,47
-9223372036830296966,,,0,1
-9223372036830296965,,,0,1
-9223372036847956576,,,0,21
-9223372036848122748,,,0,14
-9223372036848122746,,,0,40
-9223372036847956575,,,0,29
-9223372036844100941,,,0,5
-9223372036848614262,,,0,11
-9223372036847956574,,,0,9
-9223372036846320501,,,0,24
-9223372036847956573,,,0,8
-9223372036847956572,,,0,1
-9223372036847956570,,,0,16
-9223372036848647006,,,0,36
-9223372036849105758,,,0,18
-9223372036845042525,,,0,10
-9223372036848122715,,,0,4
-9223372036848122714,,,0,40
-9223372036848122713,,,0,36
-9223372036848122712,,,0,7
-9223372036847956569,,,0,27
-9223372036848614230,,,0,30
-9223372036848646998,,,0,5
-9223372036848614228,,,0,41
-9223372036848122709,,,0,38
-9223372036848122707,,,0,18
-9223372036848122706,,,0,28
-9223372036848122704,,,0,32
-9223372036847956568,,,0,37
-9223372036848122702,,,0,9
-9223372036848122701,,,0,6
-9223372036848122700,,,0,23
-9223372036848122699,,,0,37
-9223372036847956567,,,0,37
-9223372036846647474,,,0,15
-9223372036848122695,,,0,17
-9223372036848646982,,,0,12
-9223372036849269573,,,0,21
-9223372036848122694,,,0,15
-9223372036848122692,,,0,23
-9223372036848122691,,,0,37
-9223372036848122693,,,0,17
-9223372036848122687,,,0,21
-9223372036848122686,,,0,38
-9223372036848122685,,,0,29
-9223372036848122684,,,0,24
-9223372036848122682,,,0,22
-9223372036848646966,,,0,28
-9223372036848122678,,,0,10
-9223372036848122676,,,0,31
-9223372036848122677,,,0,23
-9223372036848122674,,,0,25
-9223372036848122673,,,0,26
-9223372036848122672,,,0,38
-9223372036844224672,,,0,1
-9223372036799363870,,,0,1
-9223372036848614171,,,0,51
-9223372036848614168,,,0,27
-9223372036846254872,,,0,6
-9223372036846254870,,,0,13
-9223372036848614163,,,0,10
-9223372036848614159,,,0,6
-9223372036848614156,,,0,39
-9223372036848614155,,,0,9
-9223372036848614152,,,0,9
-9223372036848614151,,,0,21
-9223372036848614150,,,0,24
-9223372036848646917,,,0,7
-9223372036848614148,,,0,36
-9223372036848614147,,,0,19
-9223372036846254855,,,0,20
-9223372036845042436,,,0,12
-9223372036844780293,,,0,4
-9223372036844224664,,,0,6
-9223372036848614140,,,0,26
-9223372036848614138,,,0,12
-9223372036848614135,,,0,12
-9223372036848614134,,,0,20
-9223372036848614133,,,0,27
-9223372036848614132,,,0,35
-9223372036848614129,,,0,10
-9223372036848614127,,,0,12
-9223372036848614123,,,0,37
-9223372036834982635,,,0,9
-9223372036848646889,,,0,9
-9223372036848646888,,,0,11
-9223372036848614120,,,0,31
-9223372036848614119,,,0,35
-9223372036848614116,,,0,5
-9223372036848614115,,,0,28
-9223372036848646882,,,0,9
-9223372036805196513,,,0,6
-9223372036848614112,,,0,20
-9223372036848614111,,,0,25
-9223372036805196508,,,0,6
-9223372036848646874,,,0,4
-9223372036849105625,,,0,4
-9223372036845833336,,,0,10
-9223372036848122566,,,0,16
-9223372036846254788,,,0,19
-9223372036848122563,,,0,25
-9223372036846090945,,,0,16
-9223372036848122559,,,0,28
-9223372036848122558,,,0,8
-9223372036847956538,,,0,20
-9223372036846647998,,,0,15
-9223372036844780217,,,0,13
-9223372036846254775,,,0,21
-9223372036848122550,,,0,12
-9223372036848614067,,,0,6
-9223372036848614066,,,0,33
-9223372036848614065,,,0,17
-9223372036848614064,,,0,8
-9223372036846254770,,,0,21
-9223372036846090930,,,0,18
-9223372036845042350,,,0,8
-9223372036846385836,,,0,3
-9223372036848614059,,,0,11
-9223372036845337257,,,0,10
-9223372036845042345,,,0,6
-9223372036846254758,,,0,7
-9223372036845042342,,,0,14
-9223372036846254756,,,0,25
-9223372036848614051,,,0,23
-9223372036845042340,,,0,7
-9223372036848122528,,,0,34
-9223372036848122527,,,0,31
-9223372036848614046,,,0,1
-9223372036848614044,,,0,44
-9223372036848614043,,,0,44
-9223372036848122521,,,0,34
-9223372036836260505,,,0,10
-9223372036848614039,,,0,25
-9223372036848646804,,,0,38
-9223372036848646803,,,0,11
-9223372036848646802,,,0,39
-9223372036848614033,,,0,34
-9223372036845042322,,,0,6
-9223372036848122508,,,0,28
-9223372036848122507,,,0,27
-9223372036849105546,,,0,2
-9223372036848646795,,,0,9
-9223372036848122505,,,0,9
-9223372036848122506,,,0,29
-9223372036848614022,,,0,1
-9223372036848646789,,,0,6
-9223372036848614020,,,0,47
-9223372036849236611,,,0,12
-9223372036848614014,,,0,4
-9223372036849138300,,,0,24
-9223372036848614012,,,0,34
-9223372036830231161,,,0,1
-9223372036848614007,,,0,13
-9223372036849105525,,,0,10
-9223372036848122485,,,0,25
-9223372036848614001,,,0,48
-9223372036848122478,,,0,16
-9223372036848122475,,,0,34
-9223372036849236587,,,0,10
-9223372036848122471,,,0,36
-9223372036848122469,,,0,35
-9223372036848122457,,,0,37
-9223372036848646744,,,0,22
-9223372036848122455,,,0,35
-9223372036848122453,,,0,33
-9223372036846090835,,,0,18
-9223372036848122449,,,0,34
-9223372036848122448,,,0,38
-9223372036848122437,,,0,2
-9223372036848122433,,,0,21
-9223372036848646716,,,0,32
-9223372036848122428,,,0,26
-9223372036848122422,,,0,20
-9223372036848122421,,,0,5
-9223372036849138220,,,0,1
-9223372036849138218,,,0,27
-9223372036846909982,,,0,22
-9223372036846909971,,,0,3
-9223372036846647826,,,0,22
-9223372036846909969,,,0,20
-9223372036848613903,,,0,17
-9223372036845042190,,,0,9
-9223372036844845581,,,0,8
-9223372036846909964,,,0,18
-9223372036848646665,,,0,24
-9223372036848613893,,,0,32
-9223372036846483972,,,0,2
-9223372036830165509,,,0,1
-9223372036846942718,,,0,5
-9223372036844845566,,,0,8
-9223372036848646650,,,0,16
-9223372036848613878,,,0,11
-9223372036848646644,,,0,8
-9223372036846909938,,,0,17
-9223372036848646627,,,0,7
-9223372036846647745,,,0,15
-9223372036846188992,,,0,21
-9223372036846188989,,,0,15
-9223372036848646588,,,0,7
-9223372036849105334,,,0,13
-9223372036846647733,,,0,25
-9223372036846909877,,,0,22
-9223372036846647731,,,0,18
-9223372036846647730,,,0,8
-9223372036846909876,,,0,12
-9223372036844648873,,,0,8
-9223372036848119303,,,0,37
-9223372036846909848,,,0,25
-9223372036848122263,,,0,33
-9223372036845730200,,,0,13
-9223372036848122227,,,0,34
-9223372036848122224,,,0,31
-9223372036848122222,,,0,35
-9223372036848122220,,,0,35
-9223372036832449268,,,0,4
-9223372036832449266,,,0,3
-9223372036850186588,,,0,40
-9223372036850186579,,,0,31
-9223372036846647635,,,0,4
-9223372036846647632,,,0,19
-9223372036846647627,,,0,22
-9223372036848646469,,,0,14
-9223372036848646462,,,0,15
-9223372036850350397,,,0,36
-9223372036848613692,,,0,18
-9223372036848646455,,,0,7
-9223372036848646454,,,0,36
-9223372036848646451,,,0,8
-9223372036849236275,,,0,2
-9223372036850350384,,,0,35
-9223372036848646447,,,0,6
-9223372036848646446,,,0,16
-9223372036848646442,,,0,21
-9223372036848646441,,,0,15
-9223372036848646440,,,0,25
-9223372036848646439,,,0,27
-9223372036850350372,,,0,6
-9223372036846647588,,,0,17
-9223372036848646433,,,0,37
-9223372036846647584,,,0,6
-9223372036848646431,,,0,8
-9223372036848646430,,,0,5
-9223372036848646429,,,0,7
-9223372036848646428,,,0,30
-9223372036845533468,,,0,15
-9223372036846647578,,,0,14
-9223372036848646425,,,0,43
-9223372036848646424,,,0,36
-9223372036846647577,,,0,1
-9223372036848646422,,,0,17
-9223372036848646421,,,0,14
-9223372036848646420,,,0,11
-9223372036848646419,,,0,4
-9223372036846090514,,,0,22
-9223372036848646417,,,0,4
-9223372036848646416,,,0,6
-9223372036848646415,,,0,31
-9223372036848646414,,,0,7
-9223372036848646413,,,0,9
-9223372036848122128,,,0,12
-9223372036848646411,,,0,35
-9223372036850350349,,,0,30
-9223372036848646409,,,0,38
-9223372036848646408,,,0,3
-9223372036848646407,,,0,22
-9223372036850252045,,,0,10
-9223372036848646405,,,0,2
-9223372036846188809,,,0,11
-9223372036845041928,,,0,10
-9223372036850252033,,,0,9
-9223372036850350335,,,0,32
-9223372036836489470,,,0,3
-9223372036848646396,,,0,25
-9223372036848646393,,,0,27
-9223372036849137909,,,0,13
-9223372036848646388,,,0,4
-9223372036848646389,,,0,2
-9223372036848122098,,,0,31
-9223372036848646385,,,0,13
-9223372036848122099,,,0,42
-9223372036850350321,,,0,9
-9223372036848646382,,,0,11
-9223372036848646381,,,0,8
-9223372036848122092,,,0,40
-9223372036848122091,,,0,21
-9223372036848122094,,,0,19
-9223372036847958253,,,0,8
-9223372036848122088,,,0,41
-9223372036848122087,,,0,30
-9223372036847958249,,,0,1
-9223372036848122085,,,0,6
-9223372036848646373,,,0,43
-9223372036848122084,,,0,33
-9223372036845533413,,,0,16
-9223372036848122081,,,0,11
-9223372036848122080,,,0,11
-9223372036848122079,,,0,1
-9223372036850350304,,,0,40
-9223372036848122077,,,0,44
-9223372036845533406,,,0,11
-9223372036847368411,,,0,2
-9223372036848122073,,,0,9
-9223372036848122072,,,0,39
-9223372036848122071,,,0,5
-9223372036848122070,,,0,1
-9223372036848122069,,,0,31
-9223372036848122068,,,0,20
-9223372036848613587,,,0,6
-9223372036848613586,,,0,39
-9223372036848613585,,,0,3
-9223372036848613584,,,0,16
-9223372036848613583,,,0,34
-9223372036848613582,,,0,23
-9223372036848613581,,,0,8
-9223372036848613580,,,0,31
-9223372036848613579,,,0,26
-9223372036848122061,,,0,43
-9223372036848613577,,,0,6
-9223372036848613576,,,0,8
-9223372036848613575,,,0,22
-9223372036848613574,,,0,26
-9223372036848613573,,,0,35
-9223372036848613572,,,0,33
-9223372036848122056,,,0,45
-9223372036848613570,,,0,38
-9223372036848122050,,,0,7
-9223372036848122057,,,0,2
-9223372036848613567,,,0,11
-9223372036848122048,,,0,41
-9223372036848613565,,,0,10
-9223372036848613564,,,0,9
-9223372036848122044,,,0,40
-9223372036849793210,,,0,23
-9223372036849793215,,,0,25
-9223372036848613560,,,0,35
-9223372036848122040,,,0,13
-9223372036848613558,,,0,26
-9223372036848122041,,,0,17
-9223372036848122036,,,0,38
-9223372036848613555,,,0,1
-9223372036848613554,,,0,21
-9223372036849793204,,,0,25
-9223372036848122032,,,0,41
-9223372036849793199,,,0,20
-9223372036848122030,,,0,27
-9223372036848613549,,,0,5
-9223372036848613548,,,0,23
-9223372036848122028,,,0,45
-9223372036848122027,,,0,43
-9223372036848122025,,,0,43
-9223372036848122026,,,0,28
-9223372036850350248,,,0,18
-9223372036848122022,,,0,3
-9223372036848613541,,,0,22
-9223372036848122021,,,0,36
-9223372036847958182,,,0,5
-9223372036848122018,,,0,14
-9223372036848122017,,,0,39
-9223372036847958177,,,0,31
-9223372036848122015,,,0,25
-9223372036847958173,,,0,23
-9223372036848122012,,,0,18
-9223372036848122011,,,0,35
-9223372036848122010,,,0,14
-9223372036848122009,,,0,27
-9223372036848122008,,,0,15
-9223372036848122007,,,0,6
-9223372036848122006,,,0,2
-9223372036848122005,,,0,6
-9223372036848122004,,,0,22
-9223372036848122003,,,0,29
-9223372036848613522,,,0,5
-9223372036848613521,,,0,41
-9223372036848646288,,,0,17
-9223372036848121999,,,0,4
-9223372036848646286,,,0,15
-9223372036848613518,,,0,1
-9223372036848122002,,,0,6
-9223372036848646283,,,0,8
-9223372036848121998,,,0,31
-9223372036848121996,,,0,41
-9223372036848121992,,,0,23
-9223372036848646279,,,0,18
-9223372036848646278,,,0,13
-9223372036848121990,,,0,30
-9223372036848613508,,,0,6
-9223372036848646276,,,0,44
-9223372036848646274,,,0,3
-9223372036848121985,,,0,35
-9223372036848121989,,,0,4
-9223372036848121983,,,0,43
-9223372036850186373,,,0,14
-9223372036848646269,,,0,42
-9223372036848646268,,,0,12
-9223372036848646267,,,0,23
-9223372036848646266,,,0,21
-9223372036848646265,,,0,33
-9223372036848121977,,,0,16
-9223372036848646263,,,0,36
-9223372036848121978,,,0,36
-9223372036848121979,,,0,43
-9223372036848121980,,,0,22
-9223372036848121973,,,0,19
-9223372036848121974,,,0,34
-9223372036848613489,,,0,4
-9223372036848121975,,,0,27
-9223372036848121972,,,0,32
-9223372036846909557,,,0,5
-9223372036848121965,,,0,21
-9223372036850251884,,,0,27
-9223372036846090348,,,0,18
-9223372036848121959,,,0,28
-9223372036848121955,,,0,42
-9223372036844812383,,,0,7
-9223372036844712995,,,0,3
